country_name,iso3,year,bond_spreads,readiness100,debt_gdp,CurrentGDP,ConstantGDP,interest_revenue,wsdi_days,wsdi_merge,country_id,duplicate_key,spread_lag,b_pre,ln_constantgdp,ln_constantgdp_lag,T_it,T_lead,outcome_year,b_outcome_common,A_outcome_common,spread_missing_count,eligible_spread,sample_spread,tax_missing_count,eligible_tax,sample_tax,mA_hat_spread_ratio,mA_hat,spread_saving_component,TA_hat,theta_hat_A,theta_constructible,sample_theta_support,mA_hat_se,TA_hat_se
Finland,FIN,2001,.0004103900119662,.6920528411865234,.4089699935913086,129.521,181.355,.0090765047073364,.1135298865182059,Matched (3),FIN,0,-.0055959498882294,.424469985961914,5.2004564127856,5.174396798446014,1.026402134935053,1.016872970862027,2002,-.0076799774169922,.0030989074707031,0,1,1,0,1,1,.0231131038251819,.0231131038251819,.0098108188562112,-.0206808737110306,-.0108700548548194,1,1,.0152292186218974,.0228446449627382
Finland,FIN,2002,.0038150098919868,.6968489837646484,.4012900161743164,140.26199,184.41499,-.0001555482111871,.2781317022868565,Matched (3),FIN,0,.0004103900119662,.4089699935913086,5.217188616310265,5.2004564127856,1.016872970862027,1.020117706525688,2003,.0256799697875976,.004796142578125,0,1,1,0,1,1,.0228969502959857,.0228969502959857,.0093641656158098,-.0026571272559583,.0067070383598514,1,1,.0146832080859516,.0248554006811734
Finland,FIN,2003,.0013063399493694,.6998246002197266,.426969985961914,171.57001,188.125,-.0014814814925194,.1564130524226597,Matched (3),FIN,0,.0038150098919868,.4012900161743164,5.237106635503141,5.217188616310265,1.020117706525688,1.040053175612542,2004,-.0011999893188476,.0029756164550782,0,1,1,0,1,1,.0219265250523373,.0219265250523373,.008798895592899,-.0159852067413599,-.0071863111484609,1,1,.0148297557205214,.0230792185959652
Finland,FIN,2004,-.0014129200577736,.7011412811279297,.4257699966430664,197.369,195.66,-.0014499086141586,.1031072637013027,Matched (3),FIN,0,.0013063399493694,.426969985961914,5.276378477745982,5.237106635503141,1.040053175612542,1.02777776478007,2005,-.0270700073242188,.0013166809082031,0,1,1,0,1,1,.0232164556685234,.0232164556685234,.0099127297508748,-.021822141261279,-.0119094115104042,1,1,.0153295206693708,.0228204441263123
Finland,FIN,2005,-.009370179772377,.7128740692138672,.3986999893188476,204.97301,201.095,-.0008497325330973,.2463663707460676,Matched (3),FIN,0,-.0014129200577736,.4257699966430664,5.303777439287678,5.276378477745982,1.02777776478007,1.040194895470523,2006,-.0186499786376953,.0117327880859375,0,1,1,0,1,1,.0237540297036676,.0237540297036676,.0101137531471899,-.0061354016545664,.0039783514926235,1,1,.0147043757819316,.0242443726077981
Finland,FIN,2006,-.0100840103626251,.7485933685302735,.3800500106811524,217.056,209.17799,-.0037741631269455,.4007065085002354,Matched (3),FIN,0,-.009370179772377,.3986999893188476,5.343185534374756,5.303777439287678,1.040194895470523,1.05313184944235,2007,-.0409900283813477,.0357192993164063,0,1,1,0,1,1,.0228111203670986,.0228111203670986,.0090947934467132,.0107647005571363,.0198594940038495,1,1,.0153901918689517,.0280193012624324
Finland,FIN,2007,-.0033660098910332,.749539566040039,.3390599822998047,256.39001,220.29201,-.0065256005525589,.2357084587642125,Matched (3),FIN,0,-.0100840103626251,.3800500106811524,5.394953972833714,5.343185534374756,1.05313184944235,1.00783954790786,2008,-.0134299850463867,.0009461975097655,0,1,1,0,1,1,.021009140109044,.021009140109044,.007984523922844,-.0073024331505702,.0006820907722738,1,1,.0145659795076714,.0240614821603486
Finland,FIN,2008,.006413499712944,.7529609680175782,.325629997253418,285.66699,222.019,-.0102007496356964,.1215076950618199,Matched (3),FIN,0,-.0033660098910332,.3390599822998047,5.402762951149786,5.394953972833714,1.00783954790786,.9192411779959323,2009,.0897100067138672,.0034214019775392,0,1,1,0,1,1,.0181037875047907,.0181037875047907,.0061382698709338,-.0198073110605475,-.0136690411896137,1,1,.0148103768507295,.0228718930832948
Finland,FIN,2009,.0049109300971031,.7495432281494141,.4153400039672852,253.20599,204.089,-.0071306777000427,.0929692382471902,Matched (3),FIN,0,.006413499712944,.325629997253418,5.318556195344516,5.402762951149786,.9192411779959323,1.031677337802707,2010,.0857899856567383,-.0034177398681641,0,1,1,0,1,1,.0171895836353464,.0171895836353464,.0055974440719653,-.022932245663753,-.0173348015917877,1,1,.0149701295943007,.0228093269448825
Finland,FIN,2010,-.0019051599502563,.7597169494628906,.5011299896240234,249.633,210.554,.0012440954148769,.1059383518355233,Matched (3),FIN,0,.0049109300971031,.4153400039672852,5.349742156348524,5.318556195344516,1.031677337802707,1.02389413565621,2011,.0191099929809571,.0101737213134765,0,1,1,0,1,1,.0225417647272276,.0225417647272276,.0093624966512363,-.0215121397313148,-.0121496430800785,1,1,.0152343335423804,.0228257381894436
Finland,FIN,2011,.0023431000113487,.7599078369140625,.5202399826049805,275.07901,215.58501,.0004165167734027,.1598938655853271,Matched (3),FIN,0,-.0019051599502563,.5011299896240234,5.373355294473202,5.349742156348524,1.02389413565621,.9847669747962623,2012,.0583200073242187,.0001908874511719,0,1,1,0,1,1,.0278365522230597,.0278365522230597,.0139497311267105,-.0156040609222301,-.0016543297955196,1,1,.0154688051099051,.0231076665137479
Finland,FIN,2012,.0008777300268412,.7685635375976563,.5785599899291992,257.60599,212.30099,.004034216105938,.0470187926292419,Matched (3),FIN,0,.0023431000113487,.5202399826049805,5.358005054864254,5.373355294473202,.9847669747962623,.9902025808579065,2013,.0295600128173829,.0086557006835938,0,1,1,0,1,1,.0284855516779301,.0284855516779301,.0148193229094196,-.0279637769226762,-.0131444540132566,1,1,.0167182761656998,.0229125563020941
Finland,FIN,2013,-.0049103400111198,.7737702941894531,.6081200027465821,270.272,210.22099,.0018503251671791,.1810253756386893,Matched (3),FIN,0,.0008777300268412,.5785599899291992,5.348159325206676,5.358005054864254,.9902025808579065,.9952193660134472,2014,.0400100326538085,.0052067565917968,0,1,1,0,1,1,.0324983028024685,.0324983028024685,.0188022177421123,-.0132901801327866,.0055120376093257,1,1,.0161042950302529,.0233100260370864
Finland,FIN,2014,-.0113005304336548,.7843850708007812,.6481300354003906,273.54901,209.216,.0028189638257027,.3116324063709804,Matched (3),FIN,0,-.0049103400111198,.6081200027465821,5.343367227438779,5.348159325206676,.9952193660134472,1.004665025183828,2015,.0395099639892579,.0106147766113281,0,1,1,0,1,1,.034798426439957,.034798426439957,.0211616191822434,.0010111688297137,.0221727880119571,1,1,.0160363890081423,.0256005066264229
Finland,FIN,2015,-.0142751002311707,.7664422607421875,.6876399993896485,233.23399,210.192,.0026446095108986,.2790677452087402,Matched (3),FIN,0,-.0113005304336548,.6481300354003906,5.348021405115471,5.343367227438779,1.004665025183828,1.025719370027592,2016,-.0011499786376954,-.0179428100585938,0,1,1,0,1,1,.0370225920491666,.0370225920491666,.0239954538954406,-.0025546314225053,.0214408224729353,1,1,.016511294288972,.0248748541571824
Finland,FIN,2016,-.0147755300998688,.7463658142089844,.6864900207519531,238.71201,215.59801,.0053181529045105,.1763698530197144,Matched (3),FIN,0,-.0142751002311707,.6876399993896485,5.373415595959418,5.348021405115471,1.025719370027592,1.033033672764317,2017,-.0206800079345703,-.0200764465332031,0,1,1,0,1,1,.0389193702466232,.0389193702466232,.0267625157326334,-.0137999555499557,.0129625601826778,1,1,.0175507835028158,.0232611051389442
Finland,FIN,2017,-.0185055696964264,.7470169067382813,.6658100128173828,253.757,222.72,.0047299885749817,.0363573333195278,Matched (3),FIN,0,-.0147755300998688,.6864900207519531,5.405915382626942,5.373415595959418,1.033033672764317,1.01192976681978,2018,-.013030014038086,.0006510925292968,0,1,1,0,1,1,.0382568262616843,.0382568262616843,.0262629294542876,-.0291311968477968,-.0028682673935093,1,1,.019049269855041,.0229722463503211
Finland,FIN,2018,-.0225512599945068,.7430153656005859,.6527799987792968,273.99301,225.377,.0036683785915375,.2905682155064174,Matched (3),FIN,0,-.0185055696964264,.6658100128173828,5.417774550708186,5.405915382626942,1.01192976681978,1.013497417487666,2019,.0005000305175782,-.0040015411376954,0,1,1,0,1,1,.0381153836069296,.0381153836069296,.0253776040478693,-.0012953405708736,.0240822634769957,1,1,.0167081616507169,.0251203890120029
Finland,FIN,2019,-.0208005905151367,.740298080444336,.653280029296875,267.04401,228.41901,.0026903051137924,,Master only (1),FIN,0,-.0225512599945068,.6527799987792968,5.431181689502047,5.417774550708186,1.013497417487666,.9750896279062434,2020,.0998899841308594,-.0027172851562499,1,0,0,1,0,0,,,,,,0,0,,
Finland,FIN,2020,-.0112505602836609,.7456877136230469,.7531700134277344,269.784,222.729,.0013943713903427,,Master only (1),FIN,0,-.0208005905151367,.653280029296875,5.405955803350501,5.431181689502047,.9750896279062434,1.026763458869799,2021,-.0219100189208984,.0053896331787109,1,0,0,1,0,0,,,,,,0,0,,
Finland,FIN,2021,-.015538729429245,.7496027374267578,.731259994506836,294.41901,228.69,-.0009149654209614,,Master only (1),FIN,0,-.0112505602836609,.7531700134277344,5.432367385343906,5.405955803350501,1.026763458869799,1.007630395288638,2022,.0083799743652343,.0039150238037109,1,0,0,1,0,0,,,,,,0,0,,
Finland,FIN,2022,-.0128594505786896,.7483502960205078,.7396399688720703,280.474,230.435,-.0009722063690424,,Master only (1),FIN,0,-.015538729429245,.731259994506836,5.439968816412073,5.432367385343906,1.007630395288638,.987107023353791,2023,.0307500457763672,-.0012524414062499,1,0,0,1,0,0,,,,,,0,0,,
Finland,FIN,2023,-.009332429766655,.7455947113037109,.7703900146484375,295.27701,227.464,-.0020355467498302,,Master only (1),FIN,0,-.0128594505786896,.7396399688720703,5.426992003967551,5.439968816412073,.987107023353791,,,,-.0027555847167969,1,0,0,2,0,0,,,,,,0,0,,
France,FRA,1995,.0096427297592163,.5821876144409179,.5780199813842773,1596.25,1681.575,.0566134023666382,.1040475569100215,Matched (3),FRA,0,,,7.427486104181507,,,1.013467134532403,1996,.0279300308227539,,3,0,0,2,0,0,,,,,,0,0,,
France,FRA,1996,-.0010525099933147,.583962287902832,.6059500122070313,1599.248,1704.2209,.0597264051437378,.0484331020815619,Matched (3),FRA,0,.0096427297592163,.5780199813842773,7.440863362871903,7.427486104181507,1.013467134532403,1.025151103310957,1997,.0138999938964843,.0017746734619141,1,0,0,1,0,0,,,,,,0,0,,
France,FRA,1997,-.0075829601287842,.5821446990966797,.6198500061035156,1451.058,1747.084,.0582756423950195,.1252230351546715,Matched (3),FRA,0,-.0010525099933147,.6059500122070313,7.465703382461678,7.440863362871903,1.025151103310957,1.034660642678034,1998,.0011800003051758,-.0018175888061523,1,0,0,1,0,0,,,,,,0,0,,
France,FRA,1998,-.0062782800197601,.580182991027832,.6210300064086914,1498.974,1807.639,.0560218667984009,.2076775136487237,Matched (3),FRA,0,-.0075829601287842,.6198500061035156,7.499776873943629,7.465703382461678,1.034660642678034,1.032607182827814,1999,-.0068300247192383,-.0019617080688477,1,0,0,1,0,0,,,,,,0,0,,
France,FRA,1999,-.0102949297428131,.5834856796264648,.6141999816894531,1488.392,1866.5811,.0512357997894287,.0934460738609577,Matched (3),FRA,0,-.0062782800197601,.6210300064086914,7.531863723443098,7.499776873943629,1.032607182827814,1.043667490853462,2000,-.016989974975586,.0033026885986328,1,0,0,1,0,0,,,,,,0,0,,
France,FRA,2000,-.0063862001895905,.5862411117553711,.5972100067138671,1361.5601,1948.09,.0503839683532715,.1003078204187854,Matched (3),FRA,0,-.0102949297428131,.6141999816894531,7.574604666822039,7.531863723443098,1.043667490853462,1.018420110894629,2001,-.0039699935913086,.0027554321289063,0,1,1,0,1,1,.0342599227829102,.0342599227829102,.0210424439459455,-.0221286777092752,-.0010862337633296,1,1,.0172293280456215,.0228161487775649
France,FRA,2001,-.0006121499836445,.5879372406005859,.5932400131225586,1370.386,1983.974,.0508899927139282,.0855552977529065,Matched (3),FRA,0,-.0063862001895905,.5972100067138671,7.592857182428014,7.574604666822039,1.018420110894629,1.011233507755473,2002,.0193099975585938,.0016961288452149,0,1,1,0,1,1,.0331940620965595,.0331940620965595,.0198238260475468,-.0237440652848061,-.0039202392372593,1,1,.0171696785514193,.0228089636510485
France,FRA,2002,.0028895199298859,.5872854614257812,.6125500106811523,1491.373,2006.261,.0520010232925415,.1565565641995134,Matched (3),FRA,0,-.0006121499836445,.5932400131225586,7.604028062914734,7.592857182428014,1.011233507755473,1.009901498543682,2003,.0410799789428711,-.0006517791748047,0,1,1,0,1,1,.0332611926504305,.0332611926504305,.0197318703644134,-.015969492334643,.0037623780297703,1,1,.0164465055785354,.0230803639221179
France,FRA,2003,.0013512900471687,.5875760650634766,.6536299896240234,1834.637,2026.126,.0503521251678467,.3098926471841746,Matched (3),FRA,0,.0028895199298859,.6125500106811523,7.61388086281754,7.604028062914734,1.009901498543682,1.025245173762853,2004,.0151399993896485,.0002906036376954,0,1,1,0,1,1,.0350526159518187,.0350526159518187,.0214714802756889,.0008206668092503,.0222921470849392,1,1,.0160815894674903,.0255594027487768
France,FRA,2004,-.0016043099761009,.5939647293090821,.6687699890136719,2108.835,2077.2759,.0498364543914795,.1200838013353019,Matched (3),FRA,0,.0013512900471687,.6536299896240234,7.638812640720587,7.61388086281754,1.025245173762853,1.019842929242,2005,.0131100463867188,.0063886642456055,0,1,1,0,1,1,.0366721334498288,.0366721334498288,.0239700062063024,-.0199632261055054,.004006780100797,1,1,.0175633583469488,.0228664764457697
France,FRA,2005,-.0087859302759171,.5961409759521484,.6818800354003907,2193.3579,2118.4951,.0480534315109253,.1964875379101984,Matched (3),FRA,0,-.0016043099761009,.6687699890136719,7.658461265219728,7.638812640720587,1.019842929242,1.029307083862873,2006,-.0278800201416016,.0021762466430664,0,1,1,0,1,1,.037890595031098,.037890595031098,.0253400928226689,-.0115970876773512,.0137430051453177,1,1,.0171383064240058,.0234898123223424
France,FRA,2006,-.0099978297948837,.6149180603027343,.654000015258789,2317.9851,2180.582,.0464652013778687,.2280868799933072,Matched (3),FRA,0,-.0087859302759171,.6818800354003907,7.687347106960425,7.658461265219728,1.029307083862873,1.024839268472258,2007,.0007899475097657,.0187770843505859,0,1,1,0,1,1,.0387989072617262,.0387989072617262,.0264562002571224,-.008136988970703,.0183192112864194,1,1,.0171348242724554,.0239377647305652
France,FRA,2007,-.0032771399617195,.6333086013793945,.6547899627685547,2656.1299,2234.7461,.0487549591064453,.2591773144952182,Matched (3),FRA,0,-.0099978297948837,.654000015258789,7.71188289600805,7.687347106960425,1.024839268472258,1.002625765825606,2008,.0434000396728516,.0183905410766602,0,1,1,0,1,1,.037284720530171,.037284720530171,.0243842077956515,-.0047326151731012,.0196515926225503,1,1,.0166356262528229,.0244791302589054
France,FRA,2008,.0059517997503281,.6368822097778321,.6981900024414063,2926.4829,2240.614,.0518905067443848,.0979505474814053,Matched (3),FRA,0,-.0032771399617195,.6547899627685547,7.714505220533287,7.71188289600805,1.002625765825606,.9726958868674718,2009,.1423799896240234,.0035736083984376,0,1,1,0,1,1,.0366466250928658,.0366466250928658,.0239958422801508,-.0223867969137951,.0016090453663557,1,1,.0178134070744937,.022813256833771
France,FRA,2009,.0040235701203346,.6412472534179687,.8405699920654297,2697.144,2179.436,.0442780351638794,.1332791986136601,Matched (3),FRA,0,.0059517997503281,.6981900024414063,7.686821422845044,7.714505220533287,.9726958868674718,1.018384513446332,2010,.0222200012207031,.0043650436401367,0,1,1,0,1,1,.0393593070379593,.0393593070379593,.0274802746769249,-.0185183423184799,.008961932358445,1,1,.0180864688442307,.0229258519181137
France,FRA,2010,-.0007470600306988,.656031494140625,.8627899932861328,2648.3911,2219.5039,.045352954864502,.0491789494711777,Matched (3),FRA,0,.0040235701203346,.8405699920654297,7.705038984241003,7.686821422845044,1.018384513446332,1.024836191223757,2011,.0246900177001953,.0147842407226563,0,1,1,0,1,1,.0474092297380091,.0474092297380091,.0398507758647065,-.0277272417481374,.0121235341165691,1,1,.0214935193196821,.0229020901796202
France,FRA,2011,.0055361199378967,.6534062957763672,.8874800109863281,2869.9031,2274.6279,.0480573987960815,.2521395795098667,Matched (3),FRA,0,-.0007470600306988,.8627899932861328,7.729571770619608,7.705038984241003,1.024836191223757,1.002291003980304,2012,.0299199676513672,-.0026251983642578,0,1,1,0,1,1,.0495832381469604,.0495832381469604,.0427799217079207,-.005503240639179,.0372766810687417,1,1,.0198922812066221,.0243481732944361
France,FRA,2012,.0076234102249146,.6526150512695312,.9173999786376953,2684.7061,2279.8391,.0467176246643066,.1805870654665191,Matched (3),FRA,0,.0055361199378967,.8874800109863281,7.731860154251683,7.729571770619608,1.002291003980304,1.009263755912395,2013,.0281999969482422,-.000791244506836,0,1,1,0,1,1,.0507372202324792,.0507372202324792,.0450282687693364,-.0133381746908963,.0316900940784401,1,1,.0208775075613117,.0233053165869034
France,FRA,2013,-.0014240500330925,.6492581176757812,.9455999755859374,2816.1189,2300.959,.0410593795776367,.07704945613598,Matched (3),FRA,0,.0076234102249146,.9173999786376953,7.741081264746119,7.731860154251683,1.009263755912395,1.009991906397723,2014,.0160300445556641,-.00335693359375,0,1,1,0,1,1,.0520641722570652,.0520641722570652,.0477636705164209,-.0246754470680178,.0230882234484031,1,1,.0225823580931988,.0228166297066312
France,FRA,2014,-.009111419916153,.6587601470947265,.9616300201416016,2861.9729,2323.95,.0390746927261353,.1834103176511567,Matched (3),FRA,0,-.0014240500330925,.9455999755859374,7.751023582099577,7.741081264746119,1.009991906397723,1.009982141842245,2015,.0081599426269531,.0095020294189453,0,1,1,0,1,1,.0541810162480226,.0541810162480226,.0512335676413515,-.0130290311901578,.0382045364511937,1,1,.0219645265522121,.0233360274423011
France,FRA,2015,-.0129724597930908,.6580760955810547,.9697899627685547,2442.731,2347.1479,.0359909129142761,.3273204717964962,Matched (3),FRA,0,-.009111419916153,.9616300201416016,7.760956231452116,7.751023582099577,1.009982141842245,1.007348096790507,2016,.0117000579833985,-.0006840515136718,0,1,1,0,1,1,.0557387359275401,.0557387359275401,.0536000417526678,.0027289974713947,.0563290392240625,1,1,.0213467542179738,.0259825504215809
France,FRA,2016,-.0136350500583649,.6454951477050781,.9814900207519531,2469.7261,2364.395,.0342062067985535,.146225706626629,Matched (3),FRA,0,-.0129724597930908,.9697899627685547,7.768277462507144,7.760956231452116,1.007348096790507,1.022696741473698,2017,.0061299896240234,-.0125809478759766,0,1,1,0,1,1,.0554514355400784,.0554514355400784,.0537762456078755,-.0171007116756182,.0366755339322573,1,1,.0228101774393827,.0230040013072676
France,FRA,2017,-.0151785504817963,.6504249572753906,.9876200103759766,2587.9551,2418.0591,.0318600368499756,.2133463902309023,Matched (3),FRA,0,-.0136350500583649,.9814900207519531,7.790720465132327,7.768277462507144,1.022696741473698,1.015896619371045,2018,-.0023400115966797,.0049298095703125,0,1,1,0,1,1,.0564273534774591,.0564273534774591,.0553828843355691,-.0097510589544424,.0456318253811267,1,1,.0224121877078731,.0237155911321718
France,FRA,2018,-.0212475299835205,.6467178344726563,.9852799987792968,2782.8379,2456.498,.0263839554786682,.3020350719320363,Matched (3),FRA,0,-.0151785504817963,.9876200103759766,7.806492056523917,7.790720465132327,1.015896619371045,1.020934690119557,2019,-.0037000274658203,-.0037071228027343,0,1,1,0,1,1,.0571659765130122,.0571659765130122,.0564582623169339,-.000039730407116,.0564185319098179,1,1,.0219499784551706,.0253769755636615
France,FRA,2019,-.0200903701782227,.6616500854492188,.9815799713134765,2723.094,2507.9241,.0278360056877136,,Master only (1),FRA,0,-.0212475299835205,.9852799987792968,7.82721062707828,7.806492056523917,1.020934690119557,.9239701855164738,2020,.1675099945068359,.0149322509765625,1,0,0,1,0,0,,,,,,0,0,,
France,FRA,2020,-.0103980195522308,.6438318634033203,1.149089965820312,2645.8059,2317.2471,.0239737701416016,,Master only (1),FRA,0,-.0200903701782227,.9815799713134765,7.748135152460181,7.82721062707828,.9239701855164738,1.067952147218063,2021,-.0212299346923828,-.0178182220458984,1,0,0,1,0,0,,,,,,0,0,,
France,FRA,2021,-.0142718398571014,.6521505737304687,1.12786003112793,2968.405,2474.709,.0258509826660156,,Master only (1),FRA,0,-.0103980195522308,1.149089965820312,7.81387808601877,7.748135152460181,1.067952147218063,1.027971743047438,2022,-.0142200469970704,.0083187103271484,1,0,0,1,0,0,,,,,,0,0,,
France,FRA,2022,-.0123722898960114,.6514302062988281,1.113639984130859,2796.9871,2543.9309,.0349406790733337,,Master only (1),FRA,0,-.0142718398571014,1.12786003112793,7.841465765366022,7.81387808601877,1.027971743047438,1.016201723215131,2023,-.017179946899414,-.0007203674316406,1,0,0,1,0,0,,,,,,0,0,,
France,FRA,2023,-.0096682298183441,.6490313720703125,1.096460037231445,3061.095,2585.147,.0330777907371521,,Master only (1),FRA,0,-.0123722898960114,1.113639984130859,7.857537641286156,7.841465765366022,1.016201723215131,,,,-.0023988342285156,1,0,0,2,0,0,,,,,,0,0,,
United Kingdom,GBR,1995,.0158730900287628,.6114163970947266,.4349499893188477,1349.359,1622.576,.062426929473877,.1662271169515757,Matched (3),GBR,0,,,7.39177031947035,,,1.026149131859325,1996,.0004600143432617,,3,0,0,2,0,0,,,,,,0,0,,
United Kingdom,GBR,1996,.0134437894821167,.6133454513549804,.4354100036621094,1426.746,1665.005,.0631578969955444,.0326400001232441,Matched (3),GBR,0,.0158730900287628,.4349499893188477,7.417583408345649,7.39177031947035,1.026149131859325,1.048799825157714,1997,.0035499954223633,.0019290542602538,1,0,0,1,0,0,,,,,,0,0,,
United Kingdom,GBR,1997,.0066484600305557,.6166801071166992,.4389599990844726,1569.646,1746.257,.0647391748428345,.1267344115330623,Matched (3),GBR,0,.0134437894821167,.4354100036621094,7.465229895106003,7.417583408345649,1.048799825157714,1.032463198874658,1998,-.0210699844360351,.0033346557617188,1,0,0,1,0,0,,,,,,0,0,,
United Kingdom,GBR,1998,.0026113998889923,.6203476333618164,.4178900146484375,1660.979,1802.946,.0577939605712891,.1553139708592342,Matched (3),GBR,0,.0066484600305557,.4389599990844726,7.497177297587428,7.465229895106003,1.032463198874658,1.029444538405363,1999,-.0151399993896484,.0036675262451172,1,0,0,1,0,0,,,,,,0,0,,
United Kingdom,GBR,1999,-.0064956599473953,.6244911193847656,.4027500152587891,1693.8781,1856.033,.0491608428955078,.09706862449646,Matched (3),GBR,0,.0026113998889923,.4178900146484375,7.526196671261951,7.497177297587428,1.029444538405363,1.045243808099932,2000,-.0272600173950195,.0041434860229492,1,0,0,1,0,0,,,,,,0,0,,
United Kingdom,GBR,2000,-.0077444499731064,.6254107284545899,.3754899978637695,1674.765,1940.007,.0470230150222778,.0776051576320942,Matched (3),GBR,0,-.0064956599473953,.4027500152587891,7.570446838652908,7.526196671261951,1.045243808099932,1.023910216474563,2001,-.0272499847412109,.0009196090698242,0,1,1,0,1,1,.0216780318252105,.0216780318252105,.0087308276483841,-.0246145982686051,-.0158837706202211,1,1,.0154084928660799,.0228158652775835
United Kingdom,GBR,2001,-.0010300099849701,.6233094787597656,.3482400131225586,1656.597,1986.3929,.042479248046875,.0408269961063678,Matched (3),GBR,0,-.0077444499731064,.3754899978637695,7.594075682202115,7.570446838652908,1.023910216474563,1.017090273172625,2002,.0051499938964844,-.0021012496948243,0,1,1,0,1,1,.0199122124964122,.0199122124964122,.0074768366277408,-.0286417729101964,-.0211649362824556,1,1,.0156322204840901,.0229455987265922
United Kingdom,GBR,2002,.0027011099457741,.6269382095336914,.353390007019043,1793.363,2020.3409,.040435962677002,.1387026221935566,Matched (3),GBR,0,-.0010300099849701,.3482400131225586,7.61102155951077,7.594075682202115,1.017090273172625,1.032185173823865,2003,.0130299758911133,.0036287307739258,0,1,1,0,1,1,.0187188679960805,.0187188679960805,.0065186588365945,-.0179244824569344,-.0114058236203399,1,1,.0147367283493129,.0229562017758356
United Kingdom,GBR,2003,.0047174900770187,.6235059356689453,.3664199829101563,2063.105,2085.366,.0415532970428467,.1839808420034555,Matched (3),GBR,0,.0027011099457741,.353390007019043,7.642699642474015,7.61102155951077,1.032185173823865,1.023260235511626,2004,.0302400207519531,-.0034322738647461,0,1,1,0,1,1,.0192152585475233,.0192152585475233,.006790480352982,-.0129665593017144,-.0061760789487324,1,1,.0145749509244752,.0233423415546327
United Kingdom,GBR,2004,.0061163800954819,.6219916152954101,.3966600036621094,2430.8721,2133.8721,.0421143579483032,.0830907447521503,Matched (3),GBR,0,.0047174900770187,.3664199829101563,7.665693481757557,7.642699642474015,1.023260235511626,1.02790646588119,2005,.0120299911499024,-.0015143203735352,0,1,1,0,1,1,.0195561525425526,.0195561525425526,.0071657650804305,-.0240139315569568,-.0168481664765262,1,1,.0151781490582229,.0228102963229573
United Kingdom,GBR,2005,.0012809300422668,.6183231735229492,.4086899948120117,2554.229,2193.4209,.0453561878204346,.1638284646547758,Matched (3),GBR,0,.0061163800954819,.3966600036621094,7.693217658154111,7.665693481757557,1.02790646588119,1.021898205882916,2006,.0101700210571289,-.003668441772461,0,1,1,0,1,1,.0216846307111608,.0216846307111608,.0086014256973005,-.0151732259663766,-.006571800269076,1,1,.0147745506885783,.0231414979163387
United Kingdom,GBR,2006,-.0029510599374771,.6649250030517578,.4188600158691406,2723.3889,2241.4529,.0453045225143433,.2397596770066481,Matched (3),GBR,0,.0012809300422668,.4086899948120117,7.714879542120641,7.693217658154111,1.021898205882916,1.029309145385286,2007,.0109099960327149,.0466018295288086,0,1,1,0,1,1,.022717449014865,.022717449014865,.0092843941200273,-.0068588285032287,.0024255656167986,1,1,.014642961016156,.0241296542340202
United Kingdom,GBR,2007,.0038217198848724,.6651148223876953,.4297700119018555,3105.8899,2307.1479,.0471022605895996,.2037926527170034,Matched (3),GBR,0,-.0029510599374771,.4188600158691406,7.743767386684772,7.714879542120641,1.029309145385286,.999505930003964,2008,.0757699966430664,.0001898193359374,0,1,1,0,1,1,.0231652035053294,.0231652035053294,.0097029775078541,-.0107971843683372,-.0010942068604831,1,1,.0147299562033658,.0235838806127305
United Kingdom,GBR,2008,.0085553598403931,.6625773620605468,.5055400085449219,2976.3979,2306.0081,.0433841323852539,.1213682607504038,Matched (3),GBR,0,.0038217198848724,.4297700119018555,7.743273194595939,7.743767386684772,.999505930003964,.9541258615693614,2009,.1391999816894531,-.0025374603271484,0,1,1,0,1,1,.0234593441166919,.0234593441166919,.0100821226002404,-.0198225789885734,-.009740456388333,1,1,.0152024296186174,.0228713520544597
United Kingdom,GBR,2009,.003520419895649,.6533074188232422,.644739990234375,2438.053,2200.2219,.0427702760696411,.1034663523160494,Matched (3),GBR,0,.0085553598403931,.5055400085449219,7.69631350872625,7.743273194595939,.9541258615693614,1.022605474478837,2010,.1104399871826172,-.0092699432373047,0,1,1,0,1,1,.0278572993875793,.0278572993875793,.0140829793704353,-.0217828213903719,-.0076998420199366,1,1,.0159563494493322,.022821062714724
United Kingdom,GBR,2010,.0033076700568199,.6788086700439453,.7551799774169922,2499.1931,2249.959,.0717043256759644,.0343802839059096,Matched (3),GBR,0,.003520419895649,.644739990234375,7.718667265865646,7.69631350872625,1.022605474478837,1.008514369619585,2011,.0554800415039063,.0255012512207031,0,1,1,0,1,1,.0357832184754268,.0357832184754268,.0230708719304012,-.0293476819284371,-.0062768099980359,1,1,.0184528752974305,.0229847785459073
United Kingdom,GBR,2011,.0024472099542618,.6757921600341796,.8106600189208985,2676.5071,2269.116,.0779133939743042,.1824034412090595,Matched (3),GBR,0,.0033076700568199,.7551799774169922,7.72714559268354,7.718667265865646,1.008514369619585,1.015282594201026,2012,.0302399444580078,-.0030165100097657,0,1,1,0,1,1,.0429330236215314,.0429330236215314,.0324221598089513,-.0131392832285038,.0192828765804475,1,1,.0185435044538434,.0233249726821371
