country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,PrimaryBalance_gdp,reserves,gee,rqe,tt,is_advanced,Revenue_gdp,CurrentGDP,OverallBalance_gdp,revenue,debt,interest_revenue,taxgdp
Cyprus,CYP,2019,-1.0679,1.0708,35.53467936,51.58472794,3.14065479,5.876,0.548,92.293,3.104,4.470191461,0.9557580948,0.9997248054,98.2,1,41.285,23.401,1.031,9.661,21.598,5.021194138306891,23.465136254278647
Cyprus,CYP,2020,-0.017412,0.8767,35.5975378,51.08098106,3.10789957,-3.221,-1.109,113.602,-3.576,5.530197315,0.8394485116,0.9932476282,89.9,1,40.363,22.374,-5.575,9.031,25.417,4.952555558308352,22.284973630106375
Cyprus,CYP,2021,-1.071669,0.3683,35.807297,51.37101265,3.215831195,11.395,2.263,96.482,0.01,6.46382828,0.697915256,0.8453925252,86.8,1,41.134,25.68,-1.587,10.563,24.776,3.8824330237759517,22.890843740386376
Cyprus,CYP,2022,0.007343,2.9592,35.88747396,51.37113908,3.295318213,8.276,8.099,80.327,3.914,6.190450804,0.7303352356,0.7737538218,86,1,40.434,29.646,2.685,11.987,23.813,3.0395211950338825,23.68544420351768
Cyprus,CYP,2023,-0.048715,3.9133,35.85364092,51.32074743,3.330882208,3.619,3.925,71.136,2.856,6.398566986,0.7377399206,0.7782582641,84.2,1,42.349,32.439,1.707,13.738,23.076,2.713169142128504,24.591576260370136
Czech Republic,CZE,1995,,,26.66941978,46.23835149,8.113460482,,,13.476,-12.019,0.4376166411,,,,1,40.548,1607.591,-12.278,651.854,216.645,0.6387491368254907,20.125392590528314
Czech Republic,CZE,1996,,,26.72964543,46.31130818,8.157716612,4.525,8.738,11.506,-2.518,0.3748993285,0.6205829978,1.071839333,,1,38.451,1840.556,-2.976,707.704,211.777,1.1911263686250033,18.915968870276153
Czech Republic,CZE,1997,,,26.6086988,45.80216992,8.151740406,-0.596,8.627,12.124,-2.775,0.2892652422,,,,1,38.198,1982.423,-3.136,757.253,240.341,0.9450756584114351,18.861262202869923
Czech Republic,CZE,1998,,,26.47707891,45.57419119,8.147801156,-0.393,10.645,13.877,-3.694,0.3653305669,0.5855567455,0.9168806076,,1,37.492,2168.884,-4.139,813.165,300.976,1.1869198762402646,17.962924711510624
Czech Republic,CZE,1999,,,26.39292051,44.55929619,8.161490632,1.378,2.178,15.088,-2.575,0.3692281202,,,,1,37.804,2267.275,-3.08,857.13,342.083,1.3358374775156068,18.639732718792381
Czech Republic,CZE,2000,1.030525,7.05928,26.17507019,43.69644749,8.200813932,4.011,3.781,16.895,-3.401,0.3606442452,0.587459147,0.7436658144,97.30184646,1,37.046,2399.7,-3.547,888.998,405.418,0.39410462668034335,18.091178063924659
Czech Republic,CZE,2001,1.366628,6.3689,26.12405781,45.29880033,8.229568717,2.917,4.644,22.597,-5.422,0.385684346,,,99.47328204,1,37.345,2591.574,-5.757,967.813,585.615,0.8970411032266702,18.087424862265173
Czech Republic,CZE,2002,0.325426,4.91147,26.00387836,46.71935902,8.244589927,1.513,1.946,25.703,-6.015,0.6227274263,0.9219973087,1.11261797,102.1018316,1,38.091,2704.466,-6.345,1030.148,695.133,0.8663463810348901,18.432474285126897
Czech Republic,CZE,2003,0.146587,4.146741,25.95188144,47.46897088,8.277065218,3.301,0.1,28.062,-6.457,0.6854198513,0.8541763425,1.136814356,102.9459395,1,42.076,2833.197,-6.875,1192.083,795.04,0.993440441106569,19.024303640022204
Czech Republic,CZE,2004,0.619542,4.877158,25.88666367,46.82634037,8.323341174,4.736,2.743,28.289,-1.807,0.6907460247,0.864507556,0.9995909929,105.7977995,1,39.802,3087.777,-2.405,1228.984,873.493,1.5024370634641475,19.613754490690226
Czech Republic,CZE,2005,-0.804229,3.48043,25.93539669,47.58239263,8.385141846,6.375,1.856,27.678,-2.408,0.6745102718,0.9130307436,1.109028459,107.8,1,39.271,3288.493,-3.061,1291.436,910.183,1.6628046140918236,19.509818023027567
Czech Republic,CZE,2006,-1.015994,3.776618,25.9001723,48.4519639,8.449272531,6.623,2.509,27.565,-1.562,0.6733534491,1.082499385,1.108067632,105.1,1,39.282,3530.252,-2.186,1386.756,973.107,1.5885138231250955,19.101752509452584
Czech Republic,CZE,2007,-0.399785,4.231719,25.8143652,49.40967388,8.502707377,5.489,2.9,27.346,-0.054,0.7083313018,0.8451918364,1.053171277,102.6,1,39.791,3856.629,-0.678,1534.607,1054.633,1.5681938126712072,19.515177633109122
Czech Republic,CZE,2008,1.032883,4.68041,25.89046745,50.29157368,8.528494688,2.612,6.348,28.155,-1.357,0.7321118092,0.9514686465,1.222459078,100.1,1,38.923,4037.564,-1.999,1571.555,1136.774,1.649410374328803,18.527854914497947
Czech Republic,CZE,2009,1.769626,5.01439,25.88890176,50.14282552,8.479322047,-4.798,1.012,33.43,-4.527,0.8642797419,0.8735118508,1.309280157,103.3,1,39,3945.505,-5.456,1538.751,1319.002,2.382051282051282,18.266178854164423
Czech Republic,CZE,2010,0.753217,3.944833,25.67495659,51.54094098,8.506106763,2.715,1.467,36.7,-3.13,0.8591252456,0.9017294049,1.297292113,100.7,1,39.052,4032.952,-4.144,1574.957,1480.097,2.596537949400799,18.067683423953468
Czech Republic,CZE,2011,0.959081,3.720858,25.90544605,52.5901131,8.523675337,1.772,1.932,39.402,-1.654,0.8004548161,0.9226135015,1.195796847,99.9,1,40.127,4095.355,-2.712,1643.363,1613.65,2.636628703865228,19.092337538503987
Czech Republic,CZE,2012,1.00227,2.791416,25.94610548,52.99941869,8.515938805,-0.771,3.287,43.835,-2.766,0.898820582,0.9217185974,1.053033829,98.4,1,40.451,4118.386,-3.918,1665.912,1805.307,2.847890039801241,19.550037320445433
Czech Republic,CZE,2013,-0.221708,2.126565,25.92693135,54.4329119,8.515520593,-0.042,1.426,44.141,-0.213,1.126235208,0.9158092737,1.078564048,98.7,1,41.084,4169.011,-1.299,1712.781,1840.247,2.6433648135527212,20.015802308988871
Czech Republic,CZE,2014,-0.925429,1.60424,25.93325487,56.01258724,8.537724377,2.245,0.351,41.546,-1.004,1.067752538,1.031133413,1.001393437,99.6,1,40.215,4377.991,-2.093,1760.603,1818.888,2.707944796717643,19.382269173234938
Czech Republic,CZE,2015,-1.412035,0.719885,25.96512793,56.2873665,8.586121687,4.959,0.337,39.469,0.245,1.203896259,1.025596142,1.083915234,100,1,41.031,4651.813,-0.666,1908.698,1836.047,2.220272476907704,19.693053009654513
Czech Republic,CZE,2016,-1.375261,0.456709,25.89702241,55.40183186,8.611602966,2.581,0.646,36.232,1.463,1.560045937,1.008115768,0.9737192988,100.5,1,40.059,4843.03,0.685,1940.085,1754.737,1.9421353503582217,20.076006136654119
Czech Republic,CZE,2017,-1.318074,1.011018,25.92383829,56.17328331,8.662044768,5.174,2.441,33.782,2.091,2.560437217,1.03059423,1.222556353,99.4,1,39.928,5179.344,1.46,2067.992,1749.677,1.5803446203165699,20.132298607700125
Czech Republic,CZE,2018,-0.906739,2.003561,25.89142445,55.72649673,8.689954696,2.83,2.157,31.678,1.456,2.398011758,0.9511541724,1.267307997,100.2,1,40.997,5475.773,0.882,2244.896,1734.602,1.4001024465204772,20.195029998504321
Czech Republic,CZE,2019,-0.561494,1.577206,26.14746475,55.71511102,8.724991444,3.566,2.848,29.552,0.769,2.43476718,0.9196427464,1.235328674,100.4,1,40.655,5888.869,0.283,2394.134,1740.263,1.1954249169843807,20.013367592316964
Czech Republic,CZE,2020,0.252396,1.146508,26.19303861,55.0721074,8.67048373,-5.305,3.163,36.883,-5.07,2.850317265,0.9109649062,1.234668493,101.1,1,40.603,5828.318,-5.65,2366.468,2149.655,1.4284658769056473,19.503997551266078
Czech Republic,CZE,2021,0.51375,1.953719,26.32103226,55.26908903,8.709983427,4.029,3.852,40.692,-4.36,2.863491875,1.069740176,1.340872288,98.3,1,40.073,6307.755,-4.951,2527.725,2566.752,1.4748084745339756,18.60574800384606
Czech Republic,CZE,2022,1.515893,4.46775,26.37766129,55.34498654,8.738057347,2.847,15.072,42.52,-2.554,2.244811394,1.093418837,1.385898352,95.2,1,39.92,7049.872,-3.069,2814.321,2997.632,1.2900801603206413,18.514903533000314
Czech Republic,CZE,2023,0.502371,4.464386,26.38085538,55.73222098,8.738533037,0.048,10.697,42.223,-3.19,2.37834867,1.114011407,1.30448854,99.5,1,39.955,7659.655,-3.735,3060.379,3234.102,1.3640345388562132,18.474552705050034
Côte d'Ivoire,CIV,1995,,,49.43402475,31.07380306,9.608972522,5.572,14.1,,,,,,70.8558106,0,,7589.656,,,,,
Côte d'Ivoire,CIV,1996,,,49.27765648,30.97897201,9.687189207,8.136,2.7,,,,-0.2609782219,-0.3985770047,68.83381721,0,,8583.716,,,,,
Côte d'Ivoire,CIV,1997,,,49.37680484,30.46832432,9.742838227,5.723,6.301,84.182,2.457,,,,68.1533809,0,14.423,9457.383,-0.749,1364.038,7961.374,22.228385218054495,
Côte d'Ivoire,CIV,1998,,,49.6325142,29.91402058,9.790967972,4.931,4.503,75.16,2.087,,-0.2332075983,-0.2859642506,67.75828884,0,13.868,10284.867,-0.697,1426.308,7730.103,20.07499278915489,
Côte d'Ivoire,CIV,1999,,,50.00315231,28.39885716,9.807013821,1.618,0.744,78.018,1.567,,,,68.63826661,0,12.4,10533.394,-1.268,1306.14,8217.929,22.862903225806452,
Côte d'Ivoire,CIV,2000,,,50.10405483,26.90404856,9.786112933,-2.068,2.534,73.987,2.091,,-1.007851839,-0.5540694594,58.07853328,0,12.047,10547.189,-0.831,1270.6,7803.5,24.255001245123267,
Côte d'Ivoire,CIV,2001,,,50.16775854,26.44327163,9.787325914,0.121,4.355,71.172,2.989,,,,64.92989529,0,12.138,11341.051,0.699,1376.6,8071.6,18.866370077442742,
Côte d'Ivoire,CIV,2002,,,50.13982438,25.98292983,9.770508864,-1.668,3.08,62.982,1.422,,-0.9411485791,-0.4204264283,83.16654295,0,12.461,11895.456,-0.637,1482.246,7491.942,16.523553486879063,
Côte d'Ivoire,CIV,2003,,,50.12282336,25.07492086,9.756820261,-1.36,3.297,56.381,0.155,,-1.134496093,-0.7517933249,79.66961117,0,11.414,12297.071,-1.261,1403.528,6933.186,12.405817417206938,9.6779143245288424
Côte d'Ivoire,CIV,2004,,,49.71598264,23.55785902,9.769062732,1.232,1.459,56.718,0.463,,-1.279603481,-1.032016993,75.51221681,0,12.47,12088.703,-1.038,1507.49,6856.42,12.036888532477947,10.260819627572312
Côte d'Ivoire,CIV,2005,,,49.47231543,21.71926365,9.786128733,1.721,3.884,58.164,0.4,,-1.349593878,-0.9553940892,81.8,0,12.571,12456.798,-1.025,1566,7245.36,11.33561371410389,10.043608301108446
Côte d'Ivoire,CIV,2006,,,49.63334823,17.93415462,9.801173447,1.516,2.466,57.471,0.225,,-1.16377902,-0.9284641147,83,0,13.427,12866.165,-1.034,1727.533,7394.259,9.376629180010427,10.879601354832342
Côte d'Ivoire,CIV,2007,,,50.38493752,19.6565687,9.818669859,1.765,1.896,53.533,0.845,,-1.218914032,-0.881731987,87,0,14.454,13477.302,-0.389,1947.98,7214.742,8.53742908537429,10.893352549752187
Côte d'Ivoire,CIV,2008,,,50.30231703,19.46445077,9.843780329,2.543,1.706,51.24,1.045,,-1.252720952,-0.9297468066,89.7,0,14.38,14995.064,-0.21,2156.22,7683.448,8.72739916550765,10.923594573339084
Côte d'Ivoire,CIV,2009,,,49.94078883,20.05732143,9.875777449,3.251,0.518,46.476,0.062,,-1.126518011,-0.9727515578,94.3,0,13.384,15845.804,-1.002,2120.8,7364.42,7.949790794979079,11.120294001110862
Côte d'Ivoire,CIV,2010,,,49.38960479,18.33553741,9.895753018,2.018,1.751,45.612,-0.195,,-1.297451496,-0.9262225628,101,0,13.128,17036.258,-1.337,2236.6,7770.541,8.698964046313224,11.016503608715045
Côte d'Ivoire,CIV,2011,,,49.62693339,18.4330071,9.845960288,-4.857,4.895,50.028,-1.579,,-1.180755496,-0.8894010782,100,0,10.308,16743.164,-2.889,1725.86,8376.343,12.708575863407063,8.5192975878080119
Côte d'Ivoire,CIV,2012,,,49.89559284,19.78211853,9.949094561,10.864,1.3,24.693,-1.044,,-1.108150959,-0.7761784196,88.7,0,13.865,18905.926,-2.276,2621.36,4668.404,8.885683375405698,11.217964002804658
Côte d'Ivoire,CIV,2013,,,48.74742922,20.96818588,10.03776404,9.272,2.584,24.624,-0.615,,-0.9382181764,-0.753439784,87.7,0,14.236,21350.414,-1.621,3039.509,5257.253,7.066591739252599,10.996871811770689
Côte d'Ivoire,CIV,2014,,,49.10857957,24.75912763,10.12205075,8.794,0.515,26.71,-0.683,,-0.8572916389,-0.6188771725,94.4,0,13.645,24136.052,-1.568,3293.456,6446.73,6.4858922682301205,10.497775679513232
Côte d'Ivoire,CIV,2015,,,48.83873007,26.84986178,10.20678582,8.843,1.055,29.172,-0.944,,-0.7475405335,-0.5549265146,100,0,14.46,27086.367,-2.042,3916.812,7901.625,7.593360995850622,10.795114383556866
Côte d'Ivoire,CIV,2016,,,49.0802625,28.55529974,10.27605061,7.172,0.763,31.118,-1.723,,-0.7363792062,-0.422826767,98.8,0,14.602,28686.711,-2.979,4188.888,8926.692,8.601561429941103,11.647516397978004
Côte d'Ivoire,CIV,2017,,,48.60490646,28.19094162,10.34755331,7.412,0.737,32.595,-2.03,,-0.8122181892,-0.4068804085,85.4,0,14.835,30491.647,-3.274,4523.428,9938.84,8.3855746545332,11.915902799545725
Côte d'Ivoire,CIV,2018,,,48.48112902,29.09215112,10.39483594,4.842,0.616,35.317,-1.569,,-0.6474503875,-0.254712522,86.3,0,14.656,32506.103,-2.905,4764.066,11480.035,9.115720524017467,11.828306017137287
Côte d'Ivoire,CIV,2019,,,48.41799416,29.73394053,10.45988835,6.721,0.77,37.216,-0.748,,-0.5591716766,-0.3000674546,87.3,0,14.978,35379.059,-2.22,5298.986,13166.528,9.827747362798771,12.162282213328512
Côte d'Ivoire,CIV,2020,,,48.56181474,29.97094503,10.46687206,0.701,2.288,46.315,-3.589,,-0.5391485095,-0.3813477457,91.2,0,14.951,36277.95,-5.419,5423.778,16802.308,12.239983947562036,12.301265031682883
Côte d'Ivoire,CIV,2021,4.752778,6.192747,48.76534683,30.93624923,10.53511256,7.062,4.182,50.165,-2.938,,-0.5369514823,-0.2687971592,85.9,0,15.573,40366.859,-4.881,6286.434,20250.12,12.476722532588454,12.928512869688152
Côte d'Ivoire,CIV,2022,2.980589,5.932446,49.00578622,31.80010155,10.59714688,6.4,5.239,56.035,-4.547,,-0.3337724209,-0.1520129591,80.8,0,15.11,44238.8,-6.74,6684.383,24789.348,14.513567174056917,12.608133584093601
Côte d'Ivoire,CIV,2023,3.823521,7.785536,48.9171238,31.9413276,10.66106019,6.6,4.437,56.701,-2.59,,-0.3595120311,-0.1160813794,91.8,0,15.861,48998.894,-5.119,7771.667,27782.682,15.944770191034614,13.365530445285792
Denmark,DNK,1995,1.68218,8.2605,34.47097276,64.99175301,7.388575201,3.039,2.031,71.454,0.14,0.7204334152,,,,1,55.241,1035.596,-3.504,572.071,739.973,6.596549664198693,46.748635568310419
Denmark,DNK,1996,0.754002,7.193717,34.22278024,65.21034091,7.417159894,2.9,2.092,68.316,0.76,0.8865030737,1.759047866,1.783265352,,1,55.807,1087.147,-2.397,606.701,742.696,5.656996434139087,46.919781777441322
Denmark,DNK,1997,-0.096922,6.245418,34.01198524,65.37172652,7.448333861,3.166,1.964,64.388,1.969,1.142329618,,,,1,54.958,1144.173,-1.219,628.815,736.712,5.8007933330907235,46.916768705431785
Denmark,DNK,1998,-0.343473,4.930335,33.74508868,65.72794745,7.471306171,2.324,1.317,60.319,2.709,0.9039139846,1.910748959,1.711708307,,1,55.319,1185.218,-0.283,655.646,714.907,5.408629946311394,47.413977850488259
Denmark,DNK,1999,-0.732116,4.914785,33.57280374,66.32654792,7.500584763,2.971,2.038,56.789,3.847,1.266291951,,,,1,55.73,1240.98,1.064,691.602,704.738,4.9937197200789525,47.412770552305439
Denmark,DNK,2000,-0.38379,5.644965,33.52435821,66.84508072,7.537110326,3.72,2.761,53.553,4.204,0.8364928178,1.896548867,1.710643649,99.02712593,1,54.661,1325.983,1.792,724.795,710.098,4.412652531055048,46.415150118817508
Denmark,DNK,2001,0.080336,5.082608,33.51192688,67.20520567,7.546604656,0.954,2.27,50.096,2.894,0.9344982169,,,99.69557061,1,54.122,1372.277,1.125,742.707,687.462,3.2685414434056392,45.40453567319134
Denmark,DNK,2002,0.464382,5.050426,33.49954977,67.90887598,7.551134317,0.454,2.398,50.32,2.02,1.456678884,2.024043322,1.711368322,99.56609532,1,53.349,1411.48,0.252,753.017,710.254,3.3140265047142403,45.389732762773825
Denmark,DNK,2003,0.304549,4.304703,33.52778516,68.18580491,7.555538918,0.441,1.968,48.162,1.65,1.988056546,2.087978601,1.73271966,99.3759463,1,53.641,1438.893,0.139,771.832,693.004,2.8168751514699575,45.548001136985164
Denmark,DNK,2004,0.036576,4.294192,33.47406124,68.69666737,7.582942134,2.778,0.904,46.215,3.423,2.037305152,2.287221909,1.748650074,97.01839645,1,55.025,1509.674,2.235,830.691,697.698,2.1590186278964105,46.316820717585387
Denmark,DNK,2005,-0.88874,3.395919,33.42630168,69.16831829,7.606238199,2.357,1.707,39.36,6.059,1.692346571,2.114906788,1.649631262,99.1,1,56.257,1590.079,5.202,894.526,625.854,1.5233659811223492,47.941454481192444
Denmark,DNK,2006,-0.984643,3.807969,33.39024331,75.17213836,7.643722457,3.82,1.893,33.191,5.868,1.489045993,2.223954439,1.803427815,98.9,1,54.997,1685.242,5.286,926.837,559.349,1.0582395403385638,46.442291374176527
Denmark,DNK,2007,-0.344117,4.287387,33.38339871,75.82235742,7.653542347,0.987,1.671,29.483,5.619,1.627927457,2.347190857,1.92670846,100.3,1,54.763,1743.144,5.308,954.596,513.925,0.567901685444552,46.393298545616425
Denmark,DNK,2008,0.654334,4.301861,33.34279052,75.59561594,7.649359235,-0.417,3.585,35.539,3.429,2.016229597,2.241359234,1.873647332,100.7,1,53.745,1809.721,3.462,972.639,643.16,-0.061401060563773376,44.636604205841671
Denmark,DNK,2009,0.346087,3.590851,33.39855586,75.24599659,7.598299074,-4.978,1.054,43.049,-2.532,3.840871738,2.228607893,1.878651261,99.1,1,53.583,1729.53,-2.746,926.729,744.541,0.3993804005001586,44.888322260961075
Denmark,DNK,2010,-0.269927,2.921689,33.30053723,76.10186067,7.614016099,1.584,2.206,46.123,-2.143,3.775662373,2.100070477,1.873854399,99.7,1,53.995,1812.896,-2.521,978.867,836.167,0.7000648208167423,45.058789914038094
Denmark,DNK,2011,-0.03956,2.722217,33.24021662,77.09876619,7.627057417,1.313,2.664,49.986,-1.406,4.138101416,2.101074696,1.898631096,99.8,1,54.525,1848.532,-1.766,1007.905,924.011,0.6602475928473177,45.105737958553064
Denmark,DNK,2012,-0.301295,1.487851,33.0859884,77.36761977,7.627008707,-0.005,2.343,48.711,-2.934,4.369322893,1.986991048,1.799161315,100.5,1,54.703,1892.938,-3.202,1035.497,922.073,0.48991828601722026,45.912333103355735
Denmark,DNK,2013,-0.597785,1.750488,33.94685714,78.43194796,7.640844067,1.393,0.511,47.77,-0.755,4.26022503,1.943262935,1.800287366,100.9,1,54.636,1935.556,-0.944,1057.519,924.613,0.34592576323303315,46.842974318490398
Denmark,DNK,2014,-1.128721,1.400948,34.26954546,79.24075091,7.653542347,1.278,0.346,48.712,1.67,3.576295606,1.784928679,1.681104422,99.4,1,56.53,1980.262,1.428,1119.437,964.634,0.42809127896692023,49.765384580424211
Denmark,DNK,2015,-1.437908,0.694012,34.17557044,79.14022339,7.674338778,2.101,0.243,44.55,-0.511,3.028484176,1.794742465,1.722940087,100,1,53.523,2030.206,-0.895,1086.629,904.464,0.7174485735104534,47.403120668542996
Denmark,DNK,2016,-1.516379,0.315591,34.20613493,76.84625213,7.704631645,3.076,0.04,41.692,0.491,2.894429172,1.821177006,1.563642383,99.8,1,52.654,2101.521,0.302,1106.536,876.165,0.35894708854028184,46.264776797376754
Denmark,DNK,2017,-1.823139,0.505953,34.0104009,76.72981684,7.734733807,3.056,1.051,40.153,1.52,3.290957219,1.746830583,1.612157822,99.4,1,52.29,2189.589,1.689,1144.944,879.176,-0.32319755211321477,46.110023387950896
Denmark,DNK,2018,-2.455244,0.455056,34.33446582,76.5406934,7.753151332,1.859,0.69,38.539,0.394,3.046162496,1.810602069,1.628394127,97.9,1,51.565,2243.542,0.81,1156.877,864.633,-0.8067487636963057,44.943754117373338
Denmark,DNK,2019,-2.308103,-0.169403,34.78714616,76.25882105,7.770138777,1.713,0.715,38.335,3.954,2.821493918,1.87326777,1.547632575,102.8,1,54.09,2303.637,4.283,1246.044,883.091,-0.6082455167313736,47.611450936063278
Denmark,DNK,2020,-1.257692,-0.36358,34.87778514,76.87430236,7.752163253,-1.781,0.345,45.197,0.051,3.130033135,1.840067387,1.785724521,101.4,1,53.702,2326.59,0.363,1249.429,1051.546,-0.5809839484562959,47.6246781770746
Denmark,DNK,2021,-1.503957,-0.063988,34.49780142,76.45216928,7.815126349,6.499,1.936,39.628,3.658,3.318905672,1.959734082,1.795592904,98,1,53.784,2553.26,4.078,1373.239,1011.796,-0.7809013833110219,47.877106130985474
Denmark,DNK,2022,-1.460496,1.491361,34.80608659,76.58452411,7.819555946,0.444,8.552,33.315,3.048,3.860195768,1.990135074,1.843127489,94.3,1,48.478,2831.272,3.389,1372.554,943.25,-0.7034118569247906,42.457312472980348
Denmark,DNK,2023,-1.237699,2.724316,34.74351043,76.53203346,7.825604795,0.607,3.357,32.964,2.572,4.368019562,2.015648842,1.839519858,95.7,1,50.828,2787.931,3.43,1417.058,919.014,-1.68804595892028,43.934516313352091
Egypt,EGY,1995,,,44.76431684,34.70380549,7.732245146,4.484,9.361,,,0.7507200005,,,87.43841237,0,,214.501,,,,,15.980807754312536
Egypt,EGY,1996,,,44.8956791,34.76050734,7.77987968,4.879,7.095,,,0.7649070024,-0.4736760855,-0.04816996679,83.55226068,0,,241.209,,,,,15.857233533514176
Egypt,EGY,1997,,,44.91906418,34.83146472,7.837385838,5.919,6.167,,,0.7645561505,,,80.56825134,0,,270.44,,,,,14.982275760335453
Egypt,EGY,1998,,,44.53693733,34.90351977,7.910104434,7.543,5.041,73.824,,0.6908680117,-0.2047472745,-0.1709892899,73.70798443,0,,302.194,,,223.091,,14.547602592767173
Egypt,EGY,1999,,,44.55827952,34.85087415,7.969409626,6.11,3.745,72.398,6.626,0.5253972183,,,72.84712728,0,28.387,323.434,2.135,91.812,234.158,15.820622115757212,14.390265021917903
Egypt,EGY,2000,,,44.49840073,34.76829355,8.021843528,5.383,2.849,71.687,5.879,0.4524448811,-0.1747593284,-0.3017539084,75.19703462,0,27.313,357.607,1.32,97.672,256.359,16.69168527807271,13.875851101113982
Egypt,EGY,2001,,,44.43439785,34.3689806,8.056477813,3.524,2.417,79.146,2.672,0.4311204799,,,71.96539345,0,26.792,377.164,-1.07,101.051,298.511,13.966855777844133,13.616875814862789
Egypt,EGY,2002,,,44.42493084,34.20115834,8.087836028,3.186,2.258,85.776,-2.762,0.4324923002,-0.4460982978,-0.4569036663,70.29997533,0,24.156,398.404,-6.768,96.238,341.735,16.583871501904287,12.751197461104969
Egypt,EGY,2003,,,44.29884176,33.35447845,8.119271163,3.193,3.412,97.095,-1.421,0.4348150351,-0.389788568,-0.574796617,73.03281029,0,24.909,438.991,-5.729,109.348,426.238,17.29495363121763,12.689719275887146
Egypt,EGY,2004,,,44.15317299,33.22449551,8.159377025,4.092,8.151,96.512,-1.45,0.4387436961,-0.2787114978,-0.5694818497,79.46606359,0,24.356,510.281,-5.762,124.285,492.482,17.704056495319428,13.15888263647599
Egypt,EGY,2005,,,43.83884087,32.37167398,8.203123337,4.472,8.703,98.263,-2.297,0.5984323729,-0.3990567327,-0.4530262649,110.6,0,23.623,566.22,-6.687,133.756,556.382,18.583583795453585,13.379828163777999
Egypt,EGY,2006,,,43.19942723,28.0726297,8.269321402,6.844,4.292,85.924,-2.583,0.6664491471,-0.4982372224,-0.4077161849,108.3,0,27.186,649.497,-7.355,176.571,558.075,17.553152357831237,15.054493004525233
Egypt,EGY,2007,,,43.37474847,29.41190802,8.337800701,7.088,10.882,76.268,-0.59,0.7708848401,-0.3747263849,-0.3171370029,106.3,0,26.362,783.139,-4.899,206.452,597.281,16.345497306729385,14.598389662332661
Egypt,EGY,2008,,,43.14750855,32.11395822,8.406918845,7.156,11.742,66.761,-2.377,0.7666580998,-0.3807035387,-0.2016349882,118.2,0,26.639,941.597,-6.049,250.834,628.616,13.784301212507977,14.570466084852487
Egypt,EGY,2009,,,43.07448372,33.33998841,8.452595575,4.674,16.161,69.45,-3.196,0.7445064651,-0.2080881,-0.1778180003,101.9,0,26.331,1095.848,-6.195,288.544,761.067,11.389616801488739,14.894562235532376
Egypt,EGY,2010,9.814014,13.00563,42.74607876,33.60759975,8.502786918,5.147,11.658,69.59,-3.159,0.7513161983,-0.3213099539,-0.1475980431,101.3,0,23.911,1268.711,-7.447,303.36,882.89,17.93316883442767,13.438328582869907
Egypt,EGY,2011,12.83012,15.591897,42.51920369,32.41982752,8.520278826,1.765,11.056,72.83,-4.756,0.3716024221,-0.4408890605,-0.2469385862,104.8,0,20.948,1441.678,-9.6,302.009,1049.974,23.123925911781555,13.322826024352857
Egypt,EGY,2012,14.356386,16.145532,42.05450522,32.49085777,8.542296646,2.226,8.692,69.862,-4.68,0.3056786415,-0.6818782091,-0.3855917752,105.7,0,19.72,1769.1,-9.471,348.864,1235.922,24.295131845841784,11.723983946639537
Egypt,EGY,2013,13.933225,16.281498,41.95640094,31.84859845,8.574782623,3.302,6.916,79.812,-5.616,0.31221654,-0.7829368711,-0.5574331284,105.7,0,20.607,1958.5,-12.279,403.589,1563.119,32.3336730237298,12.818738830737807
Egypt,EGY,2014,12.934166,15.463835,42.51250328,32.76622912,8.603664423,2.93,10.093,80.874,-4.031,0.2738094881,-0.7166567445,-0.6872250438,104.7,0,23.169,2242,-10.723,519.447,1813.196,28.88342181363028,11.609655664585192
Egypt,EGY,2015,12.776637,14.908557,42.40207325,32.80360509,8.646342497,4.36,10.988,83.754,-3.908,0.2787493598,-0.6903277636,-0.7963630557,100,0,20.895,2576.7,-10.37,538.4,2158.081,30.92605886575736,11.875654907439749
Egypt,EGY,2016,15.289407,17.121377,42.75117598,32.57295131,8.688824477,4.34,10.212,91.586,-4.084,0.3982799048,-0.5361688733,-0.8928759098,100.1,0,19.172,2863.9,-11.796,549.068,2622.94,40.22532860421448,12.302978455951674
Egypt,EGY,2017,14.719503,17.048595,42.03825118,33.105422,8.729866117,4.19,23.534,97.8,-2.381,0.5885340516,-0.530632019,-0.8132455945,100.2,0,20.655,3655.9,-9.898,755.11,3575.482,36.39312515129509,12.637293142591426
Egypt,EGY,2018,13.533857,16.444157,41.5479639,33.49087445,8.78177039,5.327,20.851,87.949,-0.401,0.6422578133,-0.4540362954,-0.8042747974,101.9,0,19.656,4666.2,-8.975,917.193,4103.88,43.62026862026862,13.486387210149587
Egypt,EGY,2019,13.558465,15.697165,41.3015965,33.8682516,8.835777823,5.549,13.875,80.092,1.288,0.6481891405,-0.2513543069,-0.7585632205,100.9,0,19.302,5596,-7.595,1080.152,4481.952,46.02113770593721,13.15440671908506
Egypt,EGY,2020,13.386357,14.280469,41.16075107,34.38549326,8.870915781,3.576,5.7,86.222,1.188,0.5472326229,-0.4461716115,-0.5710311532,98.1,0,18.227,6152.6,-7.469,1121.42,5304.924,47.495473747736874,12.021468972466923
