cutoff,rss,N,low_n,high_n
.0184554166786371,.44803813,1571,506,1065
.018460278486755,.44803816,1571,507,1064
.0184681168086525,.44803822,1571,509,1062
.0187134202267343,.44804007,1571,509,1062
.0187759202661893,.44804052,1571,511,1060
.0188117753537167,.44804078,1571,512,1059
.0188283693812348,.4480409,1571,512,1058
.0190633248305138,.44804296,1571,514,1057
.0192916185426248,.44804493,1571,515,1056
.0193008233008088,.44804499,1571,516,1055
.0193403855522671,.44804531,1571,516,1055
.0193895859205886,.44804567,1571,517,1054
.019444935549481,.44804609,1571,518,1053
.0194632872888601,.44804627,1571,520,1051
.0195996273282489,.44804737,1571,520,1051
.0196573136458809,.44804779,1571,521,1050
.0196620097340416,.44804782,1571,522,1049
.0197892924618216,.4480488,1571,523,1048
.0198485883180198,.44804922,1571,524,1047
.0199819646481088,.44805014,1571,525,1046
.0200040083588477,.44805035,1571,526,1045
.0202893575928686,.44805288,1571,527,1044
.0203693749413954,.44805354,1571,529,1042
.020381100118011,.44805363,1571,529,1042
.0205065203348339,.44805464,1571,531,1040
.0205103111228647,.44805467,1571,531,1040
.0205230723732738,.44805479,1571,533,1038
.0206726175443302,.4480561,1571,533,1038
.0207415038851805,.44805667,1571,535,1036
.020743814108565,.4480567,1571,535,1036
.0208030082402593,.4480572,1571,536,1035
.0208405823487241,.44805759,1571,538,1033
.0208503338834541,.44805768,1571,539,1032
.0209526559577885,.44805869,1571,539,1032
.0209653694349891,.44805881,1571,541,1030
.0210041060668108,.44805911,1571,541,1030
.0212344029662823,.44806123,1571,543,1028
.0212787574726582,.44806156,1571,544,1027
.0215333569570765,.44806379,1571,545,1026
.021826453971171,.44806635,1571,545,1026
.0220735717539361,.4480685,1571,546,1024
.0221042208953007,.4480688,1571,548,1023
.0221606065497467,.44806933,1571,549,1022
.0221949015465092,.44806969,1571,549,1022
.0222192816304008,.44806993,1571,551,1020
.0222641535611099,.44807041,1571,552,1019
.0223657165648309,.44807139,1571,552,1019
.0224616692288365,.4480722,1571,553,1018
.0224633166238802,.4480722,1571,555,1016
.0224863315613997,.44807237,1571,555,1016
.0225747553949507,.44807309,1571,556,1015
.0225789648549458,.44807312,1571,557,1014
.0225995567207831,.4480733,1571,558,1013
.0227031170512783,.44807401,1571,559,1012
.0227340158714261,.44807425,1571,561,1010
.022746841188309,.44807437,1571,561,1010
.0228225142439055,.448075,1571,562,1009
.0230172697039109,.44807684,1571,564,1007
.0230905463842497,.44807753,1571,565,1006
.0231278667316445,.44807786,1571,565,1006
.0232650233171448,.44807902,1571,566,1005
.0232680143227588,.44807902,1571,568,1003
.0232840755021568,.44807917,1571,569,1002
.0233185952437434,.4480795,1571,570,1001
.0233984970813413,.44808021,1571,571,1000
.0234077525491388,.4480803,1571,571,1000
.02343962840688,.4480806,1571,572,999
.0234416440208553,.44808063,1571,574,997
.0235584085653471,.44808167,1571,574,997
.0237641238535153,.44808358,1571,575,996
.0240000709466761,.44808573,1571,576,995
.0242935238857855,.44808847,1571,577,994
.0244815229221634,.44809011,1571,578,993
.0245235104861264,.44809043,1571,579,992
.0245977685937425,.44809103,1571,580,990
.0246779052048859,.44809166,1571,581,990
.0246854044907204,.44809172,1571,583,988
.0247529025884838,.44809222,1571,584,987
.0248284433224241,.44809273,1571,584,987
.0249186477984451,.44809341,1571,585,986
.025048616333484,.44809437,1571,586,985
.0250975539464827,.44809473,1571,587,984
.0252659409479324,.44809616,1571,589,982
.0252701971766939,.44809619,1571,589,982
.0252845174010035,.44809628,1571,590,981
.0253466218518131,.44809678,1571,591,980
.025526223207992,.44809759,1571,592,979
.0256071701019792,.44809794,1571,594,977
.0258056082644514,.44809854,1571,594,977
.0258396862803948,.44809866,1571,595,976
.0259837563168297,.44809914,1571,596,975
.0260960421345043,.44809958,1571,598,973
.0261158478495722,.4480994,1571,599,972
.0261380645831174,.44809923,1571,600,971
.0261780874580963,.44809893,1571,601,970
.0262159812118406,.44809869,1571,602,969
.0262230985400838,.44809863,1571,603,968
.0262435222692343,.44809848,1571,603,968
.0269194469944678,.44809362,1571,605,966
.0269257617619199,.44809359,1571,605,966
.0269262948109853,.44809356,1571,607,964
.0269701607976534,.44809327,1571,607,964
.0270443034216128,.44809276,1571,609,962
.0271105185998791,.44809231,1571,610,961
.0271148624851218,.44809225,1571,611,960
.0273614715265113,.44808924,1571,611,960
.0276137272749428,.44808611,1571,613,958
.0276959428264156,.44808507,1571,613,958
.0276984805482248,.44808504,1571,614,957
.0277986685427663,.44808388,1571,616,955
.0278924243366458,.44808289,1571,617,954
.0279975659525843,.44808173,1571,618,953
.0280247722999548,.4480814,1571,618,953
.0280592329903186,.44808102,1571,620,951
.0282707273160699,.44807857,1571,620,951
.0283274470813351,.44807789,1571,621,950
.0286291706042728,.44807425,1571,622,949
.0288311229913669,.44807175,1571,624,947
.0288517212681189,.44807148,1571,625,946
.0289568195290095,.44807008,1571,625,946
.0290408744758311,.44806847,1571,627,944
.0292452975066412,.4480648,1571,627,944
.0293182038660533,.44806349,1571,628,943
.0293960677017576,.44806206,1571,629,942
.0294158539779949,.4480617,1571,630,941
.0297499287169779,.44805568,1571,632,939
.0298943443551525,.44805303,1571,632,939
.0299476995298956,.44805205,1571,633,937
.0299847469541619,.44805136,1571,634,936
.0304225123759137,.4480432,1571,635,936
.0304508405899494,.44804266,1571,636,935
.0305726703620475,.44804087,1571,637,934
.031103255552285,.4480328,1571,638,933
.0311910252381845,.44803154,1571,639,932
.0312101085614023,.44803128,1571,641,930
.031229116279901,.44803098,1571,641,930
.0314492495223991,.44802767,1571,642,929
.0314908692873229,.44802696,1571,644,927
