country_name,iso3,year,capacity,growth,inflation_cpi,debt_gdp,reserves,tt,interest_revenue,wsdi_days,adapt_capacity,country_id,b_pre,sample_spread,sample_tax,mA_hat,spread_saving_component,TA_hat,theta_hat_A,sample_theta_support,b_pre_mA_hat,theta_recomputed_b_pre,theta_reconstruction_diff,b_pre_mapping_diff,b_outcome,b_outcome_year,A_outcome,A_outcome_year,sample_debt_ns,sample_ready_ns,sample_criterion_theta,sample_criterion_debt,sample_criterion_ma,sample_criterion_ta,sample_criterion_bma,debt_hinge_low_ns,debt_hinge_high_ns,debt_kink_low,debt_kink_high,ready_debt_hinge_low_ns,ready_debt_hinge_high_ns,ready_debt_kink_low,ready_debt_kink_high
Chile,CHL,2013,.4199885427951813,.0330900001525879,.017940000295639,.1278400039672851,.1482344341278076,1.056999969482422,.003577264547348,.1021489804585775,.5800114572048187,CHL,.1193900012969971,1,1,-.0113310940724456,-.0013528193360057,.0037927610841289,.0024399417481232,1,-.0013528193360057,.0024399417481232,0,0,.0223600006103516,2014,.0036583542823792,2013,1,1,1,1,1,1,1,0,.0274670886081867,0,.0159312260888082,0,.0274670886081867,0,.0000982570422969
Chile,CHL,2014,.3994863033294678,.0179299998283386,.0471500015258789,.1502000045776367,.1559302806854248,1.026999969482422,.0064412236213684,.0391190017064412,.6005136966705322,CHL,.1278400039672851,1,1,-.0106329265997453,-.0013593133786953,-.0033058734187858,-.004665186797481,1,-.0013593133786953,-.004665186797481,0,0,.0235499954223633,2015,.0205022394657135,2014,1,1,1,1,1,1,1,0,.0203619600625825,0,.0122276359086391,0,.0203619600625825,0,.0001311559381325
Chile,CHL,2015,.3972727060317993,.0215199995040894,.0434899997711182,.17375,.1593352031707764,1,.0095034658908844,.0471988902576268,.6027272939682007,CHL,.1502000045776367,1,1,-.0112657772321326,-.001692119791837,-.0023958909503686,-.0040880107422055,1,-.001692119791837,-.0040880107422055,0,0,.0372599983215332,2016,.0022135972976685,2015,1,1,1,1,1,1,1,0,.020939136117858,0,.0126205888503483,0,.020939136117858,0,.0001989943658806
Chile,CHL,2016,.3998633027076721,.0175300002098083,.0378699994087219,.2110099983215332,.1624240684509277,1.038000030517578,.0125077068805695,.0726124930381775,.6001366972923279,CHL,.17375,1,1,-.0121720699079985,-.0021148971465147,.000466268947397,-.0016486281991177,1,-.0021148971465147,-.0016486281991177,0,0,.0255100059509278,2017,-.0025905966758728,2016,1,1,1,1,1,1,1,0,.0233785186609458,0,.0140303069767671,0,.0233785186609458,0,.000292411658713
Chile,CHL,2017,.3999518156051636,.0135800004005432,.0218199992179871,.2365200042724609,.1410550117492676,1.143000030517578,.015788322687149,.0659686091343562,.6000481843948364,CHL,.2110099983215332,1,1,-.0129414213044779,-.0027307692877361,-.0002819861598828,-.0030127554476189,1,-.0027307692877361,-.0030127554476189,0,0,.0214599990844727,2018,-.0000885128974915,2017,1,1,1,1,1,1,1,0,.0220143914124446,0,.0132096955975946,0,.0220143914124446,0,.0003475703153809
Chile,CHL,2018,.384331613779068,.0399000000953674,.0231900000572205,.2579800033569336,.134918909072876,1.113000030517578,.0153317034244537,.0089102218223029,.615668386220932,CHL,.2365200042724609,1,1,-.0127233605039248,-.0030093292807484,-.0067080812478536,-.009717410528602,1,-.0030093292807484,-.009717410528602,0,0,.025319995880127,2019,.0156202018260956,2018,1,1,1,1,1,1,1,0,.0153097363314615,0,.0094257206606589,0,.0153097363314615,0,.0002347243369406
Chile,CHL,2019,.3792407214641571,.0063400000333786,.0225399994850159,.2832999992370606,.1462218570709229,1.094000015258789,.0147683763504028,,.6207592785358429,CHL,.2579800033569336,0,0,,,,,0,,,,0,.0405000114440918,2020,.0050908923149109,2019,0,0,0,0,0,0,0,,,,,,,,
Chile,CHL,2020,.3793881237506866,-.0614300012588501,.0304500007629395,.3238000106811523,.1541609001159668,1.218000030517578,.0236438870429993,,.6206118762493134,CHL,.2832999992370606,0,0,,,,,0,,,,0,.0406800079345703,2021,-.0001474022865295,2020,0,0,0,0,0,0,0,,,,,,,,
Chile,CHL,2021,.3803796768188477,.113149995803833,.0452500009536743,.3644800186157227,.1624932861328125,1.368000030517578,.0238405513763428,,.6196203231811523,CHL,.3238000106811523,0,0,,,,,0,,,,0,.0145899963378906,2022,-.000991553068161,2021,0,0,0,0,0,0,0,,,,,,,,
Chile,CHL,2022,.3810975849628448,.0215400004386902,.1164400005340576,.3790700149536133,.1297916793823242,1.25,.0170909738540649,,.6189024150371552,CHL,.3644800186157227,0,0,,,,,0,,,,0,.0150799942016602,2023,-.0007179081439972,2022,0,0,0,0,0,0,0,,,,,,,,
Chile,CHL,2023,.3810975849628448,.0052100002765656,.0758199977874756,.3941500091552734,.1381812191009522,1.296999969482422,.0143693029880524,,.6189024150371552,CHL,.3790700149536133,0,0,,,,,0,,,,0,,,0,2023,0,0,0,0,0,0,0,,,,,,,,
China,CHN,1995,.4978274703025818,.1101599979400635,.1679400062561035,.2142399978637695,.1088075351715088,1.080962905883789,.0501381778717041,.0668744713986124,.5021725296974182,CHN,,0,0,,,,,0,,,,,-.0020299911499023,1996,,,0,0,0,0,0,0,0,,,,,,,,
China,CHN,1996,.4916456341743469,.099680004119873,.083120002746582,.2122100067138672,.1286061382293701,1.123365631103516,.0529446172714233,.0595118327916106,.5083543658256531,CHN,.2142399978637695,0,1,,,-.0010091686249834,,0,,,,0,-.0082700157165528,1997,.0061818361282349,1996,0,0,0,1,0,1,0,,,,,,,,
China,CHN,1997,.4852564930915833,.0931900024414063,.0278099989891052,.2039399909973144,.1513064575195313,1.168574523925781,.068447413444519,.1169202785095551,.5147435069084167,CHN,.2122100067138672,0,1,,,.0054563511419623,,0,,,,0,.0004400062561035,1998,.0063891410827637,1997,0,0,0,1,0,1,0,,,,,,,,
China,CHN,1998,.481517881155014,.0793400001525879,-.0078100001811981,.204379997253418,.1476009082794189,1.173178787231445,.0738715267181397,.1745232787050653,.518482118844986,CHN,.2039399909973144,0,1,,,.0119437822462507,,0,,,,0,.0117099952697754,1999,.0037386119365692,1998,0,0,0,1,0,1,0,,,,,,,,
China,CHN,1999,.4799373149871826,.0775699996948242,-.0140100002288818,.2160899925231934,.1465909194946289,1.104099884033203,.052090802192688,.1187456654336458,.5200626850128174,CHN,.204379997253418,0,1,,,.005661931960123,,0,,,,0,.0109900093078613,2000,.0015805661678314,1999,0,0,0,1,0,1,0,,,,,,,,
China,CHN,2000,.4794027209281921,.0857199954986572,.0035199999809265,.2270800018310547,.14074951171875,1.060373153686524,.0545289993286133,.0681512982483889,.5205972790718079,CHN,.2160899925231934,0,1,,,-.000036164844998,,0,,,,0,.0154400062561035,2001,.0005345940589905,2000,0,0,0,1,0,1,0,,,,,,,,
China,CHN,2001,.4797675907611847,.0831900024414062,.0072399997711182,.2425200080871582,.1628367614746094,1.033232269287109,.0487405300140381,.1022078944884769,.5202324092388153,CHN,.2270800018310547,0,1,,,.003799396167523,,0,,,,0,.0130099868774414,2002,-.0003648698329926,2001,0,0,0,1,0,1,0,,,,,,,,
China,CHN,2002,.4801846146583557,.0921399974822998,-.0076599997282028,.2555299949645996,.2002783966064453,.9767273712158203,.0358653903007507,.1645359324709419,.5198153853416443,CHN,.2425200080871582,0,1,,,.0108189758926122,,0,,,,0,.0086499977111816,2003,-.000417023897171,2002,0,0,0,1,0,1,0,,,,,,,,
China,CHN,2003,.5295302271842957,.1012100028991699,.0116199994087219,.2641799926757812,.2476003837585449,.9854136657714844,.0444003057479858,.0787965549087758,.4704697728157043,CHN,.2555299949645996,1,1,-.0141552283525464,-.0036170854296489,.0011627374506694,-.0024543479789796,1,-.0036170854296489,-.0024543479789796,0,0,-.0041799926757812,2004,-.0493456125259399,2003,1,1,1,1,1,1,1,0,.0225727988810839,0,.0106198195613981,0,.0225727988810839,0,.0010022391719079
China,CHN,2004,.5226436853408813,.1011499977111816,.0389299988746643,.26,.3147813606262207,.962476577758789,.0287309956550598,.0964522286673921,.4773563146591187,CHN,.2641799926757812,1,1,-.0146061401854184,-.0038586500072053,.0031511749751049,-.0007074750321004,1,-.0038586500072053,-.0007074750321004,0,0,-.0009000015258789,2005,.0068865418434143,2004,1,1,1,1,1,1,1,0,.0243196718279631,0,.0116091489175156,0,.0243196718279631,0,.0006987283856217
China,CHN,2005,.5257522463798523,.114370002746582,.0180900001525879,.2590999984741211,.3573531341552734,.9380000305175781,.0257707118988037,.0894919077050132,.4742477536201477,CHN,.26,1,1,-.0144105339430312,-.0037467388251881,.0023672817307615,-.0013794570944266,1,-.0037467388251881,-.0013794570944266,0,0,-.0073600006103515,2006,-.0031085610389709,2005,1,1,1,1,1,1,1,0,.0236476897656369,0,.0112148637496595,0,.0236476897656369,0,.0006094178000225
China,CHN,2006,.5184905529022217,.1266499996185303,.0146700000762939,.2517399978637695,.3861524200439453,.9490000152587891,.0258121681213379,.1763348557138793,.4815094470977783,CHN,.2590999984741211,1,1,-.0156214532165257,-.0040475185045654,.0121478077483062,.0081002892437409,1,-.0040475185045654,.0081002892437409,0,0,.0353400039672851,2007,.0072616934776306,2006,1,1,1,1,1,1,1,0,.0331274361038044,0,.0159511734421098,0,.0331274361038044,0,.0008550909501403
China,CHN,2007,.5098654627799988,.141540002822876,.0477400016784668,.2870800018310547,.4279279327392578,.9390000152587891,.0213668060302734,.1745095864018484,.4901345372200012,CHN,.2517399978637695,1,1,-.0154249782945903,-.0038830840029289,.0119422401759857,.0080591561730568,1,-.0038830840029289,.0080591561730568,0,0,-.0199300003051758,2008,.0086250901222229,2007,1,1,1,1,1,1,1,0,.0330863030331203,0,.0162167398254591,0,.0330863030331203,0,.0007069486191675
China,CHN,2008,.5000188946723938,.0963799953460693,.0584499979019165,.2671500015258789,.4222967147827149,.889000015258789,.0182081055641174,.1240535853136431,.4999811053276062,CHN,.2870800018310547,1,1,-.015528398964461,-.0044578928031508,.006259726596022,.0018018337928712,1,-.0044578928031508,.0018018337928712,0,0,.0727000045776367,2009,.009846568107605,2008,1,1,1,1,1,1,1,0,.0268289806529347,0,.0134139834016673,0,.0268289806529347,0,.0004885049119063
China,CHN,2009,.4890152812004089,.0944499969482422,-.0069199997186661,.3398500061035156,.4738528823852539,.965999984741211,.0179141318798065,.1317235997078763,.5109847187995911,CHN,.2671500015258789,1,1,-.0151752656677826,-.0040540722463037,.0071235477473961,.0030694755010924,1,-.0040540722463037,.0030694755010924,0,0,-.0064200210571289,2010,.0110036134719849,2009,1,1,1,1,1,1,1,0,.0280966223611559,0,.0143569446764336,0,.0280966223611559,0,.0005033265983549
China,CHN,2010,.477564811706543,.1058699989318848,.0332999992370605,.3334299850463867,.4746326065063476,.87,.0182648396492004,.15428869562219,.522435188293457,CHN,.3398500061035156,1,1,-.0171803222833709,-.005838732632864,.0096648998403238,.0038261672074598,1,-.005838732632864,.0038261672074598,0,0,-.0015900039672851,2011,.011450469493866,2010,1,1,1,1,1,1,1,0,.0288533140675233,0,.0150739865677568,0,.0288533140675233,0,.0005270011547913
China,CHN,2011,.4700653553009033,.0945100021362305,.0541599988937378,.3318399810791016,.4266532135009766,.8380000305175781,.0182290685176849,.0992420045874813,.5299346446990967,CHN,.3334299850463867,1,1,-.0162507418410511,-.0054184846090544,.0034653683160168,-.0019531162930375,1,-.0054184846090544,-.0019531162930375,0,0,.006410026550293,2012,.0074994564056396,2011,1,1,1,1,1,1,1,0,.023074030567026,0,.012227728190313,0,.023074030567026,0,.0004206180841855
China,CHN,2012,.4645299911499023,.0784800004959106,.0262100005149841,.3382500076293946,.390152587890625,.860999984741211,.0175566673278809,.045504274394518,.5354700088500977,CHN,.3318399810791016,1,1,-.015451674688718,-.0051274834363446,-.0025867439202285,-.0077142273565731,1,-.0051274834363446,-.0077142273565731,0,0,.0261299896240234,2013,.005535364151001,2012,1,1,1,1,1,1,1,0,.0173129195034904,0,.009270549159755,0,.0173129195034904,0,.0003039571681972
China,CHN,2013,.4573463201522827,.0777099990844727,.02625,.364379997253418,.3964612197875976,.8719999694824219,.0185110521316528,.1766296329766439,.5426536798477173,CHN,.3382500076293946,1,1,-.0174601220368241,-.0059058864121659,.0121810064910246,.0062751200788587,1,-.0059058864121659,.0062751200788587,0,0,.0286999893188477,2014,.0071836709976196,2013,1,1,1,1,1,1,1,0,.0313022669389222,0,.0169862903419816,0,.0313022669389222,0,.0005794378951453
China,CHN,2014,.4520247876644135,.0749100017547607,.0199500000476837,.3930799865722656,.3644059371948242,.8959999847412109,.0196827685832977,.1209470335487049,.5479752123355865,CHN,.364379997253418,1,1,-.0172759449691444,-.006295008780407,.0059098569628686,-.0003851518175385,1,-.006295008780407,-.0003851518175385,0,0,.0147400283813477,2015,.0053215324878693,2014,1,1,1,1,1,1,1,0,.024641995042525,0,.0135032024658001,0,.024641995042525,0,.0004850226858528
China,CHN,2015,.4473598003387451,.0701800012588501,.0144200003147125,.4078200149536133,.3011995124816895,1,.0176767671108246,.1305529961434437,.5526401996612549,CHN,.3930799865722656,1,1,-.0180773855668235,-.0071058584758686,.0069917106911853,-.0001141477846834,1,-.0071058584758686,-.0001141477846834,0,0,.0925099945068359,2016,.0046649873256683,2015,1,1,1,1,1,1,1,0,.0249129990753801,0,.0137679247831787,0,.0249129990753801,0,.0004403812826877
China,CHN,2016,.4442221224308014,.0677600002288818,.0199600005149841,.5003300094604493,.2704906082153321,.9980000305175781,.0235140657424927,.16565485666317,.5557778775691986,CHN,.4078200149536133,1,1,-.0189169046126331,-.0077146923220001,.0109449926553392,.0032303003333391,1,-.0077146923220001,.0032303003333391,0,0,.038579978942871,2017,.0031376779079437,2016,1,1,1,1,1,1,1,0,.0282574471934026,0,.015704864026673,0,.0282574471934026,0,.0006644474710207
China,CHN,2017,.440681517124176,.0689099979400635,.015789999961853,.5389099884033203,.2585204696655273,.9430000305175781,.0259110713005066,.1384306688705109,.559318482875824,CHN,.5003300094604493,1,1,-.0206748939883897,-.0103442699048048,.0078789189773079,-.0024653509274969,1,-.0103442699048048,-.0024653509274969,0,0,.0198400115966797,2018,.0035406053066254,2017,1,1,1,1,1,1,1,0,.0225617959325666,0,.0126192294719571,0,.0225617959325666,0,.0005846003030762
China,CHN,2018,.4374653697013855,.0675899982452393,.0209200000762939,.55875,.2245699501037598,.915,.0278832626342773,.1285015664532015,.5625346302986145,CHN,.5389099884033203,1,1,-.0214282415571032,-.011547893409042,.0067606722255573,-.0047872211834847,1,-.011547893409042,-.0047872211834847,0,0,.0396300125122071,2019,.0032161474227905,2018,1,1,1,1,1,1,1,0,.0202399256765788,0,.0113856591077457,0,.0202399256765788,0,.0005643551633383
China,CHN,2019,.4323634207248688,.0606500005722046,.0290499997138977,.5983800125122071,.2208452796936035,.9269999694824219,.0303930449485779,,.5676365792751312,CHN,.55875,0,0,,,,,0,,,,0,.1029600143432616,2020,.0051019489765167,2019,0,0,0,0,0,0,0,,,,,,,,
China,CHN,2020,.4292271435260773,.0233699989318848,.0249000000953674,.7013400268554687,.2221838760375976,.985,.0372304654121399,,.5707728564739227,CHN,.5983800125122071,0,0,,,,,0,,,,0,.0199699401855469,2021,.0031362771987915,2020,0,0,0,0,0,0,0,,,,,,,,
China,CHN,2021,.4259918928146362,.0855599975585938,.009190000295639,.7213099670410156,.1885187339782715,.8919999694824219,.0342573714256287,,.5740081071853638,CHN,.7013400268554687,0,0,,,,,0,,,,0,.0516300201416016,2022,.003235250711441,2021,0,0,0,0,0,0,0,,,,,,,,
China,CHN,2022,.4236259460449219,.0311199998855591,.0197599995136261,.7729399871826171,.1803293418884277,.895,.0363306093215942,,.5763740539550781,CHN,.7213099670410156,0,0,,,,,0,,,,0,.0679000091552735,2023,.0023659467697144,2022,0,0,0,0,0,0,0,,,,,,,,
China,CHN,2023,.4236259460449219,.053769998550415,.0022800000011921,.8408399963378906,.1878127288818359,.9019999694824219,.035118727684021,,.5763740539550781,CHN,.7729399871826171,0,0,,,,,0,,,,0,,,0,2023,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,1995,.7140448689460754,.0557200002670288,.1410000038146973,,,.7085581207275391,,,.2859551310539246,CIV,,0,0,,,,,0,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,1996,.7150382399559021,.0813599967956543,.0270000004768372,,,.6883381652832031,,,.2849617600440979,CIV,,0,0,,,,,0,,,,,,,-.0009933710098267,1996,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,1997,.7159737348556519,.0572300004959106,.0630100011825561,.8418199920654297,,.6815338134765625,.2222838592529297,,.2840262651443481,CIV,,0,0,,,,,0,,,,,-.0902199554443359,1998,-.0009354948997498,1997,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,1998,.7169541716575623,.0493100023269653,.0450299978256226,.7516000366210938,,.6775828552246094,.2007499313354492,,.2830458283424377,CIV,.8418199920654297,0,0,,,,,0,,,,0,.0285799407958984,1999,-.0009804368019104,1998,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,1999,.7200063467025757,.0161800003051758,.0074400001764297,.7801799774169922,,.6863826751708985,.228629035949707,,.2799936532974243,CIV,.7516000366210938,0,0,,,,,0,,,,0,-.0403099822998046,2000,-.0030521750450134,1999,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2000,.7234072089195251,-.0206800007820129,.0253399991989136,.7398699951171875,,.5807853317260743,.2425500106811523,,.2765927910804749,CIV,.7801799774169922,0,0,,,,,0,,,,0,-.0281500244140626,2001,-.0034008622169495,2000,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2001,.7262746095657349,.0012099999934435,.0435500001907349,.711719970703125,,.6492989349365235,.1886636924743652,,.2737253904342651,CIV,.7398699951171875,0,0,,,,,0,,,,0,-.0818999862670898,2002,-.0028674006462097,2001,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2002,.7285116314888,-.0166799998283386,.0307999992370605,.6298199844360352,,.8316654205322266,.165235538482666,,.2714883685112,CIV,.711719970703125,0,0,,,,,0,,,,0,-.0660099792480469,2003,-.0022370219230652,2002,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2003,.7323389649391174,-.0136000001430511,.0329699993133545,.5638100051879883,,.7966960906982422,.1240581703186035,,.2676610350608826,CIV,.6298199844360352,0,0,,,,,0,,,,0,.0033699798583984,2004,-.0038273334503174,2003,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2004,.7353820204734802,.0123199999332428,.0145899999141693,.5671799850463867,,.7551221466064453,.1203688812255859,,.2646179795265198,CIV,.5638100051879883,0,0,,,,,0,,,,0,.0144600296020508,2005,-.0030430555343628,2004,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2005,.7336499691009521,.0172099995613098,.038840000629425,.5816400146484375,,.8180000305175781,.1133561325073242,,.2663500308990479,CIV,.5671799850463867,0,0,,,,,0,,,,0,-.0069300079345703,2006,.0017320513725281,2005,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2006,.7362790703773499,.0151600003242493,.0246600008010864,.5747100067138672,,.83,.0937662887573242,,.2637209296226501,CIV,.5816400146484375,0,0,,,,,0,,,,0,-.039379997253418,2007,-.0026291012763977,2006,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2007,.7435276508331299,.0176499998569489,.0189600002765656,.5353300094604492,,.87,.08537428855896,,.2564723491668701,CIV,.5747100067138672,0,0,,,,,0,,,,0,-.0229299926757812,2008,-.00724858045578,2007,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2008,.7311739921569824,.0254299998283386,.017059999704361,.512400016784668,,.8969999694824219,.0872739887237549,,.2688260078430176,CIV,.5353300094604492,0,0,,,,,0,,,,0,-.0476399993896484,2009,.0123536586761475,2008,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2009,.7254918813705444,.0325099992752075,.0051800000667572,.4647600173950195,,.9430000305175781,.0794979095458984,,.2745081186294556,CIV,.512400016784668,0,0,,,,,0,,,,0,-.0086400222778321,2010,.005682110786438,2009,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2010,.7161075472831726,.0201799988746643,.0175100004673004,.4561199951171875,,1.01,.0869896411895752,,.2838924527168274,CIV,.4647600173950195,0,0,,,,,0,,,,0,.0441600036621094,2011,.0093843340873718,2010,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2011,.7114973664283752,-.0485699987411499,.0489499998092651,.5002799987792969,,1,.1270857620239258,,.2885026335716248,CIV,.4561199951171875,0,0,,,,,0,,,,0,-.2533499908447265,2012,.0046101808547974,2011,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2012,.7171074748039246,.1086400032043457,.0129999995231628,.2469300079345703,,.8869999694824219,.0888568305969238,,.2828925251960754,CIV,.5002799987792969,0,0,,,,,0,,,,0,-.0006900024414063,2013,-.0056101083755493,2012,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2013,.7077791690826416,.0927200031280518,.0258400011062622,.246240005493164,,.8769999694824219,.0706659173965454,,.2922208309173584,CIV,.2469300079345703,0,0,,,,,0,,,,0,.0208599853515625,2014,.009328305721283,2013,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2014,.7021497488021851,.0879399967193604,.0051499998569489,.2670999908447266,,.9440000152587891,.064858922958374,,.2978502511978149,CIV,.246240005493164,0,0,,,,,0,,,,0,.0246200180053711,2015,.0056294202804565,2014,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2015,.6991023421287537,.088430004119873,.0105499994754791,.2917200088500976,,1,.0759336090087891,,.3008976578712463,CIV,.2670999908447266,0,0,,,,,0,,,,0,.0194599914550782,2016,.0030474066734314,2015,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2016,.6947690844535828,.0717199993133545,.0076300001144409,.3111800003051758,,.9880000305175781,.0860156154632568,,.3052309155464172,CIV,.2917200088500976,0,0,,,,,0,,,,0,.0147700119018555,2017,.0043332576751709,2016,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2017,.6893824934959412,.0741200017929077,.0073699998855591,.3259500122070312,,.8540000152587891,.0838557434082031,,.3106175065040588,CIV,.3111800003051758,0,0,,,,,0,,,,0,.0272200012207031,2018,.0053865909576416,2017,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2018,.6837695837020874,.0484200000762939,.0061599999666214,.3531700134277344,,.8630000305175781,.0911572074890137,,.3162304162979126,CIV,.3259500122070312,0,0,,,,,0,,,,0,.0189899826049805,2019,.0056129097938538,2018,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2019,.6827986240386963,.0672100019454956,.0076999998092651,.3721599960327148,,.8730000305175781,.098277473449707,,.3172013759613037,CIV,.3531700134277344,0,0,,,,,0,,,,0,.090989990234375,2020,.0009709596633911,2019,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2020,.6819410920143127,.0070099997520447,.0228800010681152,.4631499862670899,,.9119999694824219,.1223998355865479,,.3180589079856873,CIV,.3721599960327148,0,0,,,,,0,,,,0,.0385000228881836,2021,.0008575320243835,2020,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2021,.6826546788215637,.0706199979782104,.0418200016021728,.5016500091552735,,.8590000152587891,.1247672271728516,,.3173453211784363,CIV,.4631499862670899,0,0,,,,,0,,,,0,.0586999893188477,2022,-.000713586807251,2021,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2022,.6820402145385742,.0640000009536743,.0523899984359741,.5603499984741211,,.8080000305175781,.145135669708252,,.3179597854614258,CIV,.5016500091552735,0,0,,,,,0,,,,0,.0066600036621093,2023,.0006144642829895,2022,0,0,0,0,0,0,0,,,,,,,,
Côte d'Ivoire,CIV,2023,.6817033886909485,.0659999990463257,.0443699979782105,.5670100021362304,,.9180000305175782,.1594476985931396,,.3182966113090515,CIV,.5603499984741211,0,0,,,,,0,,,,0,,,.0003368258476257,2023,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,1995,.6156386733055115,.052020001411438,.2088400077819824,,.0764441967010498,.7847506713867187,.0909090900421143,,.3843613266944885,COL,,0,0,,,,,0,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,1996,.6108776330947876,.0205599999427795,.2080299949645996,.232859992980957,.0855766868591309,.8120779418945312,.101001148223877,,.3891223669052124,COL,,0,0,,,,,0,,,,,.0197700119018555,1997,.0047610402107239,1996,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,1997,.6089804768562317,.034300000667572,.1847599983215332,.2526300048828125,.0777043390274048,.8129228210449219,.094204797744751,,.3910195231437683,COL,.232859992980957,0,0,,,,,0,,,,0,.0218999862670898,1998,.0018971562385559,1997,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,1998,.6056604981422424,.0056999999284744,.1864999961853027,.2745299911499023,.0743592834472656,.7461591339111329,.1242158603668213,,.3943395018577576,COL,.2526300048828125,0,0,,,,,0,,,,0,.0652899932861328,1999,.0033199787139893,1998,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,1999,.6041176915168762,-.042039999961853,.1087600040435791,.3398199844360352,.0785696649551392,.8037059783935547,.1377773857116699,,.3958823084831238,COL,.2745299911499023,0,0,,,,,0,,,,0,.0400600051879882,2000,.0015428066253662,1999,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,2000,.6016390919685364,.0292499995231628,.0921800041198731,.3798799896240234,.09072096824646,.9041692352294922,.1570510101318359,,.3983609080314636,COL,.3398199844360352,0,0,,,,,0,,,,0,.0310700225830078,2001,.0024785995483398,2000,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,2001,.5982843041419983,.0167799997329712,.0795800018310547,.4109500122070313,.1049534034729004,.8752294158935547,.1699330520629883,,.4017156958580017,COL,.3798799896240234,0,0,,,,,0,,,,0,.0644999694824219,2002,.0033547878265381,2001,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,2002,.6011558771133423,.0250399994850159,.0634999990463257,.4754499816894531,.1113932514190674,.874423828125,.1521809768676758,,.3988441228866577,COL,.4109500122070313,0,0,,,,,0,,,,0,-.0250499725341797,2003,-.002871572971344,2002,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,2003,.6009412407875061,.0391799998283386,.0711999988555908,.4504000091552735,.1160836791992187,.8963549041748047,.1576722526550293,,.3990587592124939,COL,.4754499816894531,0,0,,,,,0,,,,0,-.0355800247192383,2004,.0002146363258362,2003,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,2004,.6006813645362854,.0533300018310547,.059060001373291,.4148199844360352,.1163146781921387,1.005720977783203,.1065560817718506,,.3993186354637146,COL,.4504000091552735,0,0,,,,,0,,,,0,-.0294999694824219,2005,.0002598762512207,2004,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,2005,.599307119846344,.0444700002670288,.050479998588562,.3853200149536133,.1027091503143311,1.140999984741211,.0805210876464844,,.400692880153656,COL,.4148199844360352,0,0,,,,,0,,,,0,-.025629997253418,2006,.0013742446899414,2005,0,0,0,0,0,0,0,,,,,,,,
Colombia,COL,2006,.5992414355278015,.067170000076294,.0430299997329712,.3596900177001953,.0954130744934082,1.19,.0978177738189697,,.4007585644721985,COL,.3853200149536133,0,0,,,,,0,,,,0,-.0330600357055664,2007,.0000656843185425,2006,0,0,0,0,0,0,0,,,,,,,,
