country_name,iso3,year,readiness100,debt_gdp,interest_revenue,wsdi_days,country_id,b_it,sample_spread,sample_tax,mA_hat,spread_saving_component,TA_hat,theta_hat_A,sample_theta_support,b_it_mA_hat,theta_recomputed_b_it,theta_reconstruction_diff,b_it_mapping_diff,b_outcome,b_outcome_year,A_outcome,A_outcome_year,debt_ns_missing_count,ready_ns_missing_count,sample_debt_ns,sample_ready_ns,sample_criterion_theta,sample_criterion_debt,sample_criterion_ma,sample_criterion_ta,sample_criterion_bma,debt_hinge_low_ns,debt_hinge_high_ns,debt_kink_low,debt_kink_high,ready_debt_hinge_low_ns,ready_debt_hinge_high_ns,ready_debt_kink_low,ready_debt_kink_high
Canada,CAN,2010,.6624671173095703,.839749984741211,.0218650531768799,.2044398345919543,CAN,.839749984741211,1,1,.055197955726609,.046352482479166,-.0107263185521252,.0356261639270408,1,.046352482479166,.0356261639270408,0,0,.0030899810791015,2011,-.0198196411132813,2010,0,0,1,1,1,1,1,1,1,0,.0510026572378232,0,.0337875833154688,0,.0510026572378232,0,.0011151758126672
Canada,CAN,2011,.6702055358886718,.8428399658203125,.0158883631229401,.0984732322914656,CAN,.8428399658203125,1,1,.0554014873255994,.0466945876839026,-.0223295634109419,.0243650242729608,1,.0466945876839026,.0243650242729608,0,0,.0273100280761719,2012,.0077384185791015,2011,0,0,1,1,1,1,1,1,1,0,.0397415175837432,0,.0266349850892417,0,.0397415175837432,0,.0006314276624272
Canada,CAN,2012,.6688584899902343,.8701499938964844,.0183063387870789,.1033031335005233,CAN,.8701499938964844,1,1,.0578612053344277,.0503479274685955,-.0218006936995806,.0285472337690149,1,.0503479274685955,.0285472337690149,0,0,.0068800354003906,2013,-.0013470458984375,2012,0,0,1,1,1,1,1,1,1,0,.0439237270797973,0,.0293787577693364,0,.0439237270797973,0,.000804082628714
Canada,CAN,2013,.6711984252929688,.877030029296875,.0130244886875153,.0868393842330159,CAN,.877030029296875,1,1,.0584684541736238,.0512785900768363,-.0236034590039106,.0276751310729257,1,.0512785900768363,.0276751310729257,0,0,-.0194800567626954,2014,.0023399353027345,2013,0,0,1,1,1,1,1,1,1,0,.0430516243837081,0,.0288961824926493,0,.0430516243837081,0,.0005607253947648
Canada,CAN,2014,.683747787475586,.8575499725341796,.0071604615449905,.0357150971438996,CAN,.8575499725341796,1,1,.0566804833617991,.0486063469501349,-.0292015211145113,.0194048258356236,1,.0486063469501349,.0194048258356236,0,0,.0652799987792969,2015,.0125493621826172,2014,0,0,1,1,1,1,1,1,1,0,.034781319146406,0,.0237816500118373,0,.034781319146406,0,.0002490502982319
Canada,CAN,2015,.6755619049072266,.9228299713134765,.0162674880027771,.0883429142936718,CAN,.9228299713134765,1,1,.0625888629212961,.0577588785742028,-.0234388238540838,.034320054720119,1,.0577588785742028,.034320054720119,0,0,.0019499969482422,2016,-.0081858825683594,2015,0,0,1,1,1,1,1,1,1,0,.0496965480309014,0,.0335730946550692,0,.0496965480309014,0,.0008084379988721
Canada,CAN,2016,.6648044586181641,.9247799682617187,.0144913148880005,.1004043545140777,CAN,.9247799682617187,1,1,.0627727173035152,.0580509515156467,-.0221181073152021,.0359328442004446,1,.0580509515156467,.0359328442004446,0,0,-.0148899841308593,2017,-.0107574462890625,2016,0,0,1,1,1,1,1,1,1,0,.051309337511227,0,.0341106763462079,0,.051309337511227,0,.0007435397665699
Canada,CAN,2017,.6612613677978516,.9098899841308594,.0049822768568993,.0924504356380812,CAN,.9098899841308594,1,1,.0614278938656316,.0558926253745917,-.0229890540691958,.0329035713053959,1,.0558926253745917,.0329035713053959,0,0,-.0023300170898438,2018,-.0035430908203125,2017,0,0,1,1,1,1,1,1,1,0,.0482800646161783,0,.0319257415654627,0,.0482800646161783,0,.0002405446485868
Canada,CAN,2018,.6523718261718749,.9075599670410156,.0024864706397057,.043928163680783,CAN,.9075599670410156,1,1,.0611842641089755,.0555283887181706,-.028302197931543,.0272261907866276,1,.0555283887181706,.0272261907866276,0,0,-.0064599609375,2019,-.0088895416259767,2018,0,0,1,1,1,1,1,1,1,0,.04260268409741,0,.0277927908244509,0,.04260268409741,0,.0001059303231809
Canada,CAN,2019,.6497476196289063,.9011000061035156,.0029823523759842,,CAN,.9011000061035156,0,0,,,,,0,,,,0,.279540023803711,2020,-.0026242065429687,2019,2,2,0,0,0,0,0,0,0,,,,,,,,
Canada,CAN,2020,.6430863189697266,1.180640029907227,.0119286215305328,,CAN,1.180640029907227,0,0,,,,,0,,,,0,-.0545800018310547,2021,-.0066613006591797,2020,2,2,0,0,0,0,0,0,0,,,,,,,,
Canada,CAN,2021,.6477869415283203,1.126060028076172,-.0151600885391235,,CAN,1.126060028076172,0,0,,,,,0,,,,0,-.0906500244140624,2022,.0047006225585937,2021,2,2,0,0,0,0,0,0,0,,,,,,,,
Canada,CAN,2022,.6462629699707031,1.035410003662109,-.0099926882982254,,CAN,1.035410003662109,0,0,,,,,0,,,,0,.0152999877929687,2023,-.0015239715576172,2022,2,2,0,0,0,0,0,0,0,,,,,,,,
Canada,CAN,2023,.6452219390869141,1.050709991455078,.0029775482416153,,CAN,1.050709991455078,0,0,,,,,0,,,,0,,,-.001041030883789,2023,3,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,1995,.6113742828369141,.4927399826049805,.0257473707199097,.0765677690505981,CHE,.4927399826049805,0,0,,,,,0,,,,0,.0128499984741211,1996,,,2,3,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,1996,.6124776840209961,.5055899810791016,.0248375868797302,.06921897093455,CHE,.5055899810791016,0,0,,,,,0,,,,0,.0238400268554687,1997,.001103401184082,1996,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,1997,.6172907638549805,.5294300079345703,.0276019740104675,.1217979240417481,CHE,.5294300079345703,0,0,,,,,0,,,,0,.0234799957275391,1998,.0048130798339844,1997,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,1998,.6224048233032227,.5529100036621094,.029767472743988,.2460598882039388,CHE,.5529100036621094,0,0,,,,,0,,,,0,-.0332600021362305,1999,.0051140594482422,1998,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,1999,.6293922805786133,.5196500015258789,.0345765972137451,.1225872675577799,CHE,.5196500015258789,0,0,,,,,0,,,,0,-.0030900192260742,2000,.0069874572753906,1999,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,2000,.6364269638061524,.5165599822998047,.0303869128227234,.1370333194732666,CHE,.5165599822998047,0,0,,,,,0,,,,0,-.0120299911499023,2001,.0070346832275391,2000,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,2001,.6389656829833984,.5045299911499024,.028369472026825,.110632537206014,CHE,.5045299911499024,0,0,,,,,0,,,,0,.0641400146484374,2002,.002538719177246,2001,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,2002,.641792221069336,.5686700057983398,.0298713517189026,.1909945678710938,CHE,.5686700057983398,0,0,,,,,0,,,,0,-.0068199920654297,2003,.0028265380859376,2002,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,2003,.6385457611083984,.5618500137329101,.0280133390426636,.3745765050252279,CHE,.5618500137329101,0,0,,,,,0,,,,0,.00875,2004,-.0032464599609375,2003,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,2004,.6394438934326172,.5706000137329101,.0276453471183777,.1246005090077718,CHE,.5706000137329101,0,0,,,,,0,,,,0,-.0297200012207031,2005,.0008981323242188,2004,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,2005,.6514859771728516,.5408800125122071,.0274669051170349,.1998368581136068,CHE,.5408800125122071,1,1,.0283136642604082,.015314295079436,-.0112303402155375,.0040839548638985,1,.015314295079436,.0040839548638985,0,0,-.0633800125122071,2006,.0120420837402344,2005,0,0,1,1,1,1,1,1,1,0,.0194604481746809,0,.0126782090953036,0,.0194604481746809,0,.0005345182835489
Switzerland,CHE,2006,.6941594696044922,.4775,.0254352474212646,.2542373847961426,CHE,.4775,1,1,.0226513077086333,.0108159994308724,-.0052735329022662,.0055424665286062,1,.0108159994308724,.0055424665286062,0,0,-.0374000167846679,2007,.0426734924316405,2006,0,0,1,1,1,1,1,1,1,0,.0209189598393886,0,.0145210940667877,0,.0209189598393886,0,.0005320789193103
Switzerland,CHE,2007,.7042134857177734,.4400999832153321,.0178682661056519,.3339744186401367,CHE,.4400999832153321,1,1,.0193434385874857,.0085130469976793,.0034575984912271,.0119706454889063,1,.0085130469976793,.0119706454889063,0,0,.0021600341796875,2008,.0100540161132813,2007,0,0,1,1,1,1,1,1,1,0,.0273471387996887,0,.0192582239385366,0,.0273471387996887,0,.000488645953301
Switzerland,CHE,2008,.7046092224121093,.4422600173950195,.0161059749126434,.133612060546875,CHE,.4422600173950195,1,1,.0193970628431444,.0085785453504213,-.0184818942449226,-.0099033488945012,1,.0085785453504213,-.0099033488945012,0,0,-.0186000061035156,2009,.0003957366943359,2008,0,0,1,1,1,1,1,1,1,0,.0054731444162812,0,.0038564280313051,0,.0054731444162812,0,.0000881503266619
Switzerland,CHE,2009,.697950439453125,.4236600112915039,.0152967894077301,.1712513319651286,CHE,.4236600112915039,1,1,.0177505577920901,.0075202015146274,-.0143604288672274,-.0068402273526,1,.0075202015146274,-.0068402273526,0,0,-.0166699981689453,2010,-.0066587829589844,2009,0,0,1,1,1,1,1,1,1,0,.0085362659581824,0,.0059578905768021,0,.0085362659581824,0,.0001305774626907
Switzerland,CHE,2010,.7124388885498046,.4069900131225586,.01486607670784,.0703048578898112,CHE,.4069900131225586,1,1,.0161803550418753,.0065852429108205,-.0254139743325112,-.0188287314216907,1,.0065852429108205,-.0188287314216907,0,0,.0053799819946289,2011,.0144884490966797,2010,0,0,1,1,1,1,1,1,1,.0034522381109083,0,.0024595086827448,0,.0034522381109083,0,.0000513212365705,0
Switzerland,CHE,2011,.7084923553466796,.4123699951171875,.0122984504699707,.279445743560791,CHE,.4123699951171875,1,1,.0168110598920479,.0069323766855985,-.0025132409528681,.0044191357327304,1,.0069323766855985,.0044191357327304,0,0,.0061999893188476,2012,-.003946533203125,2011,0,0,1,1,1,1,1,1,1,0,.0197956290435128,0,.0140250518466075,0,.0197956290435128,0,.0002434555633136
Switzerland,CHE,2012,.7095062255859375,.4185699844360352,.0115782082080841,.2283347702026367,CHE,.4185699844360352,1,1,.017332821477551,.0072549988160911,-.0081098452222529,-.0008548464061618,1,.0072549988160911,-.0008548464061618,0,0,-.006349983215332,2013,.0010138702392578,2012,0,0,1,1,1,1,1,1,1,0,.0145216469046206,0,.010303198884589,0,.0145216469046206,0,.000168134651386
Switzerland,CHE,2013,.7170462799072266,.4122200012207031,.0080205428600311,.1013433774312337,CHE,.4122200012207031,1,1,.0166725413510648,.0068727550160882,-.0220152851750253,-.0151425301589371,1,.0068727550160882,-.0151425301589371,0,0,.0002199935913086,2014,.0075400543212891,2013,0,0,1,1,1,1,1,1,1,0,.0002339631518453,0,.000167762407666,0,.0002339631518453,0,1.87651148704e-06
Switzerland,CHE,2014,.7278459930419922,.4124399948120117,.0074436140060425,.1982884788513184,CHE,.4124399948120117,1,1,.0167603834821277,.0069126524764161,-.0113998863114262,-.0044872338350102,1,.0069126524764161,-.0044872338350102,0,0,.0019599914550781,2015,.0107997131347656,2014,0,0,1,1,1,1,1,1,1,0,.0108892594757722,0,.0079257038766354,0,.0108892594757722,0,.0000810554443493
Switzerland,CHE,2015,.7259014892578125,.4143999862670898,.0070548367500305,.3960005060831706,CHE,.4143999862670898,1,1,.0170754633807046,.0070760717904682,.0102493976488054,.0173254694392736,1,.0070760717904682,.0173254694392736,0,0,-.0113800048828125,2016,-.0019445037841797,2015,0,0,1,1,1,1,1,1,1,0,.032701962750056,0,.0237384034619192,0,.032701962750056,0,.0002307070086072
Switzerland,CHE,2016,.7113080596923829,.4030199813842774,.0053775137662888,.1905670166015625,CHE,.4030199813842774,1,1,.0159077051114489,.0064111230178827,-.0122453792800312,-.0058342562621485,1,.0064111230178827,-.0058342562621485,0,0,.0077900314331055,2017,-.0145934295654296,2016,0,0,1,1,1,1,1,1,1,0,.0095422370486339,0,.0067874701201885,0,.0095422370486339,0,.0000513135110902
Switzerland,CHE,2017,.7016857147216797,.4108100128173828,.0042993822693825,.253046449025472,CHE,.4108100128173828,1,1,.016652219170017,.0068408983706726,-.0054039392667076,.0014369591039649,1,.0068408983706726,.0014369591039649,0,0,-.0211899948120117,2018,-.0096223449707031,2017,0,0,1,1,1,1,1,1,1,0,.0168134524147473,0,.0117977593745809,0,.0168134524147473,0,.0000722874591991
Switzerland,CHE,2018,.6972866821289062,.3896200180053711,.0027205836772919,.3644027455647787,CHE,.3896200180053711,1,1,.0148245138147927,.0057759273394404,.0067894721220297,.0125653994614701,1,.0057759273394404,.0125653994614701,0,0,-.0013100051879883,2019,-.0043990325927735,2018,0,0,1,1,1,1,1,1,1,0,.0279418927722525,0,.0194835097035656,0,.0279418927722525,0,.0000760182573888
Switzerland,CHE,2019,.6965987396240234,.3883100128173828,.0015629789233208,,CHE,.3883100128173828,0,0,,,,,0,,,,0,.0355199813842774,2020,-.0006879425048828,2019,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,2020,.6917594909667969,.4238299942016602,.0019496101140976,,CHE,.4238299942016602,0,0,,,,,0,,,,0,-.0264099884033203,2021,-.0048392486572265,2020,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,2021,.6890492248535156,.3974200057983399,.0039271366596222,,CHE,.3974200057983399,0,0,,,,,0,,,,0,-.0384300231933594,2022,-.0027102661132813,2021,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,2022,.6895353698730469,.3589899826049805,.0029106554389,,CHE,.3589899826049805,0,0,,,,,0,,,,0,.0137200164794922,2023,.0004861450195313,2022,2,2,0,0,0,0,0,0,0,,,,,,,,
Switzerland,CHE,2023,.6913300323486328,.3727099990844727,.0034129694104195,,CHE,.3727099990844727,0,0,,,,,0,,,,0,,,.0017946624755859,2023,3,2,0,0,0,0,0,0,0,,,,,,,,
Chile,CHL,1995,.4421100997924804,.1725,.0424796009063721,.0212694171965122,CHL,.1725,0,0,,,,,0,,,,0,-.0266600036621094,1996,,,1,2,0,0,0,1,0,0,0,,,,,,,,
Chile,CHL,1996,.4435077285766602,.1458399963378906,.0327226281166077,.0239025537769,CHL,.1458399963378906,0,1,,,-.0304949836783483,,0,,,,0,-.0180399990081787,1997,.0013976287841797,1996,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,1997,.4358071136474609,.1277999973297119,.0287343621253967,.1570662151376407,CHL,.1277999973297119,0,1,,,-.015913686028701,,0,,,,0,-.0066499996185303,1998,-.0077006149291992,1997,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,1998,.4304037475585937,.1211499977111816,.0227395057678223,.0789594574371974,CHL,.1211499977111816,0,1,,,-.0244663036936191,,0,,,,0,.0116200065612793,1999,-.0054033660888672,1998,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,1999,.4410421371459961,.1327700042724609,.0249596309661865,.0039705919303621,CHL,.1327700042724609,0,1,,,-.0326775150495642,,0,,,,0,-.0013100051879883,2000,.0106383895874024,1999,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,2000,.4530197525024414,.1314599990844726,.0287685441970825,.0028993755479654,CHL,.1314599990844726,0,1,,,-.0327948122518136,,0,,,,0,.0120199966430664,2001,.0119776153564453,2000,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,2001,.4592436218261719,.1434799957275391,.0201877737045288,.0105046554207802,CHL,.1434799957275391,0,1,,,-.0319620411459338,,0,,,,0,.0069700050354004,2002,.0062238693237305,2001,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,2002,.4687358856201172,.1504500007629395,.0223775577545166,.0233701031307379,CHL,.1504500007629395,0,1,,,-.0305532865312145,,0,,,,0,-.0247200012207031,2003,.0094922637939453,2002,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,2003,.4586322402954102,.1257299995422363,.0242168498039246,.0231111034949621,CHL,.1257299995422363,0,1,,,-.0305816467515765,,0,,,,0,-.0225899982452392,2004,-.010103645324707,2003,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,2004,.4651131820678711,.1031400012969971,.0217790603637695,.0374133472839991,CHL,.1031400012969971,0,1,,,-.0290155642962374,,0,,,,0,-.0327400016784668,2005,.0064809417724609,2004,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,2005,.4779682159423828,.0703999996185303,.0176491916179657,.025707236098436,CHL,.0703999996185303,0,1,,,-.0302973726347312,,0,,,,0,-.0201800012588501,2006,.0128550338745117,2005,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,2006,.492902946472168,.0502199983596802,.0065551280975342,.0141643982902169,CHL,.0502199983596802,0,1,,,-.0315613026895477,,0,,,,0,-.0112099981307983,2007,.0149347305297852,2006,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,2007,.5048554611206054,.0390100002288818,-.0067862516641617,.0114726453771194,CHL,.0390100002288818,0,1,,,-.0318560471417812,,0,,,,0,.010149998664856,2008,.0119525146484374,2007,1,1,0,0,0,1,0,1,0,,,,,,,,
Chile,CHL,2008,.5088427734375,.0491599988937378,-.0138791692256927,.0732654682397842,CHL,.0491599988937378,1,1,-.0160016300519784,-.0007866401156533,-.0250897902398207,-.0258764303554739,1,-.0007866401156533,-.0258764303554739,0,0,.0092899990081787,2009,.0039873123168945,2008,0,0,1,1,1,1,1,1,1,.0104999370446915,0,.00534281708674,0,.0104999370446915,0,-.0001457304031024,0
Chile,CHL,2009,.5048184967041016,.0584499979019165,-.009653907418251,.0368033253749212,CHL,.0584499979019165,1,1,-.0151916623415437,-.0008879526319899,-.0290823611305853,-.0299703137625751,1,-.0008879526319899,-.0299703137625751,0,0,.027620005607605,2010,-.0040242767333983,2009,0,0,1,1,1,1,1,1,1,.0145938204517927,0,.0073672305016436,0,.0145938204517927,0,-.0001408873915202,0
Chile,CHL,2010,.516252555847168,.0860700035095215,.0022074100375175,.0190634921391805,CHL,.0860700035095215,1,1,-.0127199081712307,-.0010948025409386,-.0310248564481682,-.0321196589891068,1,-.0010948025409386,-.0321196589891068,0,0,.0251999950408936,2011,.0114340591430664,2010,0,0,1,1,1,1,1,1,1,.0167431656783244,0,.0086437020744076,0,.0167431656783244,0,.0000369590319782,0
Chile,CHL,2011,.5222876739501953,.111269998550415,.0039896351099014,.0163941732545694,CHL,.111269998550415,1,1,-.0104552358869166,-.0011633540819815,-.0313171443950496,-.0324804984770311,1,-.0011633540819815,-.0324804984770311,0,0,.008120002746582,2012,.0060351181030273,2011,0,0,1,1,1,1,1,1,1,.0171040051662487,0,.0089332110735121,0,.0171040051662487,0,.0000682387395312,0
Chile,CHL,2012,.5382090759277344,.1193900012969971,.0046272927522659,.0634278607368469,CHL,.1193900012969971,1,1,-.0096918863437828,-.0011571143231546,-.0261669991547373,-.0273241134778919,1,-.0011571143231546,-.0273241134778919,0,0,.0084500026702881,2013,.0159214019775391,2012,0,0,1,1,1,1,1,1,1,.0119476201671095,0,.0064303176096756,0,.0119476201671095,0,.0000552851362061,0
Chile,CHL,2013,.5437157821655273,.1278400039672851,.003577264547348,.1021489804585775,CHL,.1278400039672851,1,1,-.0089046912572309,-.0011383757656518,-.0219270723892764,-.0230654481549282,1,-.0011383757656518,-.0230654481549282,0,0,.0223600006103516,2014,.0055067062377929,2013,0,0,1,1,1,1,1,1,1,.0076889548441458,0,.0041806060971202,0,.0076889548441458,0,.0000275054255701,0
Chile,CHL,2014,.5618909454345703,.1502000045776367,.0064412236213684,.0391190017064412,CHL,.1502000045776367,1,1,-.0069378278176489,-.0010420617699697,-.0288287967159011,-.0298708584858708,1,-.0010420617699697,-.0298708584858708,0,0,.0235499954223633,2015,.018175163269043,2014,0,0,1,1,1,1,1,1,1,.0144943651750884,0,.0081442525517044,0,.0144943651750884,0,.0000933614473425,0
Chile,CHL,2015,.5545716094970703,.17375,.0095034658908844,.0471988902576268,CHL,.17375,1,1,-.0048140143989135,-.0008364350018112,-.0279440563990841,-.0287804914008953,1,-.0008364350018112,-.0287804914008953,0,0,.0372599983215332,2016,-.0073193359375,2015,0,0,1,1,1,1,1,1,1,.0134039980901129,0,.0074334767945296,0,.0134039980901129,0,.0001273844386509,0
Chile,CHL,2016,.5386377716064453,.2110099983215332,.0125077068805695,.0726124930381775,CHL,.2110099983215332,1,1,-.0014449231877207,-.0003048932394157,-.0251612904199387,-.0254661836593544,1,-.0003048932394157,-.0254661836593544,0,0,.0255100059509278,2017,-.015933837890625,2016,0,0,1,1,1,1,1,1,1,.010089690348572,0,.0054346883255539,0,.010089690348572,0,.0001261988893956,0
Chile,CHL,2017,.5376282501220703,.2365200042724609,.015788322687149,.0659686091343562,CHL,.2365200042724609,1,1,.0008448420566529,.0001998220468491,-.0258887895571761,-.025688967510327,1,.0001998220468491,-.025688967510327,0,0,.0214599990844727,2018,-.0010095214843751,2017,0,0,1,1,1,1,1,1,1,.0103124741995446,0,.0055442774583302,0,.0103124741995446,0,.0001628166703653,0
Chile,CHL,2018,.5384768676757813,.2579800033569336,.0153317034244537,.0089102218223029,CHL,.2579800033569336,1,1,.0027349493196524,.000705562234665,-.0321366301490029,-.0314310679143379,1,.000705562234665,-.0314310679143379,0,0,.025319995880127,2019,.000848617553711,2018,0,0,1,1,1,1,1,1,1,.0160545746035555,0,.0086450170443897,0,.0160545746035555,0,.0002461439764275,0
Chile,CHL,2019,.5298571395874023,.2832999992370606,.0147683763504028,,CHL,.2832999992370606,0,0,,,,,0,,,,0,.0405000114440918,2020,-.008619728088379,2019,2,2,0,0,0,0,0,0,0,,,,,,,,
Chile,CHL,2020,.5295795822143554,.3238000106811523,.0236438870429993,,CHL,.3238000106811523,0,0,,,,,0,,,,0,.0406800079345703,2021,-.0002775573730469,2020,2,2,0,0,0,0,0,0,0,,,,,,,,
Chile,CHL,2021,.5330508422851562,.3644800186157227,.0238405513763428,,CHL,.3644800186157227,0,0,,,,,0,,,,0,.0145899963378906,2022,.0034712600708008,2021,2,2,0,0,0,0,0,0,0,,,,,,,,
Chile,CHL,2022,.5325830841064453,.3790700149536133,.0170909738540649,,CHL,.3790700149536133,0,0,,,,,0,,,,0,.0150799942016602,2023,-.0004677581787109,2022,2,2,0,0,0,0,0,0,0,,,,,,,,
Chile,CHL,2023,.5308937454223632,.3941500091552734,.0143693029880524,,CHL,.3941500091552734,0,0,,,,,0,,,,0,,,-.0016893386840821,2023,3,2,0,0,0,0,0,0,0,,,,,,,,
China,CHN,1995,.3626593399047852,.2142399978637695,.0501381778717041,.0668744713986124,CHN,.2142399978637695,0,0,,,,,0,,,,0,-.0020299911499023,1996,,,1,2,0,0,0,1,0,0,0,,,,,,,,
China,CHN,1996,.3636147689819336,.2122100067138672,.0529446172714233,.0595118327916106,CHN,.2122100067138672,0,1,,,-.0265958005896809,,0,,,,0,-.0082700157165528,1997,.0009554290771484,1996,1,1,0,0,0,1,0,1,0,,,,,,,,
China,CHN,1997,.3603414154052734,.2039399909973144,.068447413444519,.1169202785095551,CHN,.2039399909973144,0,1,,,-.0203096289264575,,0,,,,0,.0004400062561035,1998,-.0032733535766601,1997,1,1,0,0,0,1,0,1,0,,,,,,,,
China,CHN,1998,.3571147155761719,.204379997253418,.0738715267181397,.1745232787050653,CHN,.204379997253418,0,1,,,-.0140021537280393,,0,,,,0,.0117099952697754,1999,-.0032266998291016,1998,1,1,0,0,0,1,0,1,0,,,,,,,,
China,CHN,1999,.3585369110107422,.2160899925231934,.052090802192688,.1187456654336458,CHN,.2160899925231934,0,1,,,-.0201097507480268,,0,,,,0,.0109900093078613,2000,.0014221954345703,1999,1,1,0,0,0,1,0,1,0,,,,,,,,
China,CHN,2000,.3629275894165039,.2270800018310547,.0545289993286133,.0681512982483889,CHN,.2270800018310547,0,1,,,-.0256497871197008,,0,,,,0,.0154400062561035,2001,.0043906784057617,2000,1,1,0,0,0,1,0,1,0,,,,,,,,
China,CHN,2001,.3579041671752929,.2425200080871582,.0487405300140381,.1022078944884769,CHN,.2425200080871582,0,1,,,-.021920621357539,,0,,,,0,.0130099868774414,2002,-.0050234222412109,2001,1,1,0,0,0,1,0,1,0,,,,,,,,
China,CHN,2002,.355137939453125,.2555299949645996,.0358653903007507,.1645359324709419,CHN,.2555299949645996,0,1,,,-.015095758895408,,0,,,,0,.0086499977111816,2003,-.0027662277221679,2002,1,1,0,0,0,1,0,1,0,,,,,,,,
China,CHN,2003,.3642817306518555,.2641799926757812,.0444003057479858,.0787965549087758,CHN,.2641799926757812,1,1,.0033416509328722,.0008827973189712,-.0244841413696827,-.0236013440507115,1,.0008827973189712,-.0236013440507115,0,0,-.0041799926757812,2004,.0091437911987305,2003,0,0,1,1,1,1,1,1,1,.0082248507399291,0,.0029961628618946,0,.0082248507399291,0,.0003651858875844,0
China,CHN,2004,.3680208206176758,.26,.0287309956550598,.0964522286673921,CHN,.26,1,1,.0029780869441614,.000774302605482,-.0225508614369386,-.0217765588314567,1,.000774302605482,-.0217765588314567,0,0,-.0009000015258789,2005,.0037390899658203,2004,0,0,1,1,1,1,1,1,1,.0064000655206743,0,.0023553573649254,0,.0064000655206743,0,.0001838802546666,0
China,CHN,2005,.3969202041625977,.2590999984741211,.0257707118988037,.0894919077050132,CHN,.2590999984741211,1,1,.002892252573773,.0007493826374514,-.0233130101391629,-.0225636275017116,1,.0007493826374514,-.0225636275017116,0,0,-.0073600006103515,2006,.0288993835449219,2005,0,0,1,1,1,1,1,1,1,.0071871341909292,0,.0028527187704076,0,.0071871341909292,0,.0001852175646125,0
China,CHN,2006,.4757879638671875,.2517399978637695,.0258121681213379,.1763348557138793,CHN,.2517399978637695,1,1,.0022912406978312,.0005767969283774,-.0138037877225477,-.0132269907941703,1,.0005767969283774,-.0132269907941703,0,0,.0353400039672851,2007,.0788677597045899,2006,0,0,1,1,1,1,1,1,1,0,.0021495025166121,0,.0010227074257063,0,.0021495025166121,0,.000055483320336
China,CHN,2007,.4907054901123047,.2870800018310547,.0213668060302734,.1745095864018484,CHN,.2870800018310547,1,1,.0054685214829023,.0015699031573247,-.0140036530225666,-.0124337498652419,1,.0015699031573247,-.0124337498652419,0,0,-.0199300003051758,2008,.0149175262451172,2007,0,0,1,1,1,1,1,1,1,0,.0029427434455405,0,.0014440203647187,0,.0029427434455405,0,.0000628770283977
China,CHN,2008,.5104647064208985,.2671500015258789,.0182081055641174,.1240535853136431,CHN,.2671500015258789,1,1,.0036405508390638,.0009725731622109,-.0195285384346987,-.0185559652724877,1,.0009725731622109,-.0185559652724877,0,0,.0727000045776367,2009,.0197592163085938,2008,0,0,1,1,1,1,1,1,1,.0031794719617053,0,.0016230082215054,0,.0031794719617053,0,.0000578921611169,0
China,CHN,2009,.5235139083862305,.3398500061035156,.0179141318798065,.1317235997078763,CHN,.3398500061035156,1,1,.0101847426244107,.0034612848430687,-.0186886789586482,-.0152273941155795,1,.0034612848430687,-.0152273941155795,0,0,-.0064200210571289,2010,.013049201965332,2009,0,0,1,1,1,1,1,1,1,0,.0001490991952029,0,.0000780555024179,0,.0001490991952029,0,2.67098264604e-06
China,CHN,2010,.5593957901000977,.3334299850463867,.0182648396492004,.15428869562219,CHN,.3334299850463867,1,1,.0096231516860294,.0032086473227719,-.0162178218444982,-.0130091745217263,1,.0032086473227719,-.0130091745217263,0,0,-.0015900039672851,2011,.0358818817138672,2010,0,0,1,1,1,1,1,1,1,0,.0023673187890561,0,.0013242681644228,0,.0023673187890561,0,.0000432386980806
