cutoff,rss,N,low_n,high_n
.0018655815131004,3.5939035,1433,603,830
.0019265599763483,3.5939164,1433,604,829
.0019964196588195,3.5939302,1433,605,828
.0020398904973454,3.5939381,1433,607,826
.0021771818635414,3.5939624,1433,608,825
.0021949608267861,3.593966,1433,609,824
.0022763271211781,3.5939834,1433,610,823
.0024886987810289,3.5940292,1433,610,823
.0024952189822027,3.5940304,1433,611,822
.0025104090636288,3.5940335,1433,613,820
.0025490457263144,3.5940416,1433,613,820
.0025866430530628,3.5940495,1433,614,819
.0026003812410347,3.5940521,1433,616,817
.0026057022665598,3.5940533,1433,616,817
.0026308032061842,3.5940576,1433,617,816
.0026437858463872,3.5940599,1433,619,814
.0026561009649944,3.5940621,1433,619,814
.0026665289425296,3.5940638,1433,620,813
.0026914729081654,3.5940681,1433,622,811
.0027797234096259,3.5940804,1433,622,811
.0027933434475403,3.5940824,1433,623,810
.0030555149985947,3.594125,1433,624,809
.0031194116003628,3.5941353,1433,625,808
.0031947529259077,3.5941467,1433,626,807
.0032306347802562,3.5941517,1433,628,805
.0032961112814092,3.5941601,1433,628,805
.0033332200344263,3.5941648,1433,629,804
.0033470044910542,3.5941665,1433,630,803
.00334935885783,3.5941668,1433,631,802
.0033621506654816,3.5941684,1433,632,801
.003385488589043,3.5941715,1433,634,799
.0035490843738576,3.5941927,1433,634,799
.0035631982843592,3.5941947,1433,636,797
.0036526704652831,3.594208,1433,636,797
.0037049754981894,3.5942152,1433,638,795
.0037674996720449,3.5942233,1433,639,794
.0037741165464619,3.5942242,1433,639,794
.0039543413861456,3.5942516,1433,640,793
.0040637449944617,3.5942688,1433,642,791
.004122345803558,3.5942781,1433,643,790
.0042437998689864,3.5942965,1433,644,789
.0043654638934875,3.5943167,1433,644,789
.0045382821337541,3.5943403,1433,646,787
.0045705589087141,3.5943446,1433,647,786
.0046494942352865,3.5943549,1433,648,785
.0047415145874059,3.5943642,1433,648,785
.0048121583276426,3.5943716,1433,649,784
.0048444779249066,3.5943749,1433,651,782
.0049476046065629,3.5943863,1433,651,781
.0050015222091385,3.5943933,1433,652,781
.0050499518449266,3.5943995,1433,654,779
.0050931311062929,3.5944045,1433,654,779
.0051223897112292,3.5944085,1433,656,777
.0051329317201822,3.5944099,1433,656,777
.0053089619356126,3.5944331,1433,657,776
.0054471639251916,3.5944533,1433,659,774
.0055654607002751,3.5944712,1433,659,774
.0057229593005059,3.5944912,1433,660,773
.0058188458662648,3.5945027,1433,662,771
.0059009736237829,3.5945122,1433,662,771
.0059610161668808,3.5945158,1433,663,770
.0061200296497746,3.5945249,1433,664,769
.0062543288745861,3.5945327,1433,666,767
.0062943866380322,3.5945354,1433,666,767
.0065558276901469,3.594559,1433,668,765
.0065874945832007,3.5945618,1433,669,764
.0065971450238775,3.5945628,1433,670,763
.0066647656674364,3.5945699,1433,671,762
.006676547960623,3.5945709,1433,672,761
.0067044818420411,3.5945735,1433,673,760
.0067087336902242,3.594574,1433,674,759
.0067216685323704,3.5945754,1433,675,758
.0067322176106067,3.5945766,1433,675,758
.0067641989484597,3.5945802,1433,677,756
.0068139050424989,3.5945854,1433,678,755
.007104944209514,3.5946195,1433,678,755
.0071842924811943,3.5946295,1433,679,754
.0072740722213818,3.5946395,1433,680,753
.0073131059297369,3.5946436,1433,682,751
.0073292501969603,3.5946453,1433,683,750
.0074066842664252,3.5946531,1433,683,750
.0075564538371023,3.5946681,1433,684,749
.0076605395354592,3.5946801,1433,685,748
.0076988174847479,3.5946851,1433,686,747
.0077381391542652,3.5946903,1433,687,746
.0078617173626596,3.5947075,1433,689,744
.007891900721679,3.5947118,1433,690,743
.0079790032430819,3.5947239,1433,691,742
.0081079583031208,3.5947337,1433,692,741
.0081525148255941,3.5947366,1433,693,740
.0081885333699266,3.5947387,1433,693,740
.0083441729095446,3.5947468,1433,695,738
.0083628454714984,3.5947478,1433,696,737
.0083885301789146,3.594749,1433,697,736
.0084373702288595,3.5947514,1433,697,736
.0085791614105593,3.594748,1433,699,734
.0085942383541364,3.5947478,1433,699,734
.008766824749816,3.5947466,1433,700,733
.0089980341295124,3.5947447,1433,702,731
.0090187847205106,3.594743,1433,702,731
.0090940657148067,3.5947373,1433,703,730
.0092291766289723,3.5947263,1433,705,728
.0092402608898497,3.5947256,1433,706,727
.0092736662058588,3.5947239,1433,707,726
.0093440258605944,3.5947201,1433,707,726
.0095451630508083,3.5947082,1433,708,725
.0097197162039313,3.5946975,1433,709,724
.0097312519483055,3.5946968,1433,710,723
.009750838044107,3.5946956,1433,712,721
.0099410921368159,3.5946836,1433,712,721
.0100363973261287,3.5946786,1433,713,720
.0101016769583281,3.5946751,1433,715,718
.0101152420269534,3.5946743,1433,716,717
.0101245891746007,3.5946739,1433,716,717
.0101296848762777,3.5946736,1433,718,715
.0101373902237,3.5946729,1433,719,714
.01022635534281,3.594667,1433,719,714
.0104515525918305,3.5946481,1433,721,712
.0105445837228565,3.5946412,1433,722,711
.0105596814377871,3.5946403,1433,722,711
.0107808095724682,3.5946245,1433,724,709
.0108970236367374,3.5946169,1433,725,708
.0109318806625325,3.5946145,1433,726,707
.0109900761609478,3.5946119,1433,727,706
.0110236323990174,3.5946102,1433,728,705
.0111275015303054,3.594605,1433,728,705
.0111311986964321,3.5946047,1433,729,704
.011188284341322,3.5946016,1433,730,703
.0111908591849779,3.5946014,1433,731,702
.0112279492067733,3.5945992,1433,732,701
.0112325467725584,3.5945988,1433,733,700
.0113819723820128,3.5945861,1433,735,698
.0114348207276463,3.5945816,1433,735,698
.0116252009763364,3.5945647,1433,736,697
.0116782049259508,3.5945599,1433,738,695
.011778789537479,3.5945508,1433,739,694
.0117875898156683,3.5945501,1433,739,694
.0118892444250787,3.5945411,1433,741,692
.0118994064078508,3.5945404,1433,741,692
.0119031194856163,3.5945401,1433,742,691
.0119039833438029,3.5945399,1433,744,689
.0119184846713674,3.5945389,1433,745,688
.0121062492781338,3.5945258,1433,746,687
.0121639417077743,3.5945218,1433,746,687
.0121692188159012,3.5945213,1433,748,685
.012265012211325,3.5945146,1433,749,684
.0122658291963781,3.5945146,1433,750,683
.0123187327985559,3.5945096,1433,751,682
.0123230611832768,3.5945091,1433,752,681
.0123880245670667,3.5945034,1433,752,681
.0123996081714694,3.5945024,1433,753,680
