cutoff,rss,N,low_n,high_n
-.00548590421646,8.5129347,1373,471,902
-.0053988146735938,8.5128899,1373,471,902
-.0053013042191667,8.5128431,1373,473,900
-.0052609366206846,8.5128269,1373,474,899
-.0051858051858123,8.5127869,1373,474,899
-.0050734262053389,8.5127239,1373,475,898
-.004944892165156,8.5126677,1373,476,897
-.0049249936402109,8.5126495,1373,477,896
-.0048256028239792,8.5125694,1373,479,894
-.0047948983293197,8.5125465,1373,479,894
-.0047642849338142,8.5125256,1373,481,892
-.0046766322440911,8.5124683,1373,481,892
-.0046390107655127,8.5124454,1373,483,890
-.0044247064216908,8.5123367,1373,483,890
-.0042965505149133,8.5122709,1373,485,888
-.0042506101892776,8.5122604,1373,485,888
-.0041771978664152,8.5122576,1373,487,886
-.0041474094257629,8.5122547,1373,488,885
-.00411764881573,8.5122528,1373,489,884
-.0039364327166359,8.5122461,1373,490,883
-.0039320091703507,8.5122471,1373,490,883
-.0038681506240407,8.5122623,1373,491,882
-.0038202221907175,8.5122757,1373,492,881
-.003787084114341,8.5122871,1373,493,880
-.0037269609089403,8.5123138,1373,494,879
-.0037066527913857,8.5123224,1373,495,878
-.0036532726255049,8.5123415,1373,497,876
-.0034952603911712,8.5124044,1373,498,875
-.0034594435561473,8.5124178,1373,498,875
-.0033849724558166,8.5124454,1373,499,874
-.0032868402927714,8.512476,1373,500,873
-.0032122290484674,8.5125046,1373,501,872
-.0031837744252094,8.5125189,1373,502,871
-.0031834759265362,8.5125189,1373,503,870
-.0031588973197347,8.5125313,1373,504,869
-.0031548283372218,8.5125332,1373,505,868
-.0030372578769962,8.5125723,1373,506,867
-.0028368681213038,8.51264,1373,507,866
-.0027126642328182,8.5126905,1373,509,864
-.0026535500949202,8.5127134,1373,510,863
-.0026427527547245,8.5127172,1373,510,863
-.0025891187139584,8.5127363,1373,512,861
-.0024811330889001,8.5127859,1373,512,861
-.0023871783096242,8.5128307,1373,514,859
-.0023694475357612,8.5128393,1373,514,859
-.0023646976919921,8.5128422,1373,516,857
-.0022345550203939,8.5129051,1373,517,856
-.0021954803486528,8.5129213,1373,518,855
-.0021014019229853,8.5129642,1373,518,855
-.0019432062153668,8.5130234,1373,519,854
-.0019308494909664,8.5130281,1373,521,852
-.001889310885112,8.5130472,1373,522,851
-.0016315880857368,8.5131721,1373,523,850
-.0016060402998443,8.5131845,1373,524,849
-.0015817739916819,8.513195,1373,525,848
-.0014512918833547,8.5132456,1373,526,847
-.0014509688605595,8.5132456,1373,527,846
-.0013996189185078,8.5132627,1373,528,845
-.0013912209411532,8.5132656,1373,528,845
-.0013603084022396,8.5132809,1373,529,844
-.0012938322777701,8.5133114,1373,531,842
-.0012256068409731,8.5133352,1373,531,842
-.001195217871786,8.5133457,1373,532,841
-.0011945398417691,8.5133457,1373,534,839
-.0011047986666541,8.513382,1373,535,838
-.000980958986083,8.513423,1373,535,838
-.0009735026165267,8.5134249,1373,537,836
-.0009452677646775,8.5134287,1373,537,836
-.0009025533254717,8.5134373,1373,539,834
-.0008597014472062,8.5134487,1373,540,833
-.0008316475491128,8.5134563,1373,540,833
-.0008164224715921,8.5134602,1373,542,831
-.0008063326653933,8.513463,1373,542,831
-.0007409598262373,8.5134754,1373,543,830
-.0006906900028887,8.5134859,1373,545,828
-.0006354000228934,8.5134974,1373,545,828
-.0005915203603477,8.5135078,1373,547,826
-.0005577221020203,8.5135164,1373,547,826
-.000472756456268,8.5135412,1373,549,824
-.0004542363291508,8.5135422,1373,549,824
-.0003881932922209,8.5135508,1373,551,822
-.0003041823215543,8.5135708,1373,552,821
-.0002549911943464,8.5135784,1373,552,821
-.0001826967651829,8.5135927,1373,553,820
-.0001701420086621,8.5135937,1373,555,818
-.0001589545374087,8.5135956,1373,555,818
-.0000372756011806,8.513607,1373,556,817
7.55647768698e-06,8.5136147,1373,558,815
8.66734827835e-06,8.5136147,1373,558,815
.0001218759762411,8.5136194,1373,560,813
.000350646367143,8.5136318,1373,560,813
.0003785623247621,8.5136347,1373,561,812
.000430446030083,8.5136423,1373,562,811
.0005111613280351,8.5136604,1373,564,809
.0005841824335156,8.51369,1373,564,809
.0006322066345138,8.5137091,1373,565,808
.0007093651427092,8.51373,1373,566,807
.000779412267078,8.5137482,1373,568,805
.0008040668405175,8.5137539,1373,568,805
.00081628337505,8.5137577,1373,569,804
.0008974790217381,8.5137768,1373,571,802
.0009853006081249,8.513813,1373,572,801
.0009914538417301,8.5138149,1373,572,801
.0010005735416702,8.5138178,1373,574,799
.0010444945013851,8.5138311,1373,575,798
.0010865756687979,8.5138416,1373,576,797
.0012400423993792,8.5138922,1373,577,796
.0013737243860258,8.5139503,1373,577,796
.0015283241746844,8.51404,1373,579,794
.0015284121263471,8.51404,1373,579,794
.0015297301335211,8.5140409,1373,581,792
.0015336316720935,8.5140438,1373,581,792
.0016944920199436,8.5141373,1373,583,790
.0017501442115891,8.5141745,1373,583,790
.0018655815131004,8.5142374,1373,584,789
.0019265599763483,8.5142698,1373,585,788
.0019964196588195,8.5142984,1373,586,787
.0020398904973454,8.5143147,1373,588,785
.0021771818635414,8.5143585,1373,589,784
.0021949608267861,8.5143671,1373,590,783
.0022763271211781,8.5143995,1373,591,782
