country_name,iso3,year,vulnerability100,readiness100,debt_gdp,b_it_theta,country_id,mA_hat,spread_saving_component,TA_hat,theta_hat_A,interest_revenue,bmA_hat,theta_recomputed_debt_gdp,theta_reconstruction_diff,b_it_mapping_diff,b_outcome,b_outcome_year,A_outcome,A_outcome_year,debt_ns_missing_count,ready_ns_missing_count,sample_debt_ns,sample_ready_ns,debt_hinge_low_ns,debt_hinge_high_ns,debt_kink_low,debt_kink_high,ready_debt_hinge_low_ns,ready_debt_hinge_high_ns,ready_debt_kink_low,ready_debt_kink_high
Spain,ESP,2018,.302901496887207,.5352510452270508,.9971800231933594,.9971800231933594,ESP,.192381866402701,.1918393540014272,-.0490033592837737,.1428359947176535,.0558964729309082,.1918393540014272,.1428359947176535,0,0,.1946099853515624,2020,.5332337951660157,2019,0,0,1,1,0,.066154430802695,0,.0354092282335431,0,.066154430802695,0,.0036977993506225
Spain,ESP,2019,.3032713890075683,.5332337951660157,.9757900238037109,.9757900238037109,ESP,.1873995610173427,.1828626221059178,-.0489105938784655,.1339520282274524,.0523263263702393,.1828626221059178,.1339520282274524,0,0,.1801499938964843,2021,.5276475143432617,2020,0,0,1,1,0,.0572704643124939,0,.030538547036271,0,.0572704643124939,0,.0029967530069907
Spain,ESP,2020,.299874210357666,.5276475143432617,1.191790008544922,1.191790008544922,ESP,.2376850411247111,.2832706571930195,-.0497625737856202,.2335080834073993,.0489289236068726,.2832706571930195,.2335080834073993,0,0,-.0995300292968748,2022,.530667495727539,2021,0,0,1,1,0,.1568265194924408,0,.0827491231932915,0,.1568265194924408,0,.0076733527917773
Spain,ESP,2021,.3003033447265625,.530667495727539,1.155940017700195,1.155940017700195,ESP,.2293496958927471,.2651144915297965,-.0496549509911051,.2154595405386913,.0451743936538696,.2651144915297965,.2154595405386913,0,0,-.1052000427246094,2023,.5269222259521484,2022,0,0,1,1,0,.1387779766237328,0,.0736449613170513,0,.1387779766237328,0,.006269210946488
Spain,ESP,2022,.3059868240356445,.5269222259521484,1.092259979248047,1.092259979248047,ESP,.2141547488432189,.233912661527365,-.0482295887499387,.1856830727774263,.0502876329421997,.233912661527365,.1856830727774263,0,0,,,.5249701309204101,2023,1,0,0,1,,,,,0,.1090015088624678,0,.0054814278678217
Spain,ESP,2023,.3047359466552734,.5249701309204101,1.050739974975586,1.050739974975586,ESP,.2046392325723226,.2150226221120653,-.0485432968307372,.1664793252813281,.0427559661865234,.2150226221120653,.1664793252813281,0,0,,,,,1,1,0,0,,,,,,,,
Finland,FIN,1995,.2914358520507813,.6680387878417968,.5520399856567383,.5520399856567383,FIN,.0902113515283994,.0498002732038126,-.0518788333255901,-.0020785601217775,.0142999851703644,.0498002732038126,-.0020785601217775,0,0,-.0296899795532226,1997,.6688758850097656,1996,1,1,0,0,,,,,,,,
Finland,FIN,1996,.2903268814086914,.6688758850097656,.5536299896240234,.5536299896240234,FIN,.0906671794833154,.0501960696365874,-.0521569525539422,-.0019608829173548,.0245287466049194,.0501960696365874,-.0019608829173548,0,0,-.0852000045776367,1998,.6728508758544922,1997,1,1,0,0,,,,,,,,
Finland,FIN,1997,.2893052673339844,.6728508758544922,.5223500061035157,.5223500061035157,FIN,.083504724284399,.0436186932396282,-.0524131635908689,-.0087944703512407,.0321153998374939,.0436186932396282,-.0087944703512407,0,0,-.082140007019043,1999,.6789908599853516,1998,1,1,0,0,,,,,,,,
Finland,FIN,1998,.2863220977783203,.6789908599853516,.4684299850463867,.4684299850463867,FIN,.0712547683650561,.033377870079727,-.0531613139777008,-.0197834438979738,.0288799786567688,.033377870079727,-.0197834438979738,0,0,-.0439599990844727,2000,.684629135131836,1999,1,1,0,0,,,,,,,,
Finland,FIN,1999,.2837487411499023,.684629135131836,.4402099990844727,.4402099990844727,FIN,.0649235270920302,.0285799858017434,-.0538066872027499,-.0252267014010066,.0265716886520386,.0285799858017434,-.0252267014010066,0,0,-.0312400054931641,2001,.6889539337158204,2000,1,1,0,0,,,,,,,,
Finland,FIN,2000,.2847705841064453,.6889539337158204,.424469985961914,.424469985961914,FIN,.0611980070406356,.0259767171894357,-.0535504187644483,-.0275737015750126,.0165865290164948,.0259767171894357,-.0275737015750126,0,0,-.0231799697875976,2002,.6920528411865234,2001,0,0,1,1,.1042552654899711,0,.0718270752699028,0,.1042552654899711,0,.0017292329861718,0
Finland,FIN,2001,.2827119827270508,.6920528411865234,.4089699935913086,.4089699935913086,FIN,.0577715261295754,.0236268206709726,-.0540666962973168,-.0304398756263442,.0090765047073364,.0236268206709726,-.0304398756263442,0,0,.0179999923706055,2003,.6968489837646484,2002,0,0,1,1,.1071214395413027,0,.0741336965865489,0,.1071214395413027,0,.0009722882502533,0
Finland,FIN,2002,.2801124000549317,.6968489837646484,.4012900161743164,.4012900161743164,FIN,.0561986049283673,.0225519390806785,-.0547186467632414,-.0321667076825629,-.0001555482111871,.0225519390806785,-.0321667076825629,0,0,.02447998046875,2004,.6998246002197266,2003,0,0,1,1,.1088482715975214,0,.0758508074472712,0,.1088482715975214,0,-.0000169311539378,0
Finland,FIN,2003,.2804440498352051,.6998246002197266,.426969985961914,.426969985961914,FIN,.0621188507969325,.0265228848527365,-.0546354721709916,-.0281125873182551,-.0014814814925194,.0265228848527365,-.0281125873182551,0,0,-.0282699966430664,2005,.7011412811279297,2004,0,0,1,1,.1047941512332136,0,.0733375249921493,0,.1047941512332136,0,-.0001552505955763,0
Finland,FIN,2004,.2869620323181152,.7011412811279297,.4257699966430664,.4257699966430664,FIN,.061325838737503,.0261107021533999,-.0530008245168904,-.0268901223634905,-.0014499086141586,.0261107021533999,-.0268901223634905,0,0,-.0457199859619141,2006,.7128740692138672,2005,0,0,1,1,.103571686278449,0,.0726183848058517,0,.103571686278449,0,-.0001501694801181,0
Finland,FIN,2005,.2851665878295899,.7128740692138672,.3986999893188476,.3986999893188476,FIN,.0551994051586531,.0220080022471617,-.053451104818952,-.0314431025717902,-.0008497325330973,.0220080022471617,-.0314431025717902,0,0,-.059640007019043,2007,.7485933685302735,2006,0,0,1,1,.1081246664867487,0,.0770792709808008,0,.1081246664867487,0,-.0000918770467441,0
Finland,FIN,2006,.2836599731445312,.7485933685302735,.3800500106811524,.3800500106811524,FIN,.0509998872484938,.0193825076935276,-.0538289493693206,-.034446441675793,-.0037741631269455,.0193825076935276,-.034446441675793,0,0,-.0544200134277344,2008,.749539566040039,2007,0,0,1,1,.1111280055907515,0,.0831896880432317,0,.1111280055907515,0,-.0004194152210716,0
Finland,FIN,2007,.283147029876709,.749539566040039,.3390599822998047,.3390599822998047,FIN,.0415487703711559,.0140875253466228,-.0539575906339498,-.039870065287327,-.0065256005525589,.0140875253466228,-.039870065287327,0,0,.0762800216674805,2009,.7529609680175782,2008,0,0,1,1,.1165516292022855,0,.0873600575735406,0,.1165516292022855,0,-.0007605693759241,0
Finland,FIN,2008,.282382583618164,.7529609680175782,.325629997253418,.325629997253418,FIN,.0384993383704577,.0125365394478306,-.0541493064427132,-.0416127669948827,-.0102007496356964,.0125365394478306,-.0416127669948827,0,0,.1754999923706055,2010,.7495432281494141,2009,0,0,1,1,.1182943309098412,0,.0890710139128657,0,.1182943309098412,0,-.0012066908529335,0
Finland,FIN,2009,.2817369270324707,.7495432281494141,.4153400039672852,.4153400039672852,FIN,.0593236292167868,.024639476394254,-.0543112309378965,-.0296717545436425,-.0071306777000427,.024639476394254,-.0296717545436425,0,0,.1048999786376953,2011,.7597169494628906,2010,0,0,1,1,.106353318458601,0,.0797164096418625,0,.106353318458601,0,-.0007583712362583,0
Finland,FIN,2010,.2827755928039551,.7597169494628906,.5011299896240234,.5011299896240234,FIN,.0791070806577616,.0396429305092109,-.0540507434985387,-.0144078129893278,.0012440954148769,.0396429305092109,-.0144078129893278,0,0,.0774300003051758,2012,.7599078369140625,2011,0,0,1,1,.0910893769042863,0,.0692021435501999,0,.0910893769042863,0,.0001133238761506,0
Finland,FIN,2011,.2847877883911133,.7599078369140625,.5202399826049805,.5202399826049805,FIN,.0833731614638175,.0433740520696586,-.0535461040944339,-.0101720520247753,.0004165167734027,.0433740520696586,-.0101720520247753,0,0,.0878800201416016,2013,.7685635375976563,2012,0,0,1,1,.0868536159397338,0,.0660007434169279,0,.0868536159397338,0,.0000361759878696,0
Finland,FIN,2012,.2826542854309082,.7685635375976563,.5785599899291992,.5785599899291992,FIN,.0970463700339194,.0561471468694898,-.0540811662272429,.0020659806422469,.004034216105938,.0561471468694898,.0020659806422469,0,0,.0695700454711914,2014,.7737702941894531,2013,0,0,1,1,.0746155832727116,0,.0573468166399878,0,.0746155832727116,0,.0003010153877927,0
Finland,FIN,2013,.2867770767211914,.7737702941894531,.6081200027465821,.6081200027465821,FIN,.103565450066891,.0629802217791288,-.0530472096112684,.0099330121678603,.0018503251671791,.0629802217791288,.0099330121678603,0,0,.0795199966430664,2015,.7843850708007812,2014,0,0,1,1,.0667485517470982,0,.0516480465220721,0,.0667485517470982,0,.0001235065251704,0
Finland,FIN,2014,.2889871788024903,.7843850708007812,.6481300354003906,.6481300354003906,FIN,.1126555057087647,.0730154169030706,-.052492937151655,.0205224797514156,.0028189638257027,.0730154169030706,.0205224797514156,0,0,.0383599853515625,2016,.7664422607421875,2015,0,0,1,1,.0561590841635429,0,.0440503472077277,0,.0561590841635429,0,.0001583104267416,0
Finland,FIN,2015,.2872214317321777,.7664422607421875,.6876399993896485,.6876399993896485,FIN,.1219439927221345,.0838535670810198,-.0529357696253216,.0309177974556982,.0026446095108986,.0838535670810198,.0309177974556982,0,0,-.0218299865722656,2017,.7463658142089844,2016,0,0,1,1,.0457637664592603,0,.035075284625113,0,.0457637664592603,0,.0001210272920327,0
Finland,FIN,2016,.2849318885803223,.7463658142089844,.6864900207519531,.6864900207519531,FIN,.1218586553042582,.0836547508086253,-.0535099651454779,.0301447856631473,.0053181529045105,.0836547508086253,.0301447856631473,0,0,-.0337100219726563,2018,.7470169067382813,2017,0,0,1,1,.0465367782518112,0,.034733460390576,0,.0465367782518112,0,.0002474897024264,0
Finland,FIN,2017,.2844753456115723,.7470169067382813,.6658100128173828,.6658100128173828,FIN,.1171060721297095,.0779703953856753,-.0536244617546389,.0243459336310364,.0047299885749817,.0779703953856753,.0243459336310364,0,0,-.0125299835205078,2019,.7430153656005859,2018,0,0,1,1,.0523356302839221,0,.0390956006468938,0,.0523356302839221,0,.0002475469333074,0
Finland,FIN,2018,.2844987106323242,.7430153656005859,.6527799987792968,.6527799987792968,FIN,.1140869935802591,.0744737075300552,-.0536186020309498,.0208551054991054,.0036683785915375,.0744737075300552,.0208551054991054,0,0,.1003900146484376,2020,.740298080444336,2019,0,0,1,1,.0558264584158531,0,.041479916410041,0,.0558264584158531,0,.0002047925848941,0
Finland,FIN,2019,.2845317840576172,.740298080444336,.653280029296875,.653280029296875,FIN,.1142001667927956,.0746046883081055,-.0536103075322748,.0209943807758308,.0026903051137924,.0746046883081055,.0209943807758308,0,0,.077979965209961,2021,.7456877136230469,2020,0,0,1,1,.0556871831391277,0,.0412251147832484,0,.0556871831391277,0,.0001498155135719,0
Finland,FIN,2020,.283522834777832,.7456877136230469,.7531700134277344,.7531700134277344,FIN,.1374104471508541,.1034934283257198,-.0538633423597896,.0496300859659302,.0013943713903427,.1034934283257198,.0496300859659302,0,0,-.0135300445556641,2022,.7496027374267578,2021,0,0,1,1,.0270514779490284,0,.0201719547419352,0,.0270514779490284,0,.0000377198069186,0
Finland,FIN,2021,.2810344314575196,.7496027374267578,.731259994506836,.731259994506836,FIN,.1325336285486049,.0969165404844239,-.05448741010785,.0424291303765739,-.0009149654209614,.0969165404844239,.0424291303765739,0,0,.0391300201416015,2023,.7483502960205078,2022,0,0,1,1,.0342524335383846,0,.0256757179439012,0,.0342524335383846,0,-.0000313397922714,0
Finland,FIN,2022,.2824525260925293,.7483502960205078,.7396399688720703,.7396399688720703,FIN,.1343620188931374,.0993795194717087,-.0541317655392292,.0452477539324795,-.0009722063690424,.0993795194717087,.0452477539324795,0,0,,,.7455947113037109,2023,1,0,0,1,,,,,.031433809982479,0,-.0000305601502682,0
Finland,FIN,2023,.2802004051208496,.7455947113037109,.7703900146484375,.7703900146484375,FIN,.1416604980746549,.1091338331868383,-.0546965759345871,.0544372572522512,-.0020355467498302,.1091338331868383,.0544372572522512,0,0,,,,,1,1,0,0,,,,,,,,
France,FRA,1995,.3090703010559082,.5821876144409179,.5780199813842773,.5780199813842773,FRA,.094833561658977,.0548156935447266,-.047456282210551,.0073594113341756,.0566134023666382,.0548156935447266,.0073594113341756,0,0,.0418300247192382,1997,.583962287902832,1996,1,1,0,0,,,,,,,,
France,FRA,1996,.3080360031127929,.583962287902832,.6059500122070313,.6059500122070313,FRA,.1013827883235802,.0614329018222563,-.0477156742403375,.0137172275819187,.0597264051437378,.0614329018222563,.0137172275819187,0,0,.0150799942016602,1998,.5821446990966797,1997,1,1,0,0,,,,,,,,
France,FRA,1997,.30749755859375,.5821446990966797,.6198500061035156,.6198500061035156,FRA,.1046440283373106,.0648636016035784,-.0478507109748217,.0170128906287567,.0582756423950195,.0648636016035784,.0170128906287567,0,0,-.0056500244140625,1999,.580182991027832,1998,1,1,0,0,,,,,,,,
France,FRA,1998,.3079995346069336,.580182991027832,.6210300064086914,.6210300064086914,FRA,.1048775961945896,.0651321342368541,-.0477248201927404,.0174073140441137,.0560218667984009,.0651321342368541,.0174073140441137,0,0,-.0238199996948243,2000,.5834856796264648,1999,1,1,0,0,,,,,,,,
France,FRA,1999,.307469482421875,.5834856796264648,.6141999816894531,.6141999816894531,FRA,.1033379268470566,.0634701527772882,-.0478577522101444,.0156124005671438,.0512357997894287,.0634701527772882,.0156124005671438,0,0,-.0209599685668945,2001,.5862411117553711,2000,1,1,0,0,,,,,,,,
France,FRA,2000,.3079886627197266,.5862411117553711,.5972100067138671,.5972100067138671,FRA,.0993626929006917,.05934039449433,-.0477275467580488,.0116128477362812,.0503839683532715,.05934039449433,.0116128477362812,0,0,.0153400039672852,2002,.5879372406005859,2001,0,0,1,1,.0650687161786773,0,.0381459565130825,0,.0650687161786773,0,.0032784201367345,0
France,FRA,2001,.3072967147827149,.5879372406005859,.5932400131225586,.5932400131225586,FRA,.0984980880431676,.0584330070432757,-.0479010806813084,.0105319263619673,.0508899927139282,.0584330070432757,.0105319263619673,0,0,.0603899765014648,2003,.5872854614257812,2002,0,0,1,1,.0661496375529912,0,.0388918353696345,0,.0661496375529912,0,.0033663545731007,0
France,FRA,2002,.3083748245239258,.5872854614257812,.6125500106811523,.6125500106811523,FRA,.1028843064977255,.0630217830441047,-.0476307010716738,.0153910819724309,.0520010232925415,.0630217830441047,.0153910819724309,0,0,.0562199783325196,2004,.5875760650634766,2003,0,0,1,1,.0612904819425276,0,.0359950089686258,0,.0612904819425276,0,.0031871677791045,0
France,FRA,2003,.3086125946044922,.5875760650634766,.6536299896240234,.6536299896240234,FRA,.1123780003832867,.0734536312244962,-.0475710706100344,.0258825606144618,.0503521251678467,.0734536312244962,.0258825606144618,0,0,.0282500457763672,2005,.5939647293090821,2004,0,0,1,1,.0507990033004967,0,.0298482784684524,0,.0507990033004967,0,.0025578377725885,0
France,FRA,2004,.3080319023132324,.5939647293090821,.6687699890136719,.6687699890136719,FRA,.1159297152580059,.0775303143994547,-.0477167026816381,.0298136117178167,.0498364543914795,.0775303143994547,.0298136117178167,0,0,-.0147699737548829,2006,.5961409759521484,2005,0,0,1,1,.0468679521971418,0,.0278379105400463,0,.0468679521971418,0,.0023357325620949,0
France,FRA,2005,.3075947189331055,.5961409759521484,.6818800354003907,.6818800354003907,FRA,.1190000318382487,.0811437459225127,-.0478263440911709,.0333174018313418,.0480534315109253,.0811437459225127,.0333174018313418,0,0,-.0270900726318359,2007,.6149180603027343,2006,0,0,1,1,.0433641620836167,0,.0258511539058744,0,.0433641620836167,0,.0020837967927137,0
France,FRA,2006,.3074287796020508,.6149180603027343,.654000015258789,.654000015258789,FRA,.1125572452314016,.0736124400988239,-.0478679600879832,.0257444800108407,.0464652013778687,.0736124400988239,.0257444800108407,0,0,.0441899871826172,2008,.6333086013793945,2007,0,0,1,1,.0509370839041178,0,.0313221328317978,0,.0509370839041178,0,.0023668018612062,0
France,FRA,2007,.3066418838500977,.6333086013793945,.6547899627685547,.6547899627685547,FRA,.1128023571249115,.073861851222026,-.0480653060149361,.02579654520709,.0487549591064453,.073861851222026,.02579654520709,0,0,.185780029296875,2009,.6368822097778321,2008,0,0,1,1,.0508850187078686,0,.0322259200290446,0,.0508850187078686,0,.0024808970062328,0
France,FRA,2008,.3058962631225586,.6368822097778321,.6981900024414063,.6981900024414063,FRA,.1229110059348128,.0858152355337027,-.0482523005606129,.0375629349730898,.0518905067443848,.0858152355337027,.0375629349730898,0,0,.1645999908447265,2010,.6412472534179687,2009,0,0,1,1,.0391186289418687,0,.0249139588439764,0,.0391186289418687,0,.0020298854789391,0
France,FRA,2009,.3066732597351074,.6412472534179687,.8405699920654297,.8405699920654297,FRA,.1558191275697274,.1309768828249279,-.048057437243125,.0829194455818029,.0442780351638794,.1309768828249279,.0829194455818029,0,0,.0469100189208984,2011,.656031494140625,2010,0,0,1,1,0,.0062378816668444,0,.0040000244860102,0,.0062378816668444,0,.0002762011437927
France,FRA,2010,.305052661895752,.656031494140625,.8627899932861328,.8627899932861328,FRA,.1610924765993894,.1389889768036337,-.0484638676782006,.0905251091254331,.045352954864502,.1389889768036337,.0905251091254331,0,0,.0546099853515625,2012,.6534062957763672,2011,0,0,1,1,0,.0138435452104746,0,.009081801648631,0,.0138435452104746,0,.0006278456810953
France,FRA,2011,.3053451919555664,.6534062957763672,.8874800109863281,.8874800109863281,FRA,.1667865808095173,.1480197565692025,-.0483905039376131,.0996292526315894,.0480573987960815,.1480197565692025,.0996292526315894,0,0,.0581199645996093,2013,.6526150512695312,2012,0,0,1,1,0,.0229476887166309,0,.0149941642809629,0,.0229476887166309,0,.0011028062281035
France,FRA,2012,.3046600151062012,.6526150512695312,.9173999786376953,.9173999786376953,FRA,.1737690050876616,.1594156815553143,-.0485623397368648,.1108533418184495,.0467176246643066,.1594156815553143,.1108533418184495,0,0,.0442300415039063,2014,.6492581176757812,2013,0,0,1,1,0,.034171777903491,0,.0223010165884578,0,.034171777903491,0,.0015964242942073
France,FRA,2013,.3045439720153809,.6492581176757812,.9455999755859374,.9455999755859374,FRA,.1803081717742033,.1704994028276316,-.048591442233946,.1219079605936856,.0410593795776367,.1704994028276316,.1219079605936856,0,0,.0241899871826172,2015,.6587601470947265,2014,0,0,1,1,0,.0452263966787271,0,.0293636051768886,0,.0452263966787271,0,.0018569677881606
France,FRA,2014,.303244857788086,.6587601470947265,.9616300201416016,.9616300201416016,FRA,.1841227654090912,.1770579786088717,-.0489172476545075,.1281407309543642,.0390746927261353,.1770579786088717,.1281407309543642,0,0,.0198600006103515,2016,.6580760955810547,2015,0,0,1,1,0,.0514591670394057,0,.033899248448251,0,.0514591670394057,0,.0020107511400076
France,FRA,2015,.3037918281555176,.6580760955810547,.9697899627685547,.9697899627685547,FRA,.1859690536259468,.1803509215920102,-.0487800727188078,.1315708488732024,.0359909129142761,.1803509215920102,.1315708488732024,0,0,.0178300476074219,2017,.6454951477050781,2016,0,0,1,1,0,.0548892849582439,0,.0361213263345571,0,.0548892849582439,0,.001975515474859
France,FRA,2016,.3029037666320801,.6454951477050781,.9814900207519531,.9814900207519531,FRA,.1887485078018537,.1852547768393416,-.0490027900534725,.1362519867858691,.0342062067985535,.1852547768393416,.1362519867858691,0,0,.0037899780273437,2018,.6504249572753906,2017,0,0,1,1,0,.0595704228709106,0,.0384524189099124,0,.0595704228709106,0,.0020376782037996
France,FRA,2017,.3026962471008301,.6504249572753906,.9876200103759766,.9876200103759766,FRA,.1901843701805244,.1878298896510381,-.0490548339667275,.1387750556843106,.0318600368499756,.1878298896510381,.1387750556843106,0,0,-.0060400390625001,2019,.6467178344726563,2018,0,0,1,1,0,.0620934917693521,0,.0403871567311606,0,.0620934917693521,0,.0019783009359152
France,FRA,2018,.3010011100769043,.6467178344726563,.9852799987792968,.9852799987792968,FRA,.1897764902540628,.1869829800858622,-.0494799581162332,.137503021969629,.0263839554786682,.1869829800858622,.137503021969629,0,0,.1638099670410156,2020,.6616500854492188,2019,0,0,1,1,0,.0608214580546705,0,.039334321642586,0,.0608214580546705,0,.0016047106414621
France,FRA,2019,.3032950973510742,.6616500854492188,.9815799713134765,.9815799713134765,FRA,.188738408326726,.1852618414310989,-.048904648052714,.1363571933783849,.0278360056877136,.1852618414310989,.1363571933783849,0,0,.1462800598144531,2021,.6438318634033203,2020,0,0,1,1,0,.0596756294634264,0,.039484385333712,0,.0596756294634264,0,.0016611311611618
France,FRA,2020,.3023552703857422,.6438318634033203,1.149089965820312,1.149089965820312,FRA,.2276013249633037,.2615343987227405,-.049140347665005,.2123940510577355,.0239737701416016,.2615343987227405,.2123940510577355,0,0,-.0354499816894531,2022,.6521505737304687,2021,0,0,1,1,0,.135712487142777,0,.0873760234842333,0,.135712487142777,0,.003253539972106
France,FRA,2021,.3028849411010742,.6521505737304687,1.12786003112793,1.12786003112793,FRA,.2226434562374412,.2511106554823903,-.0490075113165591,.2021031441658312,.0258509826660156,.2511106554823903,.2021031441658312,0,0,-.0313999938964844,2023,.6514302062988281,2022,0,0,1,1,0,.1254215802508727,0,.0817937555187886,0,.1254215802508727,0,.0032422710970096
France,FRA,2022,.3056483840942383,.6514302062988281,1.113639984130859,1.113639984130859,FRA,.2191322541069876,.2440344399862651,-.0483144662496443,.1957199737366208,.0349406790733337,.2440344399862651,.1957199737366208,0,0,,,.6490313720703125,2023,1,0,0,1,,,,,0,.1190384098216623,0,.0041592828749787
France,FRA,2023,.3041662788391113,.6490313720703125,1.096460037231445,1.096460037231445,FRA,.215271199878021,.2360362678331127,-.0486861640694492,.1873501037636635,.0330777907371521,.2360362678331127,.1873501037636635,0,0,,,,,1,1,0,0,,,,,,,,
United Kingdom,GBR,1995,.2729748344421387,.6114163970947266,.4349499893188477,.4349499893188477,GBR,.0645570236398958,.0280790767426293,-.0565086799392338,-.0284296031966045,.062426929473877,.0280790767426293,-.0284296031966045,0,0,.004010009765625,1997,.6133454513549804,1996,1,1,0,0,,,,,,,,
United Kingdom,GBR,1996,.2725679779052734,.6133454513549804,.4354100036621094,.4354100036621094,GBR,.0646957001349952,.028169155032701,-.0566107156665905,-.0284415606338895,.0631578969955444,.028169155032701,-.0284415606338895,0,0,-.0175199890136719,1998,.6166801071166992,1997,1,1,0,0,,,,,,,,
United Kingdom,GBR,1997,.2723768806457519,.6166801071166992,.4389599990844726,.4389599990844726,GBR,.0655328407684444,.0287662957237193,-.0566586410311955,-.0278923453074762,.0647391748428345,.0287662957237193,-.0278923453074762,0,0,-.0362099838256836,1999,.6203476333618164,1998,1,1,0,0,,,,,,,,
United Kingdom,GBR,1998,.2729862594604492,.6203476333618164,.4178900146484375,.4178900146484375,GBR,.0606057104953088,.0253265212466636,-.056505814653936,-.0311792934072724,.0577939605712891,.0253265212466636,-.0311792934072724,0,0,-.042400016784668,2000,.6244911193847656,1999,1,1,0,0,,,,,,,,
United Kingdom,GBR,1999,.2720487403869629,.6244911193847656,.4027500152587891,.4027500152587891,GBR,.0571739859686258,.0230268237212698,-.0567409354690299,-.0337141117477601,.0491608428955078,.0230268237212698,-.0337141117477601,0,0,-.0545100021362305,2001,.6254107284545899,2000,1,1,0,0,,,,,,,,
United Kingdom,GBR,2000,.2717536926269531,.6254107284545899,.3754899978637695,.3754899978637695,GBR,.0508849712448398,.0191067977440229,-.0568149306247414,-.0377081328807185,.0470230150222778,.0191067977440229,-.0377081328807185,0,0,-.0220999908447265,2002,.6233094787597656,2001,0,0,1,1,.114389696795677,0,.071540543600684,0,.114389696795677,0,.0053789484308169,0
United Kingdom,GBR,2001,.2712710380554199,.6233094787597656,.3482400131225586,.3482400131225586,GBR,.0446131070043844,.0155360689686449,-.0569359757740904,-.0413999068054455,.042479248046875,.0155360689686449,-.0413999068054455,0,0,.0181799697875977,2003,.6269382095336914,2002,0,0,1,1,.118081470720404,0,.0736012999659215,0,.118081470720404,0,.0050160120844718,0
United Kingdom,GBR,2002,.2716448402404785,.6269382095336914,.353390007019043,.353390007019043,GBR,.0457760972395381,.0161768153247847,-.0568422297619607,-.040665414437176,.040435962677002,.0161768153247847,-.040665414437176,0,0,.0432699966430664,2004,.6235059356689453,2003,0,0,1,1,.1173469783521345,0,.073569304502276,0,.1173469783521345,0,.0047450380369059,0
United Kingdom,GBR,2003,.2713936042785645,.6235059356689453,.3664199829101563,.3664199829101563,GBR,.0488131765122918,.0178861233034244,-.0569052373378242,-.0390191140343998,.0415532970428467,.0178861233034244,-.0390191140343998,0,0,.0422700119018555,2005,.6219916152954101,2004,0,0,1,1,.1157006779493583,0,.0721400594623459,0,.1157006779493583,0,.0048077446388884,0
United Kingdom,GBR,2004,.2724205780029297,.6219916152954101,.3966600036621094,.3966600036621094,GBR,.0557343941888294,.0221076050030465,-.0566476821520349,-.0345400771489883,.0421143579483032,.0221076050030465,-.0345400771489883,0,0,.0222000122070313,2006,.6183231735229492,2005,0,0,1,1,.1112216410639468,0,.0691789281811706,0,.1112216410639468,0,.0046840280033648,0
United Kingdom,GBR,2005,.2746999931335449,.6183231735229492,.4086899948120117,.4086899948120117,GBR,.0583399093214281,.0238429372379077,-.0560760266427185,-.0322330894048108,.0453561878204346,.0238429372379077,-.0322330894048108,0,0,.0210800170898438,2007,.6649250030517578,2006,0,0,1,1,.1089146533197693,0,.0673444540838316,0,.1089146533197693,0,.004939953472369,0
United Kingdom,GBR,2006,.2790284729003906,.6649250030517578,.4188600158691406,.4188600158691406,GBR,.0603527836964552,.025279367936844,-.0549904853244884,-.0297111173876443,.0453045225143433,.025279367936844,-.0297111173876443,0,0,.0866799926757812,2008,.6651148223876953,2007,0,0,1,1,.1063926813026028,0,.0707431539398179,0,.1063926813026028,0,.0048200696254351,0
