country_name,iso3,year,vulnerability100,readiness100,growth,inflation_cpi,debt_gdp,reserves,tt,b_it_theta,country_id,mA_hat,spread_saving_component,TA_hat,theta_hat_A,interest_revenue,theta_recomputed_debt_gdp,theta_reconstruction_diff,b_it_mapping_diff,b_outcome,b_outcome_year,A_outcome,A_outcome_year,readiness_lag,sample_debt,sample_ready,debt_hinge_low,debt_hinge_high,debt_kink_low,debt_kink_high,ready_hinge_low,ready_hinge_high,ready_kink_low,ready_kink_high,ready_debt_hinge_low,ready_debt_hinge_high,ready_debt_kink_low,ready_debt_kink_high
Austria,AUT,1998,.3066686058044434,.6114191055297852,.0349300003051758,.0082800000905991,.6919699859619141,.088934154510498,,.6919699859619141,AUT,.0840164623073787,.0581368702434065,-.0477492216456591,.0103876485977474,.0556254482269287,.0103876485977474,0,0,-.0308799743652344,2000,.6154182434082032,1999,.6105945205688477,0,0,,,,,,,,,,,,
Austria,AUT,1999,.3046699333190918,.6154182434082032,.0376200008392334,.0051599997282028,.6134000015258789,.0643413877487183,,.6134000015258789,AUT,.069048623840302,.0423544259690011,-.0482455148391055,-.0058910888701044,.0595141124725342,-.0058910888701044,0,0,.0589799880981445,2001,.6191512298583984,2000,.6114191055297852,0,0,,,,,,,,,,,,
Austria,AUT,2000,.3039168739318848,.6191512298583984,.0319000005722046,.0195700001716614,.6610900115966797,.0581562757492065,1.136098098754883,.6610900115966797,AUT,.078082421088843,.05161950866312,-.0484325080813054,.0031870005818146,.0561751747131348,.0031870005818146,0,0,.0133100128173829,2002,.6275384521484375,2001,.6154182434082032,1,1,.0098399493206314,0,.0060924167236133,0,.0218340484585224,0,.0012265314868525,0,.0098399493206314,0,.0005527608722549,0
Austria,AUT,2001,.3037926292419433,.6275384521484375,.0131700003147125,.0229200005531311,.6723799896240235,.0507288455963135,1.122646865844727,.6723799896240235,AUT,.0802224627892569,.0539399786978542,-.0484633594561013,.0054766192417528,.0525800848007202,.0054766192417528,0,0,-.0082599639892579,2003,.634068717956543,2002,.6191512298583984,1,1,.0075503306606932,0,.0047381228160203,0,.0195444297985842,0,.0010276477761913,0,.0075503306606932,0,.0003969970264127,0
Austria,AUT,2002,.3044147491455078,.634068717956543,.0148399996757507,.0168799996376038,.6744000244140625,.0422437953948975,1.124281463623047,.6744000244140625,AUT,.0806221785123168,.0543715991570214,-.0483088799823959,.0060627191746254,.0520663118362427,.0060627191746254,0,0,-.015279998779297,2004,.6313937377929687,2003,.6275384521484375,1,1,.0069642307278206,0,.0044158008491427,0,.0189583298657116,0,.0009870903146825,0,.0069642307278206,0,.0003626018087742,0
Austria,AUT,2003,.304641056060791,.6313937377929687,.0114199995994568,.0130499994754791,.6641200256347656,.0403326320648193,1.11257209777832,.6641200256347656,AUT,.078676533929499,.0522506617301134,-.0482526853919825,.0039979763381309,.0485137414932251,.0039979763381309,0,0,.0301599884033203,2005,.6373421859741211,2004,.634068717956543,1,1,.0090289735643151,0,.0057008373672068,0,.0210230727022061,0,.0010199079144681,0,.0090289735643151,0,.0004380292894483,0
Austria,AUT,2004,.3043294334411621,.6373421859741211,.0256500005722046,.0196200001239777,.6591200256347656,.0376529765129089,1.098231353759766,.6591200256347656,AUT,.0777192051159389,.0512262844683313,-.0483300648456845,.0028962196226467,.0465417718887329,.0028962196226467,0,0,.0226399993896484,2006,.6465612030029297,2005,.6313937377929687,1,1,.0101307302797993,0,.0064567417820415,0,.0221248294176903,0,.0010297287638353,0,.0101307302797993,0,.0004715021377487,0
Austria,AUT,2005,.3044386100769043,.6465612030029297,.023199999332428,.0209800004959106,.6942800140380859,.0357108736038208,1.08,.6942800140380859,AUT,.084396808256936,.0585950172213951,-.0483029550407518,.0102920621806433,.0490587568283081,.0102920621806433,0,0,-.0361499786376953,2007,.6764082336425781,2006,.6373421859741211,1,1,.0027348877218027,0,.0017682722954867,0,.0147289868596937,0,.0007225857846771,0,.0027348877218027,0,.0001341701916966,0
Austria,AUT,2006,.3043173599243164,.6764082336425781,.0326900005340576,.0168900001049042,.681760025024414,.037747220993042,1.066999969482422,.681760025024414,AUT,.0820168560528588,.0559158138350208,-.0483330628377394,.0075827509972813,.0486421585083008,.0075827509972813,0,0,.0135199737548829,2008,.6878566741943359,2007,.6465612030029297,1,1,.0054441989051647,0,.0036825009650413,0,.0174382980430557,0,.0008482364575253,0,.0054441989051647,0,.0002648175860957,0
Austria,AUT,2007,.3030762672424316,.6878566741943359,.0377500009536743,.022039999961853,.6581300354003906,.0512567901611328,1.073000030517578,.6581300354003906,AUT,.0774985662610922,.0510041341568921,-.0486412403180269,.0023628938388652,.0463464784622192,.0023628938388652,0,0,.1493899536132812,2009,.6849156951904297,2008,.6764082336425781,1,1,.0106640560635808,0,.0073353421373166,0,.0226581552014718,0,.0010501257020386,0,.0106640560635808,0,.0004942414446706,0
