cutoff,rss,N,low_n,high_n
-.0069028464419899,.70057994,1389,467,922
-.0067876466616944,.70059943,1389,468,921
-.0065984384898136,.70063239,1389,470,919
-.0065969600482135,.70063263,1389,470,919
-.0064557348258284,.70065701,1389,472,917
-.0064322772394755,.700661,1389,472,917
-.0064219193510695,.70066273,1389,473,916
-.0062048282847756,.70069796,1389,474,915
-.0060772037466335,.70072001,1389,475,914
-.0060471377684425,.70072514,1389,476,913
-.0059896774463761,.70073491,1389,477,912
-.0059503019243132,.70074111,1389,478,911
-.0057863725386699,.70076609,1389,480,909
-.00548590421646,.70078725,1389,481,908
-.0053988146735938,.70079368,1389,481,908
-.0053013042191667,.70080024,1389,483,906
-.0052609366206846,.70080292,1389,484,905
-.0051858051858123,.70080876,1389,484,905
-.0050734262053389,.70081753,1389,485,904
-.004944892165156,.70082754,1389,486,903
-.0049249936402109,.70082903,1389,487,902
-.0048256028239792,.70083648,1389,489,900
-.0047948983293197,.7008388,1389,489,900
-.0047642849338142,.70084119,1389,491,898
-.0046766322440911,.70084792,1389,491,898
-.0046390107655127,.70085126,1389,493,896
-.0044247064216908,.70086974,1389,493,896
-.0042965505149133,.7008816,1389,495,894
-.0042506101892776,.70088559,1389,495,894
-.0041771978664152,.70089316,1389,497,892
-.0041474094257629,.70089495,1389,498,891
-.00411764881573,.70089698,1389,499,890
-.004107177448426,.70089769,1389,499,890
-.0039364327166359,.70090908,1389,501,888
-.0039320091703507,.70090938,1389,501,888
-.0038681506240407,.70091319,1389,502,887
-.0038202221907175,.70091492,1389,503,886
-.003787084114341,.70091552,1389,504,885
-.0037269609089403,.70091689,1389,505,884
-.0037066527913857,.70091736,1389,506,883
-.0036532726255049,.70091641,1389,508,881
-.0034952603911712,.70091021,1389,509,880
-.0034594435561473,.70090866,1389,509,880
-.0033849724558166,.70090604,1389,510,879
-.0032868402927714,.70090204,1389,511,878
-.0032122290484674,.7008996,1389,512,877
-.0031837744252094,.70089865,1389,513,876
-.0031834759265362,.70089865,1389,514,875
-.0031588973197347,.7008974,1389,515,874
-.0031548283372218,.70089716,1389,516,873
-.0030372578769962,.70089042,1389,517,872
-.0028368681213038,.70087928,1389,518,871
-.0027126642328182,.70087177,1389,520,869
-.0026535500949202,.70086783,1389,521,868
-.0026427527547245,.70086718,1389,521,868
-.0025891187139584,.70086378,1389,523,866
-.0024811330889001,.70085829,1389,523,866
-.0023871783096242,.70085323,1389,525,864
-.0023694475357612,.70085233,1389,525,864
-.0023646976919921,.7008521,1389,527,862
-.0022345550203939,.70083666,1389,528,861
-.0021954803486528,.70083249,1389,529,860
-.0021014019229853,.70082235,1389,529,860
-.0019432062153668,.70079583,1389,530,859
-.0019308494909664,.70079386,1389,532,857
-.001889310885112,.70078427,1389,533,856
-.0016315880857368,.70072383,1389,534,855
-.0016060402998443,.7007181,1389,535,854
-.0015817739916819,.70071298,1389,536,853
-.0014512918833547,.70068365,1389,537,852
-.0014509688605595,.70068353,1389,538,851
-.0013996189185078,.70067227,1389,539,850
-.0013912209411532,.70067042,1389,539,850
-.0013603084022396,.70066381,1389,540,849
-.0012938322777701,.70065016,1389,542,847
-.0012256068409731,.70063615,1389,542,847
-.001195217871786,.70062935,1389,543,846
-.0011945398417691,.70062917,1389,545,844
-.0011047986666541,.70060873,1389,546,843
-.000980958986083,.7005803,1389,546,843
-.0009735026165267,.70057851,1389,548,841
-.0009712430232707,.70057797,1389,548,841
