latitude,longitude,ISO_A3,NAM_0
40.625,115.3125,CHN,China
40.625,117.1875,CHN,China
40.625,119.0625,CHN,China
40.625,122.8125,CHN,China
40.625,124.6875,CHN,China
40.625,126.5625,PRK,D. P. R. of Korea
40.625,128.4375,PRK,D. P. R. of Korea
41.875,-122.8125,USA,United States of America
41.875,-120.9375,USA,United States of America
41.875,-119.0625,USA,United States of America
41.875,-117.1875,USA,United States of America
41.875,-115.3125,USA,United States of America
41.875,-113.4375,USA,United States of America
41.875,-111.5625,USA,United States of America
41.875,-109.6875,USA,United States of America
41.875,-107.8125,USA,United States of America
41.875,-105.9375,USA,United States of America
41.875,-104.0625,USA,United States of America
41.875,-102.1875,USA,United States of America
41.875,-100.3125,USA,United States of America
41.875,-98.4375,USA,United States of America
41.875,-96.5625,USA,United States of America
41.875,-94.6875,USA,United States of America
41.875,-92.8125,USA,United States of America
41.875,-90.9375,USA,United States of America
41.875,-89.0625,USA,United States of America
41.875,-87.1875,USA,United States of America
41.875,-85.3125,USA,United States of America
41.875,-83.4375,USA,United States of America
41.875,-81.5625,USA,United States of America
41.875,-79.6875,USA,United States of America
41.875,-77.8125,USA,United States of America
41.875,-75.9375,USA,United States of America
41.875,-74.0625,USA,United States of America
41.875,-72.1875,USA,United States of America
41.875,-8.4375,PRT,Portugal
41.875,-6.5625,PRT,Portugal
41.875,-4.6875,ESP,Spain
41.875,-2.8125,ESP,Spain
41.875,-0.9375,ESP,Spain
41.875,0.9375,ESP,Spain
41.875,2.8125,ESP,Spain
41.875,12.1875,ITA,Italy
41.875,14.0625,ITA,Italy
41.875,15.9375,ITA,Italy
41.875,19.6875,ALB,Albania
41.875,21.5625,MKD,North Macedonia
41.875,23.4375,BGR,Bulgaria
41.875,25.3125,BGR,Bulgaria
41.875,27.1875,TUR,Türkiye
41.875,34.6875,TUR,Türkiye
41.875,42.1875,GEO,Georgia
41.875,44.0625,GEO,Georgia
41.875,45.9375,GEO,Georgia
41.875,47.8125,RUS,Russian Federation
41.875,55.3125,KAZ,Kazakhstan
41.875,57.1875,TKM,Turkmenistan
41.875,59.0625,TKM,Turkmenistan
41.875,60.9375,UZB,Uzbekistan
41.875,62.8125,UZB,Uzbekistan
41.875,64.6875,UZB,Uzbekistan
41.875,66.5625,KAZ,Kazakhstan
41.875,68.4375,KAZ,Kazakhstan
41.875,70.3125,UZB,Uzbekistan
41.875,72.1875,KGZ,Kyrgyz Republic
41.875,74.0625,KGZ,Kyrgyz Republic
41.875,75.9375,KGZ,Kyrgyz Republic
41.875,77.8125,KGZ,Kyrgyz Republic
41.875,79.6875,CHN,China
41.875,81.5625,CHN,China
41.875,83.4375,CHN,China
41.875,85.3125,CHN,China
41.875,87.1875,CHN,China
41.875,89.0625,CHN,China
41.875,90.9375,CHN,China
41.875,92.8125,CHN,China
41.875,94.6875,CHN,China
41.875,96.5625,CHN,China
41.875,98.4375,CHN,China
41.875,100.3125,CHN,China
41.875,102.1875,CHN,China
41.875,104.0625,MNG,Mongolia
41.875,105.9375,CHN,China
41.875,107.8125,CHN,China
41.875,109.6875,CHN,China
41.875,111.5625,CHN,China
41.875,113.4375,CHN,China
41.875,115.3125,CHN,China
41.875,117.1875,CHN,China
41.875,119.0625,CHN,China
41.875,120.9375,CHN,China
41.875,122.8125,CHN,China
41.875,124.6875,CHN,China
41.875,126.5625,CHN,China
41.875,128.4375,PRK,D. P. R. of Korea
43.125,-122.8125,USA,United States of America
43.125,-120.9375,USA,United States of America
43.125,-119.0625,USA,United States of America
43.125,-117.1875,USA,United States of America
43.125,-115.3125,USA,United States of America
43.125,-113.4375,USA,United States of America
43.125,-111.5625,USA,United States of America
43.125,-109.6875,USA,United States of America
43.125,-107.8125,USA,United States of America
43.125,-105.9375,USA,United States of America
43.125,-104.0625,USA,United States of America
43.125,-102.1875,USA,United States of America
43.125,-100.3125,USA,United States of America
43.125,-98.4375,USA,United States of America
43.125,-96.5625,USA,United States of America
43.125,-94.6875,USA,United States of America
43.125,-92.8125,USA,United States of America
43.125,-90.9375,USA,United States of America
43.125,-89.0625,USA,United States of America
43.125,-87.1875,USA,United States of America
43.125,-85.3125,USA,United States of America
43.125,-83.4375,USA,United States of America
43.125,-81.5625,CAN,Canada
43.125,-79.6875,CAN,Canada
43.125,-77.8125,USA,United States of America
43.125,-75.9375,USA,United States of America
43.125,-74.0625,USA,United States of America
43.125,-72.1875,USA,United States of America
43.125,-8.4375,ESP,Spain
43.125,-6.5625,ESP,Spain
43.125,-4.6875,ESP,Spain
43.125,-2.8125,ESP,Spain
43.125,-0.9375,FRA,France
43.125,0.9375,FRA,France
43.125,2.8125,FRA,France
43.125,12.1875,ITA,Italy
43.125,17.8125,BIH,Bosnia and Herzegovina
43.125,19.6875,MNE,Montenegro
43.125,21.5625,SRB,Serbia
43.125,23.4375,BGR,Bulgaria
43.125,25.3125,BGR,Bulgaria
43.125,27.1875,BGR,Bulgaria
43.125,42.1875,GEO,Georgia
43.125,44.0625,RUS,Russian Federation
43.125,45.9375,RUS,Russian Federation
43.125,53.4375,KAZ,Kazakhstan
43.125,55.3125,KAZ,Kazakhstan
43.125,57.1875,UZB,Uzbekistan
43.125,59.0625,UZB,Uzbekistan
43.125,60.9375,UZB,Uzbekistan
43.125,62.8125,UZB,Uzbekistan
43.125,64.6875,UZB,Uzbekistan
43.125,66.5625,KAZ,Kazakhstan
43.125,68.4375,KAZ,Kazakhstan
43.125,70.3125,KAZ,Kazakhstan
43.125,72.1875,KAZ,Kazakhstan
43.125,74.0625,KGZ,Kyrgyz Republic
43.125,75.9375,KAZ,Kazakhstan
43.125,77.8125,KAZ,Kazakhstan
43.125,79.6875,KAZ,Kazakhstan
43.125,81.5625,CHN,China
43.125,83.4375,CHN,China
43.125,85.3125,CHN,China
43.125,87.1875,CHN,China
43.125,89.0625,CHN,China
43.125,90.9375,CHN,China
43.125,92.8125,CHN,China
43.125,94.6875,CHN,China
43.125,96.5625,MNG,Mongolia
43.125,98.4375,MNG,Mongolia
43.125,100.3125,MNG,Mongolia
43.125,102.1875,MNG,Mongolia
43.125,104.0625,MNG,Mongolia
43.125,105.9375,MNG,Mongolia
43.125,107.8125,MNG,Mongolia
43.125,109.6875,MNG,Mongolia
43.125,111.5625,CHN,China
43.125,113.4375,CHN,China
43.125,115.3125,CHN,China
43.125,117.1875,CHN,China
43.125,119.0625,CHN,China
43.125,120.9375,CHN,China
43.125,122.8125,CHN,China
43.125,124.6875,CHN,China
43.125,126.5625,CHN,China
43.125,128.4375,CHN,China
43.125,130.3125,CHN,China
43.125,134.0625,RUS,Russian Federation
43.125,141.5625,JPN,Japan
43.125,143.4375,JPN,Japan
44.375,-122.8125,USA,United States of America
44.375,-120.9375,USA,United States of America
44.375,-119.0625,USA,United States of America
44.375,-117.1875,USA,United States of America
44.375,-115.3125,USA,United States of America
44.375,-113.4375,USA,United States of America
44.375,-111.5625,USA,United States of America
44.375,-109.6875,USA,United States of America
44.375,-107.8125,USA,United States of America
44.375,-105.9375,USA,United States of America
44.375,-104.0625,USA,United States of America
44.375,-102.1875,USA,United States of America
44.375,-100.3125,USA,United States of America
44.375,-98.4375,USA,United States of America
44.375,-96.5625,USA,United States of America
44.375,-94.6875,USA,United States of America
44.375,-92.8125,USA,United States of America
44.375,-90.9375,USA,United States of America
44.375,-89.0625,USA,United States of America
44.375,-87.1875,USA,United States of America
44.375,-85.3125,USA,United States of America
44.375,-83.4375,USA,United States of America
44.375,-81.5625,CAN,Canada
44.375,-79.6875,CAN,Canada
44.375,-77.8125,CAN,Canada
44.375,-75.9375,CAN,Canada
44.375,-74.0625,USA,United States of America
44.375,-72.1875,USA,United States of America
44.375,-70.3125,USA,United States of America
44.375,-64.6875,CAN,Canada
44.375,-0.9375,FRA,France
44.375,0.9375,FRA,France
44.375,2.8125,FRA,France
44.375,4.6875,FRA,France
44.375,6.5625,FRA,France
44.375,8.4375,ITA,Italy
44.375,10.3125,ITA,Italy
44.375,12.1875,ITA,Italy
44.375,15.9375,HRV,Croatia
44.375,17.8125,BIH,Bosnia and Herzegovina
44.375,19.6875,SRB,Serbia
44.375,21.5625,SRB,Serbia
44.375,23.4375,ROU,Romania
44.375,25.3125,ROU,Romania
44.375,27.1875,ROU,Romania
44.375,38.4375,RUS,Russian Federation
44.375,40.3125,RUS,Russian Federation
44.375,42.1875,RUS,Russian Federation
44.375,44.0625,RUS,Russian Federation
44.375,45.9375,RUS,Russian Federation
44.375,51.5625,KAZ,Kazakhstan
44.375,53.4375,KAZ,Kazakhstan
44.375,55.3125,KAZ,Kazakhstan
44.375,57.1875,UZB,Uzbekistan
44.375,59.0625,UZB,Uzbekistan
44.375,60.9375,UZB,Uzbekistan
44.375,62.8125,KAZ,Kazakhstan
44.375,64.6875,KAZ,Kazakhstan
44.375,66.5625,KAZ,Kazakhstan
44.375,68.4375,KAZ,Kazakhstan
44.375,70.3125,KAZ,Kazakhstan
44.375,72.1875,KAZ,Kazakhstan
44.375,74.0625,KAZ,Kazakhstan
44.375,75.9375,KAZ,Kazakhstan
44.375,77.8125,KAZ,Kazakhstan
44.375,79.6875,KAZ,Kazakhstan
44.375,81.5625,CHN,China
44.375,83.4375,CHN,China
44.375,85.3125,CHN,China
44.375,87.1875,CHN,China
44.375,89.0625,CHN,China
44.375,90.9375,CHN,China
44.375,92.8125,CHN,China
44.375,94.6875,CHN,China
44.375,96.5625,MNG,Mongolia
44.375,98.4375,MNG,Mongolia
44.375,100.3125,MNG,Mongolia
44.375,102.1875,MNG,Mongolia
44.375,104.0625,MNG,Mongolia
44.375,105.9375,MNG,Mongolia
44.375,107.8125,MNG,Mongolia
44.375,109.6875,MNG,Mongolia
44.375,111.5625,CHN,China
44.375,113.4375,CHN,China
44.375,115.3125,CHN,China
44.375,117.1875,CHN,China
44.375,119.0625,CHN,China
44.375,120.9375,CHN,China
44.375,122.8125,CHN,China
44.375,124.6875,CHN,China
44.375,126.5625,CHN,China
44.375,128.4375,CHN,China
44.375,130.3125,CHN,China
44.375,132.1875,RUS,Russian Federation
44.375,134.0625,RUS,Russian Federation
45.625,-122.8125,USA,United States of America
45.625,-120.9375,USA,United States of America
45.625,-119.0625,USA,United States of America
45.625,-117.1875,USA,United States of America
45.625,-115.3125,USA,United States of America
45.625,-113.4375,USA,United States of America
45.625,-111.5625,USA,United States of America
45.625,-109.6875,USA,United States of America
45.625,-107.8125,USA,United States of America
45.625,-105.9375,USA,United States of America
45.625,-104.0625,USA,United States of America
45.625,-102.1875,USA,United States of America
45.625,-100.3125,USA,United States of America
45.625,-98.4375,USA,United States of America
45.625,-96.5625,USA,United States of America
45.625,-94.6875,USA,United States of America
45.625,-92.8125,USA,United States of America
45.625,-90.9375,USA,United States of America
45.625,-89.0625,USA,United States of America
45.625,-87.1875,USA,United States of America
45.625,-85.3125,USA,United States of America
45.625,-83.4375,USA,United States of America
45.625,-81.5625,CAN,Canada
45.625,-79.6875,CAN,Canada
45.625,-77.8125,CAN,Canada
45.625,-75.9375,CAN,Canada
45.625,-74.0625,CAN,Canada
45.625,-72.1875,CAN,Canada
45.625,-70.3125,USA,United States of America
45.625,-68.4375,USA,United States of America
45.625,-66.5625,CAN,Canada
45.625,-62.8125,CAN,Canada
45.625,-0.9375,FRA,France
45.625,0.9375,FRA,France
45.625,2.8125,FRA,France
45.625,4.6875,FRA,France
45.625,6.5625,FRA,France
45.625,8.4375,ITA,Italy
45.625,10.3125,ITA,Italy
45.625,12.1875,ITA,Italy
45.625,14.0625,SVN,Slovenia
45.625,15.9375,HRV,Croatia
45.625,17.8125,HRV,Croatia
45.625,19.6875,SRB,Serbia
45.625,21.5625,ROU,Romania
45.625,23.4375,ROU,Romania
45.625,25.3125,ROU,Romania
45.625,27.1875,ROU,Romania
45.625,29.0625,UKR,Ukraine
45.625,34.6875,UKR,Ukraine
45.625,38.4375,RUS,Russian Federation
45.625,40.3125,RUS,Russian Federation
45.625,42.1875,RUS,Russian Federation
45.625,44.0625,RUS,Russian Federation
45.625,45.9375,RUS,Russian Federation
45.625,47.8125,RUS,Russian Federation
45.625,55.3125,KAZ,Kazakhstan
45.625,57.1875,KAZ,Kazakhstan
45.625,59.0625,KAZ,Kazakhstan
45.625,60.9375,KAZ,Kazakhstan
45.625,62.8125,KAZ,Kazakhstan
45.625,64.6875,KAZ,Kazakhstan
45.625,66.5625,KAZ,Kazakhstan
45.625,68.4375,KAZ,Kazakhstan
45.625,70.3125,KAZ,Kazakhstan
45.625,72.1875,KAZ,Kazakhstan
45.625,74.0625,KAZ,Kazakhstan
45.625,75.9375,KAZ,Kazakhstan
45.625,77.8125,KAZ,Kazakhstan
45.625,79.6875,KAZ,Kazakhstan
45.625,81.5625,KAZ,Kazakhstan
45.625,83.4375,CHN,China
45.625,85.3125,CHN,China
45.625,87.1875,CHN,China
45.625,89.0625,CHN,China
45.625,90.9375,MNG,Mongolia
45.625,92.8125,MNG,Mongolia
45.625,94.6875,MNG,Mongolia
45.625,96.5625,MNG,Mongolia
45.625,98.4375,MNG,Mongolia
45.625,100.3125,MNG,Mongolia
45.625,102.1875,MNG,Mongolia
45.625,104.0625,MNG,Mongolia
45.625,105.9375,MNG,Mongolia
45.625,107.8125,MNG,Mongolia
45.625,109.6875,MNG,Mongolia
45.625,111.5625,MNG,Mongolia
45.625,113.4375,MNG,Mongolia
45.625,115.3125,MNG,Mongolia
45.625,117.1875,CHN,China
45.625,119.0625,CHN,China
45.625,120.9375,CHN,China
45.625,122.8125,CHN,China
45.625,124.6875,CHN,China
45.625,126.5625,CHN,China
45.625,128.4375,CHN,China
45.625,130.3125,CHN,China
45.625,132.1875,CHN,China
45.625,134.0625,RUS,Russian Federation
45.625,135.9375,RUS,Russian Federation
46.875,-122.8125,USA,United States of America
46.875,-120.9375,USA,United States of America
46.875,-119.0625,USA,United States of America
46.875,-117.1875,USA,United States of America
46.875,-115.3125,USA,United States of America
46.875,-113.4375,USA,United States of America
46.875,-111.5625,USA,United States of America
46.875,-109.6875,USA,United States of America
46.875,-107.8125,USA,United States of America
46.875,-105.9375,USA,United States of America
46.875,-104.0625,USA,United States of America
46.875,-102.1875,USA,United States of America
46.875,-100.3125,USA,United States of America
46.875,-98.4375,USA,United States of America
46.875,-96.5625,USA,United States of America
46.875,-94.6875,USA,United States of America
46.875,-92.8125,USA,United States of America
46.875,-90.9375,USA,United States of America
46.875,-89.0625,USA,United States of America
46.875,-87.1875,USA,United States of America
46.875,-85.3125,USA,United States of America
46.875,-83.4375,CAN,Canada
46.875,-81.5625,CAN,Canada
46.875,-79.6875,CAN,Canada
46.875,-77.8125,CAN,Canada
46.875,-75.9375,CAN,Canada
46.875,-74.0625,CAN,Canada
46.875,-72.1875,CAN,Canada
46.875,-70.3125,CAN,Canada
46.875,-68.4375,USA,United States of America
46.875,-66.5625,CAN,Canada
46.875,-53.4375,CAN,Canada
46.875,-0.9375,FRA,France
46.875,0.9375,FRA,France
46.875,2.8125,FRA,France
46.875,4.6875,FRA,France
46.875,6.5625,CHE,Switzerland
46.875,8.4375,CHE,Switzerland
46.875,10.3125,CHE,Switzerland
46.875,12.1875,ITA,Italy
46.875,14.0625,AUT,Austria
46.875,15.9375,AUT,Austria
46.875,17.8125,HUN,Hungary
46.875,19.6875,HUN,Hungary
46.875,21.5625,HUN,Hungary
46.875,23.4375,ROU,Romania
46.875,25.3125,ROU,Romania
46.875,27.1875,ROU,Romania
46.875,29.0625,MDA,Moldova
46.875,30.9375,UKR,Ukraine
46.875,32.8125,UKR,Ukraine
46.875,34.6875,UKR,Ukraine
46.875,36.5625,UKR,Ukraine
46.875,40.3125,RUS,Russian Federation
46.875,42.1875,RUS,Russian Federation
46.875,44.0625,RUS,Russian Federation
46.875,45.9375,RUS,Russian Federation
46.875,47.8125,RUS,Russian Federation
46.875,49.6875,KAZ,Kazakhstan
46.875,53.4375,KAZ,Kazakhstan
46.875,55.3125,KAZ,Kazakhstan
46.875,57.1875,KAZ,Kazakhstan
46.875,59.0625,KAZ,Kazakhstan
46.875,60.9375,KAZ,Kazakhstan
46.875,62.8125,KAZ,Kazakhstan
46.875,64.6875,KAZ,Kazakhstan
46.875,66.5625,KAZ,Kazakhstan
46.875,68.4375,KAZ,Kazakhstan
46.875,70.3125,KAZ,Kazakhstan
46.875,72.1875,KAZ,Kazakhstan
46.875,74.0625,KAZ,Kazakhstan
46.875,75.9375,KAZ,Kazakhstan
46.875,77.8125,KAZ,Kazakhstan
46.875,79.6875,KAZ,Kazakhstan
46.875,81.5625,KAZ,Kazakhstan
46.875,83.4375,CHN,China
46.875,85.3125,CHN,China
46.875,87.1875,CHN,China
46.875,89.0625,CHN,China
46.875,90.9375,CHN,China
46.875,92.8125,MNG,Mongolia
46.875,94.6875,MNG,Mongolia
46.875,96.5625,MNG,Mongolia
46.875,98.4375,MNG,Mongolia
46.875,100.3125,MNG,Mongolia
46.875,102.1875,MNG,Mongolia
46.875,104.0625,MNG,Mongolia
46.875,105.9375,MNG,Mongolia
46.875,107.8125,MNG,Mongolia
46.875,109.6875,MNG,Mongolia
46.875,111.5625,MNG,Mongolia
46.875,113.4375,MNG,Mongolia
46.875,115.3125,MNG,Mongolia
46.875,117.1875,MNG,Mongolia
46.875,119.0625,MNG,Mongolia
46.875,120.9375,CHN,China
46.875,122.8125,CHN,China
46.875,124.6875,CHN,China
46.875,126.5625,CHN,China
46.875,128.4375,CHN,China
46.875,130.3125,CHN,China
46.875,132.1875,CHN,China
46.875,134.0625,RUS,Russian Federation
46.875,135.9375,RUS,Russian Federation
46.875,137.8125,RUS,Russian Federation
48.125,-124.6875,USA,United States of America
48.125,-122.8125,USA,United States of America
48.125,-120.9375,USA,United States of America
48.125,-119.0625,USA,United States of America
48.125,-117.1875,USA,United States of America
48.125,-115.3125,USA,United States of America
48.125,-113.4375,USA,United States of America
48.125,-111.5625,USA,United States of America
48.125,-109.6875,USA,United States of America
48.125,-107.8125,USA,United States of America
48.125,-105.9375,USA,United States of America
48.125,-104.0625,USA,United States of America
48.125,-102.1875,USA,United States of America
48.125,-100.3125,USA,United States of America
48.125,-98.4375,USA,United States of America
48.125,-96.5625,USA,United States of America
48.125,-94.6875,USA,United States of America
48.125,-92.8125,USA,United States of America
48.125,-90.9375,USA,United States of America
48.125,-89.0625,CAN,Canada
48.125,-87.1875,CAN,Canada
48.125,-85.3125,CAN,Canada
48.125,-83.4375,CAN,Canada
48.125,-81.5625,CAN,Canada
48.125,-79.6875,CAN,Canada
48.125,-77.8125,CAN,Canada
48.125,-75.9375,CAN,Canada
48.125,-74.0625,CAN,Canada
48.125,-72.1875,CAN,Canada
48.125,-70.3125,CAN,Canada
48.125,-68.4375,CAN,Canada
48.125,-66.5625,CAN,Canada
48.125,-57.1875,CAN,Canada
48.125,-55.3125,CAN,Canada
48.125,-2.8125,FRA,France
48.125,-0.9375,FRA,France
48.125,0.9375,FRA,France
48.125,2.8125,FRA,France
48.125,4.6875,FRA,France
48.125,6.5625,FRA,France
48.125,8.4375,DEU,Germany
48.125,10.3125,DEU,Germany
48.125,12.1875,DEU,Germany
48.125,14.0625,AUT,Austria
48.125,15.9375,AUT,Austria
48.125,17.8125,SVK,Slovak Republic
48.125,19.6875,HUN,Hungary
48.125,21.5625,HUN,Hungary
48.125,23.4375,UKR,Ukraine
48.125,25.3125,UKR,Ukraine
48.125,27.1875,MDA,Moldova
48.125,29.0625,UKR,Ukraine
48.125,30.9375,UKR,Ukraine
48.125,32.8125,UKR,Ukraine
48.125,34.6875,UKR,Ukraine
48.125,36.5625,UKR,Ukraine
48.125,38.4375,UKR,Ukraine
48.125,40.3125,RUS,Russian Federation
48.125,42.1875,RUS,Russian Federation
48.125,44.0625,RUS,Russian Federation
48.125,45.9375,RUS,Russian Federation
48.125,47.8125,KAZ,Kazakhstan
48.125,49.6875,KAZ,Kazakhstan
48.125,51.5625,KAZ,Kazakhstan
48.125,53.4375,KAZ,Kazakhstan
48.125,55.3125,KAZ,Kazakhstan
48.125,57.1875,KAZ,Kazakhstan
48.125,59.0625,KAZ,Kazakhstan
48.125,60.9375,KAZ,Kazakhstan
48.125,62.8125,KAZ,Kazakhstan
48.125,64.6875,KAZ,Kazakhstan
48.125,66.5625,KAZ,Kazakhstan
48.125,68.4375,KAZ,Kazakhstan
48.125,70.3125,KAZ,Kazakhstan
48.125,72.1875,KAZ,Kazakhstan
48.125,74.0625,KAZ,Kazakhstan
48.125,75.9375,KAZ,Kazakhstan
48.125,77.8125,KAZ,Kazakhstan
48.125,79.6875,KAZ,Kazakhstan
48.125,81.5625,KAZ,Kazakhstan
48.125,83.4375,KAZ,Kazakhstan
48.125,85.3125,KAZ,Kazakhstan
48.125,87.1875,CHN,China
48.125,89.0625,MNG,Mongolia
48.125,90.9375,MNG,Mongolia
48.125,92.8125,MNG,Mongolia
48.125,94.6875,MNG,Mongolia
48.125,96.5625,MNG,Mongolia
48.125,98.4375,MNG,Mongolia
48.125,100.3125,MNG,Mongolia
48.125,102.1875,MNG,Mongolia
48.125,104.0625,MNG,Mongolia
48.125,105.9375,MNG,Mongolia
48.125,107.8125,MNG,Mongolia
48.125,109.6875,MNG,Mongolia
48.125,111.5625,MNG,Mongolia
48.125,113.4375,MNG,Mongolia
48.125,115.3125,MNG,Mongolia
48.125,117.1875,CHN,China
48.125,119.0625,CHN,China
48.125,120.9375,CHN,China
48.125,122.8125,CHN,China
48.125,124.6875,CHN,China
48.125,126.5625,CHN,China
48.125,128.4375,CHN,China
48.125,130.3125,CHN,China
48.125,132.1875,RUS,Russian Federation
48.125,134.0625,CHN,China
48.125,135.9375,RUS,Russian Federation
48.125,137.8125,RUS,Russian Federation
48.125,139.6875,RUS,Russian Federation
49.375,-124.6875,CAN,Canada
49.375,-122.8125,CAN,Canada
49.375,-120.9375,CAN,Canada
49.375,-119.0625,CAN,Canada
49.375,-117.1875,CAN,Canada
49.375,-115.3125,CAN,Canada
49.375,-113.4375,CAN,Canada
49.375,-111.5625,CAN,Canada
49.375,-109.6875,CAN,Canada
49.375,-107.8125,CAN,Canada
49.375,-105.9375,CAN,Canada
49.375,-104.0625,CAN,Canada
49.375,-102.1875,CAN,Canada
49.375,-100.3125,CAN,Canada
49.375,-98.4375,CAN,Canada
49.375,-96.5625,CAN,Canada
49.375,-94.6875,CAN,Canada
49.375,-92.8125,CAN,Canada
49.375,-90.9375,CAN,Canada
49.375,-89.0625,CAN,Canada
49.375,-87.1875,CAN,Canada
49.375,-85.3125,CAN,Canada
49.375,-83.4375,CAN,Canada
49.375,-81.5625,CAN,Canada
49.375,-79.6875,CAN,Canada
49.375,-77.8125,CAN,Canada
49.375,-75.9375,CAN,Canada
49.375,-74.0625,CAN,Canada
49.375,-72.1875,CAN,Canada
49.375,-70.3125,CAN,Canada
49.375,-68.4375,CAN,Canada
49.375,-62.8125,CAN,Canada
49.375,-57.1875,CAN,Canada
49.375,-55.3125,CAN,Canada
49.375,-0.9375,FRA,France
49.375,0.9375,FRA,France
49.375,2.8125,FRA,France
49.375,4.6875,FRA,France
49.375,6.5625,FRA,France
49.375,8.4375,DEU,Germany
49.375,10.3125,DEU,Germany
49.375,12.1875,DEU,Germany
49.375,14.0625,CZE,Czech Republic
49.375,15.9375,CZE,Czech Republic
49.375,17.8125,CZE,Czech Republic
49.375,19.6875,SVK,Slovak Republic
49.375,21.5625,SVK,Slovak Republic
49.375,23.4375,UKR,Ukraine
49.375,25.3125,UKR,Ukraine
49.375,27.1875,UKR,Ukraine
49.375,29.0625,UKR,Ukraine
49.375,30.9375,UKR,Ukraine
49.375,32.8125,UKR,Ukraine
49.375,34.6875,UKR,Ukraine
49.375,36.5625,UKR,Ukraine
49.375,38.4375,UKR,Ukraine
49.375,40.3125,RUS,Russian Federation
49.375,42.1875,RUS,Russian Federation
49.375,44.0625,RUS,Russian Federation
49.375,45.9375,RUS,Russian Federation
49.375,47.8125,KAZ,Kazakhstan
49.375,49.6875,KAZ,Kazakhstan
49.375,51.5625,KAZ,Kazakhstan
49.375,53.4375,KAZ,Kazakhstan
49.375,55.3125,KAZ,Kazakhstan
49.375,57.1875,KAZ,Kazakhstan
49.375,59.0625,KAZ,Kazakhstan
49.375,60.9375,KAZ,Kazakhstan
49.375,62.8125,KAZ,Kazakhstan
49.375,64.6875,KAZ,Kazakhstan
49.375,66.5625,KAZ,Kazakhstan
49.375,68.4375,KAZ,Kazakhstan
49.375,70.3125,KAZ,Kazakhstan
49.375,72.1875,KAZ,Kazakhstan
49.375,74.0625,KAZ,Kazakhstan
49.375,75.9375,KAZ,Kazakhstan
49.375,77.8125,KAZ,Kazakhstan
49.375,79.6875,KAZ,Kazakhstan
49.375,81.5625,KAZ,Kazakhstan
49.375,83.4375,KAZ,Kazakhstan
49.375,85.3125,KAZ,Kazakhstan
49.375,87.1875,RUS,Russian Federation
49.375,89.0625,MNG,Mongolia
49.375,90.9375,MNG,Mongolia
49.375,92.8125,MNG,Mongolia
49.375,94.6875,MNG,Mongolia
49.375,96.5625,MNG,Mongolia
49.375,98.4375,MNG,Mongolia
49.375,100.3125,MNG,Mongolia
49.375,102.1875,MNG,Mongolia
49.375,104.0625,MNG,Mongolia
49.375,105.9375,MNG,Mongolia
49.375,107.8125,MNG,Mongolia
49.375,109.6875,RUS,Russian Federation
49.375,111.5625,RUS,Russian Federation
49.375,113.4375,MNG,Mongolia
49.375,115.3125,MNG,Mongolia
49.375,117.1875,CHN,China
49.375,119.0625,CHN,China
49.375,120.9375,CHN,China
49.375,122.8125,CHN,China
49.375,124.6875,CHN,China
49.375,126.5625,CHN,China
49.375,128.4375,CHN,China
49.375,130.3125,RUS,Russian Federation
49.375,132.1875,RUS,Russian Federation
49.375,134.0625,RUS,Russian Federation
49.375,135.9375,RUS,Russian Federation
49.375,137.8125,RUS,Russian Federation
49.375,139.6875,RUS,Russian Federation
49.375,154.6875,RUS,Russian Federation
50.625,-126.5625,CAN,Canada
50.625,-124.6875,CAN,Canada
50.625,-122.8125,CAN,Canada
50.625,-120.9375,CAN,Canada
50.625,-119.0625,CAN,Canada
50.625,-117.1875,CAN,Canada
50.625,-115.3125,CAN,Canada
50.625,-113.4375,CAN,Canada
50.625,-111.5625,CAN,Canada
50.625,-109.6875,CAN,Canada
50.625,-107.8125,CAN,Canada
50.625,-105.9375,CAN,Canada
50.625,-104.0625,CAN,Canada
50.625,-102.1875,CAN,Canada
50.625,-100.3125,CAN,Canada
50.625,-98.4375,CAN,Canada
50.625,-96.5625,CAN,Canada
50.625,-94.6875,CAN,Canada
50.625,-92.8125,CAN,Canada
50.625,-90.9375,CAN,Canada
50.625,-89.0625,CAN,Canada
50.625,-87.1875,CAN,Canada
50.625,-85.3125,CAN,Canada
50.625,-83.4375,CAN,Canada
50.625,-81.5625,CAN,Canada
50.625,-79.6875,CAN,Canada
50.625,-77.8125,CAN,Canada
50.625,-75.9375,CAN,Canada
50.625,-74.0625,CAN,Canada
50.625,-72.1875,CAN,Canada
50.625,-70.3125,CAN,Canada
50.625,-68.4375,CAN,Canada
50.625,-66.5625,CAN,Canada
50.625,-64.6875,CAN,Canada
50.625,-62.8125,CAN,Canada
50.625,-60.9375,CAN,Canada
50.625,-4.6875,GBR,United Kingdom
50.625,2.8125,FRA,France
50.625,4.6875,BEL,Belgium
50.625,6.5625,DEU,Germany
50.625,8.4375,DEU,Germany
50.625,10.3125,DEU,Germany
50.625,12.1875,DEU,Germany
50.625,14.0625,CZE,Czech Republic
50.625,15.9375,CZE,Czech Republic
50.625,17.8125,POL,Poland
50.625,19.6875,POL,Poland
50.625,21.5625,POL,Poland
50.625,23.4375,POL,Poland
50.625,25.3125,UKR,Ukraine
50.625,27.1875,UKR,Ukraine
50.625,29.0625,UKR,Ukraine
50.625,30.9375,UKR,Ukraine
