country_name,iso3,year,bond_spreads,readiness100,growth,inflation_cpi,debt_gdp,reserves,tt,CurrentGDP,ConstantGDP,revenue,interest_revenue,wsdi_days,wsdi_merge,country_id,spread_lag,b_it,ln_constantgdp,ln_constantgdp_lag,T_it,T_lead,outcome_year,b_outcome_common,A_outcome_common,eligible_spread,sample_spread,eligible_tax,sample_tax,mA_hat_spread_ratio,mA_hat,spread_saving_component,TA_hat,theta_hat_A,theta_constructible,sample_theta_support,mA_hat_se,TA_hat_se
Brazil,BRA,2013,.0853031921386719,.4408302688598633,.0300500011444092,.062039999961853,.5959500122070313,.1451688385009766,1.170999984741211,2471.718,1230.252,1938.4709,.1359260654449463,.2783861301342647,Matched (3),BRA,.0843118190765381,.5959500122070313,7.114974267328652,7.085368298918736,1.030048582299134,1.00503967762574,2014,.0202199935913085,-.0017992782592773,1,1,1,1,.0333219296077134,.0333219296077134,.0198582043564787,-.0026292676421905,.0172289367142881,1,1,.0149853475269278,.0248606803800068
Brazil,BRA,2014,.0979503917694092,.354705924987793,.0050400000810623,.063289999961853,.6161700057983398,.1480301666259766,1.131999969482422,2456.0549,1236.452,2031.389,.1529073715209961,.321486188394052,Matched (3),BRA,.0853031921386719,.6161700057983398,7.120001288284985,7.114974267328652,1.00503967762574,.9645420606051033,2015,.1011300277709961,-.0861243438720703,1,1,1,1,.0351708190550293,.0351708190550293,.0216712037810698,.0020901488396123,.0237613526206821,1,1,.0152922893592613,.0258381010298861
Brazil,BRA,2015,.1160726261138916,.3466515350341797,-.035460000038147,.0902999973297119,.7173000335693359,.1980310440063477,1,1800.046,1192.61,2213.0129,.2283453941345215,.7333687432607015,Matched (3),BRA,.0979503917694092,.7173000335693359,7.083899449412266,7.120001288284985,.9645420606051033,.9672407826477777,2016,.0569199371337891,-.0080543899536133,1,1,1,1,.0445558301581078,.0445558301581078,.0319598984681204,.0471909073185949,.0791508057867153,1,1,.0230280104991885,.0406390824902142
Brazil,BRA,2016,.1114256763458252,.3500536727905273,-.0327600002288818,.0873999977111816,.774219970703125,.2031501579284668,1.024000015258789,1796.6219,1153.541,2351.769,.1594956302642822,.7253666537415748,Matched (3),BRA,.1160726261138916,.774219970703125,7.050591634523917,7.083899449412266,.9672407826477777,1.013228840205007,2017,.0532300567626953,.0034021377563477,1,1,1,1,.0496697241822393,.0496697241822393,.0384552924012056,.04631468592377,.0847699783249756,1,1,.0224899177714428,.0402941360026138
Brazil,BRA,2017,.0798230123519897,.3438246154785156,.0132299995422363,.0344600009918213,.8274500274658203,.1812222290039062,1.081999969482422,2063.519,1168.801,2392.3501,.1746586608886719,.3764059744113619,Matched (3),BRA,.1114256763458252,.8274500274658203,7.063733737738145,7.050591634523917,1.013228840205007,1.017837101446732,2018,.0203199768066407,-.0062290573120117,1,1,1,1,.0542123890861139,.0542123890861139,.0448580428382927,.0081038145693639,.0529618574076566,1,1,.0154940437953023,.0273022339301888
Brazil,BRA,2018,.0764335107803345,.3416569519042969,.0178400003910065,.0366499996185303,.847770004272461,.1954734420776367,1.069000015258789,1916.934,1189.649,2604.877,.1646366119384766,.4790231366936429,Matched (3),BRA,.0798230123519897,.847770004272461,7.081413624836981,7.063733737738145,1.017837101446732,1.012207759292522,2019,.0234099578857422,-.0021676635742187,1,1,1,1,.0561120522232598,.0561120522232598,.0475701147530495,.0193402988467573,.0669104135998068,1,1,.016894991089797,.0305747595221439
Brazil,BRA,2019,.0574828004837036,.3472995758056641,.0122099995613098,.0373300004005432,.8711799621582031,.1905135536193848,1.07,1873.286,1204.172,2821.4919,.1250785636901856,,Master only (1),BRA,.0764335107803345,.8711799621582031,7.093547470375566,7.081413624836981,1.012207759292522,.9672330602721232,2020,.0888900756835938,.0056426239013672,0,0,0,0,,,,,,0,0,,
Brazil,BRA,2020,.0624904918670654,.3518060302734375,-.0327699995040894,.0321199989318848,.9600700378417969,.2409160423278809,1.076999969482422,1476.092,1164.715,2628.4719,.1187250328063965,,Master only (1),BRA,.0574828004837036,.9600700378417969,7.060231671532631,7.093547470375566,.9672330602721232,1.047625465801729,2021,-.0707300567626953,.0045064544677734,0,0,0,0,,,,,,0,0,,
Brazil,BRA,2021,.0822687244415283,.3500420379638672,.0476300001144409,.0830200004577637,.8893399810791016,.2168078804016113,1.231999969482422,1670.65,1220.1851,3401.2041,.1221515655517578,,Master only (1),BRA,.0624904918670654,.8893399810791016,7.106757813595863,7.060231671532631,1.047625465801729,1.030166702748647,2022,-.0499499511718751,-.0017639923095703,0,0,0,0,,,,,,0,0,,
Brazil,BRA,2022,.0932374286651611,.3504119110107422,.0301699995994568,.0927999973297119,.8393900299072266,.1663414764404297,1.145,1951.849,1256.994,3979.52,.1335325813293457,,Master only (1),BRA,.0822687244415283,.8393900299072266,7.136478450070324,7.106757813595863,1.030166702748647,1.032415406181915,2023,.0006199645996093,.000369873046875,0,0,0,0,,,,,,0,0,,
Brazil,BRA,2023,.0777528190612793,.3504664611816406,.0324200010299683,.045939998626709,.8400099945068359,.1620261001586914,1.171999969482422,2191.137,1297.74,4114.353,.1474585723876953,,Master only (1),BRA,.0932374286651611,.8400099945068359,7.168379561508164,7.136478450070324,1.032415406181915,,,,.0000545501708984,0,0,0,0,,,,,,0,0,,
Canada,CAN,1995,.0158591902256012,.5884635162353515,.0268199992179871,.021489999294281,1.000839996337891,.0270147776603699,,605.94098,1261.782,351.31799,.1319682788848877,.0847539966310873,Matched (3),CAN,,1.000839996337891,7.140280272568533,,,1.016889633433619,1996,.0016000366210938,,0,0,0,0,,,,,,0,0,,
Canada,CAN,1996,.008033429980278,.5902402496337891,.0168900001049042,.0157099997997284,1.002440032958984,.0341934132575989,,630.59802,1283.093,368.103,.1213239574432373,.0514708370247553,Matched (3),CAN,.0158591902256012,1.002440032958984,7.157028862048526,7.140280272568533,1.016889633433619,1.042801237320782,1997,-.0497200012207032,.0017767333984375,0,0,0,0,,,,,,0,0,,
Canada,CAN,1997,-.001968249976635,.5936422348022461,.0428000020980835,.0162100005149841,.9527200317382812,.0285774254798889,,655.01001,1338.011,394.53101,.1076042461395264,.0586324894337287,Matched (3),CAN,.008033429980278,.9527200317382812,7.198939451662031,7.157028862048526,1.042801237320782,1.038928705866425,1998,-.0198200225830077,.003401985168457,0,0,0,0,,,,,,0,0,,
Canada,CAN,1998,.0001673300005496,.5909560775756836,.0389299988746643,.0099599999189377,.9329000091552735,.0378913164138794,,634.00403,1390.098,409.59698,.1068910884857178,.1379415087887021,Matched (3),CAN,-.001968249976635,.9329000091552735,7.237129543394406,7.198939451662031,1.038928705866425,1.051410019053042,1999,-.043239974975586,-.0026861572265625,0,0,0,0,,,,,,0,0,,
Canada,CAN,1999,-.0010329400002956,.5985620498657227,.0514099979400635,.0173500001430511,.8896600341796875,.0422310876846313,,678.41699,1461.563,437.73199,.0945220947265625,.0781093518089416,Matched (3),CAN,.0001673300005496,.8896600341796875,7.287261682001826,7.237129543394406,1.051410019053042,1.05138541954464,2000,-.0852900695800781,.0076059722900391,0,0,0,0,,,,,,0,0,,
Canada,CAN,2000,-.0010022699832916,.604507942199707,.0513899993896484,.0271900010108948,.8043699645996094,.0435481023788452,.9714729309082031,744.63098,1536.666,477.793,.0698891115188599,.0608704636174492,Matched (3),CAN,-.0010329400002956,.8043699645996094,7.337370423651128,7.287261682001826,1.05138541954464,1.01875096120482,2001,.010250015258789,.0059458923339843,1,1,1,1,.0519150088541226,.0519150088541226,.041758873834179,-.0264470317719336,.0153118420622454,1,1,.0157303460365498,.0228550116238276
Canada,CAN,2001,.0047212201356888,.6052193450927734,.01875,.0252500009536743,.8146199798583984,.0463520669937134,.9677793884277344,738.96802,1565.48,476.492,.068480978012085,.064697134700972,Matched (3),CAN,-.0010022699832916,.8146199798583984,7.355947752737553,7.337370423651128,1.01875096120482,1.029992720134069,2002,-.0185800170898437,.0007114028930664,1,1,1,1,.0528396053784759,.0528396053784759,.0430441982691397,-.0260280148306302,.0170161834385096,1,1,.0157511949124187,.0228431217601647
Canada,CAN,2002,.007128170132637,.6059158325195313,.0299900007247925,.0225799989700317,.7960399627685547,.0489238166809082,.9206925964355469,760.14899,1612.433,479.38699,.0620019912719727,.1049826181887887,Matched (3),CAN,.0047212201356888,.7960399627685547,7.385499487123119,7.355947752737553,1.029992720134069,1.018064053201097,2003,-.036919937133789,.0006964874267579,1,1,1,1,.0511967558248784,.0511967558248784,.040754663600707,-.0216167916809114,.0191378719197956,1,1,.0151990336591882,.0228238441950468
Canada,CAN,2003,.0081484997272491,.6045864868164063,.0180599999427795,.0275900006294251,.7591200256347657,.0404953336715698,.9792647552490235,895.599,1641.5601,503.76501,.044135594367981,.0821316169444905,Matched (3),CAN,.007128170132637,.7591200256347657,7.403402323901791,7.385499487123119,1.018064053201097,1.030923595629277,2004,-.0402300262451172,-.001329345703125,1,1,1,1,.0478600494521135,.0478600494521135,.0363315219669695,-.0241189551640327,.0122125668029368,1,1,.0152320656564866,.0228110109620086
Canada,CAN,2004,.0032483100891113,.6190090560913086,.0309200000762939,.0185699999332428,.7188899993896485,.0335872292518616,1.036142654418945,1026.473,1692.323,532.98798,.0373414874076843,.030651723030294,Matched (3),CAN,.0081484997272491,.7188899993896485,7.433857419138443,7.403402323901791,1.030923595629277,1.032104423771469,2005,-.0124900054931641,.0144225692749024,1,1,1,1,.0442055285052722,.0442055285052722,.0317789123601742,-.0297559558927951,.0020229564673791,1,1,.0156515214495796,.0230096537264346
Canada,CAN,2005,-.0021366299688816,.6315751647949219,.0321000003814697,.0221399998664856,.7063999938964843,.028136260509491,1.084000015258789,1173.505,1746.6541,569.68402,.0244298052787781,.1139982598465542,Matched (3),CAN,.0032483100891113,.7063999938964843,7.465457266903941,7.433857419138443,1.032104423771469,1.026379538445088,2006,-.0072000122070313,.0125661087036133,1,1,1,1,.0431406575845207,.0431406575845207,.0304745602543958,-.0206295872651488,.0098449729892469,1,1,.0147640938314069,.0228460359459521
Canada,CAN,2006,-.005806679725647,.6763046264648438,.0263800001144409,.0200200009346008,.6991999816894531,.0265759134292603,1.085,1319.356,1792.73,605.95099,.0143993282318115,.136885503922091,Matched (3),CAN,-.0021366299688816,.6991999816894531,7.491494865760576,7.465457266903941,1.026379538445088,1.020498917203299,2007,-.0273899841308594,.0447294616699219,1,1,1,1,.0425091385764176,.0425091385764176,.0297223889142656,-.0181234552255569,.0115989336887087,1,1,.0146094794506685,.0229456486364471
Canada,CAN,2007,-.0035642001032829,.6766651153564454,.0204999995231628,.0213800001144409,.6718099975585937,.0279680180549622,1.123000030517578,1468.896,1829.479,636.40802,.0135848677158356,.0513221099539552,Matched (3),CAN,-.005806679725647,.6718099975585937,7.511786507982502,7.491494865760576,1.020498917203299,1.009954165891555,2008,.0317500305175782,.0003604888916016,1,1,1,1,.0399855542765324,.0399855542765324,.0268626951208963,-.027492567659193,-.0006298725382967,1,1,.015244359644499,.0228922502823623
Canada,CAN,2008,-.0003460299968719,.6806037139892578,.0099500000476837,.0236999988555908,.7035600280761719,.0282525181770325,1.18,1552.864,1847.6899,645.58002,.007238193154335,.042644873766965,Matched (3),CAN,-.0035642001032829,.7035600280761719,7.521691457500562,7.511786507982502,1.009954165891555,.9708490384292675,2009,.114469985961914,.0039385986328124,1,1,1,1,.0428351344266542,.0428351344266542,.0301370883798634,-.028442716989167,.0016943713906965,1,1,.0154400677212124,.0229354305142728
Canada,CAN,2009,-.0000969200022519,.6822867584228516,-.0291499996185303,.0029899999499321,.818030014038086,.0394885396957397,1.033000030517578,1376.509,1793.828,621.29602,.0279470896720886,.0916741042254969,Matched (3),CAN,-.0003460299968719,.818030014038086,7.492107164516277,7.521691457500562,.9708490384292675,1.030908186089196,2010,.021719970703125,.0016830444335938,1,1,1,1,.0531652495954377,.0531652495954377,.0434907698728943,-.0230740616402252,.020416708232669,1,1,.0154645043616999,.0228087903742289
Canada,CAN,2010,.0004784400016069,.6624671173095703,.0309100008010864,.0177699995040894,.839749984741211,.0353364038467407,1.119000015258789,1617.345,1849.272,638.53601,.0218650531768799,.2044398345919543,Matched (3),CAN,-.0000969200022519,.839749984741211,7.522547312325872,7.492107164516277,1.030908186089196,1.03137181307361,2011,.0030899810791015,-.0198196411132813,1,1,1,1,.055197955726609,.055197955726609,.046352482479166,-.0107263185521252,.0356261639270408,1,1,.0148337249053442,.0235924933686945
Canada,CAN,2011,.0002389400079846,.6702055358886718,.0313700008392334,.0291199994087219,.8428399658203125,.0367021656036377,1.145,1793.327,1907.287,678.87201,.0158883631229401,.0984732322914656,Matched (3),CAN,.0004784400016069,.8428399658203125,7.553437085785148,7.522547312325872,1.03137181307361,1.017556855437568,2012,.0273100280761719,.0077384185791015,1,1,1,1,.0554014873255994,.0554014873255994,.0466945876839026,-.0223295634109419,.0243650242729608,1,1,.0155618347246431,.0228138408688884
Canada,CAN,2012,.0008272100239992,.6688584899902343,.0175600004196167,.0151600003242493,.8701499938964844,.0374905753135681,1.115999984741211,1828.3621,1940.7729,701.67603,.0183063387870789,.1033031335005233,Matched (3),CAN,.0002389400079846,.8701499938964844,7.570841600138587,7.553437085785148,1.017556855437568,1.023257775486621,2013,.0068800354003906,-.0013470458984375,1,1,1,1,.0578612053344277,.0578612053344277,.0503479274685955,-.0218006936995806,.0285472337690149,1,1,.0157159832959053,.0228207796382831
Canada,CAN,2013,-.0007398600131273,.6711984252929688,.0232599997520447,.0093800002336502,.877030029296875,.0389566111564636,1.126999969482422,1846.595,1985.911,731.71899,.0130244886875153,.0868393842330159,Matched (3),CAN,.0008272100239992,.877030029296875,7.593833035314282,7.570841600138587,1.023257775486621,1.028734893506091,2014,-.0194800567626954,.0023399353027345,1,1,1,1,.0584684541736238,.0584684541736238,.0512785900768363,-.0236034590039106,.0276751310729257,1,1,.0159554636546701,.0228085566498017
Canada,CAN,2014,-.0029955199360847,.683747787475586,.0287299990653992,.0190699994564056,.8575499725341796,.0413678073883057,1.12,1805.751,2042.976,768.94098,.0071604615449905,.0357150971438996,Matched (3),CAN,-.0007398600131273,.8575499725341796,7.622162823895891,7.593833035314282,1.028734893506091,1.006499797831736,2015,.0652799987792969,.0125493621826172,1,1,1,1,.0566804833617991,.0566804833617991,.0486063469501349,-.0292015211145113,.0194048258356236,1,1,.0164682068625686,.0229762673242147
Canada,CAN,2015,-.0060214298963547,.6755619049072266,.0064999997615814,.01125,.9228299713134765,.0512387466430664,1,1556.5081,2056.2549,795.31201,.0162674880027771,.0883429142936718,Matched (3),CAN,-.0029955199360847,.9228299713134765,7.628641589130924,7.622162823895891,1.006499797831736,1.010385494905265,2016,.0019499969482422,-.0081858825683594,1,1,1,1,.0625888629212961,.0625888629212961,.0577588785742028,-.0234388238540838,.034320054720119,1,1,.0163456919542778,.0228083303149303
Canada,CAN,2016,-.0058127200603485,.6648044586181641,.0103900003433228,.0142900002002716,.9247799682617187,.0541350317001343,.9940000152587891,1527.996,2077.6101,816.29199,.0144913148880005,.1004043545140777,Matched (3),CAN,-.0060214298963547,.9247799682617187,7.638973525287549,7.628641589130924,1.010385494905265,1.030338226423817,2017,-.0148899841308593,-.0107574462890625,1,1,1,1,.0627727173035152,.0627727173035152,.0580509515156467,-.0221181073152021,.0359328442004446,1,1,.0162212562317274,.0228162813366179
Canada,CAN,2017,-.0054855799674988,.6612613677978516,.0303399991989136,.0159700000286102,.9098899841308594,.0525553226470947,1.025,1649.266,2140.6411,863.59802,.0049822768568993,.0924504356380812,Matched (3),CAN,-.0058127200603485,.9098899841308594,7.668860648794523,7.638973525287549,1.030338226423817,1.027429538053203,2018,-.0023300170898438,-.0035430908203125,1,1,1,1,.0614278938656316,.0614278938656316,.0558926253745917,-.0229890540691958,.0329035713053959,1,1,.0161757178869502,.0228090879627358
Canada,CAN,2018,-.0062620800733566,.6523718261718749,.0274300003051758,.0226799988746643,.9075599670410156,.0486440658569336,1.04,1725.3,2199.3579,917.12402,.0024864706397057,.043928163680783,Matched (3),CAN,-.0054855799674988,.9075599670410156,7.695920737727389,7.668860648794523,1.027429538053203,1.019084271976573,2019,-.0064599609375,-.0088895416259767,1,1,1,1,.0611842641089755,.0611842641089755,.0555283887181706,-.028302197931543,.0272261907866276,1,1,.0167974799557648,.0229284861314303
Canada,CAN,2019,-.0054677599668503,.6497476196289063,.0190799999237061,.0194900000095367,.9011000061035156,.0489166069030762,1.020999984741211,1743.725,2241.3311,938.66699,.0029823523759842,,Master only (1),CAN,-.0062620800733566,.9011000061035156,7.714825189212423,7.695920737727389,1.019084271976573,.9496178418324421,2020,.279540023803711,-.0026242065429687,0,0,0,0,,,,,,0,0,,
Canada,CAN,2020,-.0013825500011444,.6430863189697266,-.0503800010681152,.0071700000762939,1.180640029907227,.0546167516708374,.9669999694824218,1655.6851,2128.408,919.59302,.0119286215305328,,Master only (1),CAN,-.0054677599668503,1.180640029907227,7.66312954213656,7.714825189212423,.9496178418324421,1.059505097466047,2021,-.0545800018310547,-.0066613006591797,0,0,0,0,,,,,,0,0,,
Canada,CAN,2021,-.0007286500185728,.6477869415283203,.0595100021362305,.0339499998092651,1.126060028076172,.0527175951004028,1.125,2022.382,2255.0591,1075.53,-.0151600885391235,,Master only (1),CAN,-.0013825500011444,1.126060028076172,7.72093145205087,7.66312954213656,1.059505097466047,1.046954428205158,2022,-.0906500244140624,.0047006225585937,0,0,0,0,,,,,,0,0,,
Canada,CAN,2022,-.0017695799469948,.6462629699707031,.0469500017166138,.0677899980545044,1.035410003662109,.0486021900177002,1.210999984741211,2200.5669,2360.9441,1175.166,-.0099926882982254,,Master only (1),CAN,-.0007286500185728,1.035410003662109,7.76681685692241,7.72093145205087,1.046954428205158,1.01953067842816,2023,.0152999877929687,-.0015239715576172,0,0,0,0,,,,,,0,0,,
Canada,CAN,2023,-.0059766000509262,.6452219390869141,.0195299994945526,.0389599990844727,1.050709991455078,.0535150766372681,1.099000015258789,2196.594,2407.0549,1234.861,.0029775482416153,,Master only (1),CAN,-.0017695799469948,1.050709991455078,7.786159259143196,7.76681685692241,1.01953067842816,,,,-.001041030883789,0,0,0,0,,,,,,0,0,,
Switzerland,CHE,1995,-.0187057900428772,.6113742828369141,.0051899999380112,.0179799997806549,.4927399826049805,.1915388298034668,,358.258,461.20001,127.678,.0257473707199097,.0765677690505981,Matched (3),CHE,,.4927399826049805,6.133831814862881,,,1.00568082187303,1996,.0128499984741211,,0,0,0,0,,,,,,0,0,,
Switzerland,CHE,1996,-.0226588988304138,.6124776840209961,.0056800001859665,.0081000000238419,.5055899810791016,.2002447128295898,,345.48999,463.82001,130.151,.0248375868797302,.06921897093455,Matched (3),CHE,-.0187057900428772,.5055899810791016,6.139496561718143,6.133831814862881,1.00568082187303,1.020673944863076,1997,.0238400268554687,.001103401184082,0,0,0,0,,,,,,0,0,,
Switzerland,CHE,1997,-.0279903292655945,.6172907638549805,.0206699991226196,.0051800000667572,.5294300079345703,.2114387130737305,,298.88101,473.409,130.90601,.0276019740104675,.1217979240417481,Matched (3),CHE,-.0226588988304138,.5294300079345703,6.159959701086106,6.139496561718143,1.020673944863076,1.027314647269528,1998,.0234799957275391,.0048130798339844,0,0,0,0,,,,,,0,0,,
Switzerland,CHE,1998,-.0240101909637451,.6224048233032227,.0273099994659424,.0001899999938905,.5529100036621094,.2123884201049805,,306.78601,486.34,137.912,.029767472743988,.2460598882039388,Matched (3),CHE,-.0279903292655945,.5529100036621094,6.186907960249976,6.159959701086106,1.027314647269528,1.016472050224176,1999,-.0332600021362305,.0051140594482422,0,0,0,0,,,,,,0,0,,
Switzerland,CHE,1999,-.0277332091331482,.6293922805786133,.0164699995517731,.0080800002813339,.5196500015258789,.2005021858215332,,301.703,494.35101,141.56,.0345765972137451,.1225872675577799,Matched (3),CHE,-.0240101909637451,.5196500015258789,6.203245817867883,6.186907960249976,1.016472050224176,1.037295385722013,2000,-.0030900192260742,.0069874572753906,0,0,0,0,,,,,,0,0,,
Switzerland,CHE,2000,-.0218151688575745,.6364269638061524,.0373000001907349,.0156099998950958,.5165599822998047,.1898849105834961,,282.383,512.78802,153.33501,.0303869128227234,.1370333194732666,Matched (3),CHE,-.0277332091331482,.5165599822998047,6.239862552959265,6.203245817867883,1.037295385722013,1.016308836533013,2001,-.0120299911499023,.0070346832275391,0,0,0,0,,,,,,0,0,,
Switzerland,CHE,2001,-.0169059097766876,.6389656829833984,.0163100004196167,.0099099999666214,.5045299911499024,.1775555992126465,,290.32901,521.151,153.881,.028369472026825,.110632537206014,Matched (3),CHE,-.0218151688575745,.5045299911499024,6.256039828890697,6.239862552959265,1.016308836533013,1.003804983944558,2002,.0641400146484374,.002538719177246,0,0,0,0,,,,,,0,0,,
Switzerland,CHE,2002,-.0148135697841644,.641792221069336,.0038100001215935,.0064099997282028,.5686700057983398,.1950754165649414,,314.11499,523.13397,156.03,.0298713517189026,.1909945678710938,Matched (3),CHE,-.0169059097766876,.5686700057983398,6.259837592194332,6.256039828890697,1.003804983944558,.9966204750025872,2003,-.0068199920654297,.0028265380859376,0,0,0,0,,,,,,0,0,,
Switzerland,CHE,2003,-.0151919901371002,.6385457611083984,-.0033799999952316,.0063599997758865,.5618500137329101,.1897544288635254,,366.595,521.36603,155.433,.0280133390426636,.3745765050252279,Matched (3),CHE,-.0148135697841644,.5618500137329101,6.25645234370355,6.259837592194332,.9966204750025872,1.02507638379075,2004,.00875,-.0032464599609375,0,0,0,0,,,,,,0,0,,
Switzerland,CHE,2004,-.0165174901485443,.6394438934326172,.0250799989700317,.0080099999904633,.5706000137329101,.1824442291259766,,408.716,534.44,158.83701,.0276453471183777,.1246005090077718,Matched (3),CHE,-.0151919901371002,.5706000137329101,6.281219474288851,6.25645234370355,1.02507638379075,1.030033353261922,2005,-.0297200012207031,.0008981323242188,0,0,0,0,,,,,,0,0,,
Switzerland,CHE,2005,-.0227505493164063,.6514859771728516,.0300300002098083,.0117299997806549,.5408800125122071,.1356548309326172,.909000015258789,424.42499,550.49103,165.28,.0274669051170349,.1998368581136068,Matched (3),CHE,-.0165174901485443,.5408800125122071,6.310810657813807,6.281219474288851,1.030033353261922,1.0419297845884,2006,-.0633800125122071,.0120420837402344,1,1,1,1,.0283136642604082,.0283136642604082,.015314295079436,-.0112303402155375,.0040839548638985,1,1,.0148205955703053,.0235322216818943
Switzerland,CHE,2006,-.0231049203872681,.6941594696044922,.0419299983978271,.0106400001049042,.4775,.1437258625030517,.8930000305175781,448.5,573.573,173.77499,.0254352474212646,.2542373847961426,Matched (3),CHE,-.0227505493164063,.4775,6.351885213642634,6.310810657813807,1.0419297845884,1.040177942456546,2007,-.0374000167846679,.0426734924316405,1,1,1,1,.0226513077086333,.0226513077086333,.0108159994308724,-.0052735329022662,.0055424665286062,1,1,.0155525446349438,.0243867038163286
Switzerland,CHE,2007,-.0172382497787476,.7042134857177734,.0401800012588501,.0073500001430511,.4400999832153321,.1505418491363525,.8930000305175781,499.345,596.61798,182.823,.0178682661056519,.3339744186401367,Matched (3),CHE,-.0231049203872681,.4400999832153321,6.391277010676143,6.351885213642634,1.040177942456546,1.024291996645725,2008,.0021600341796875,.0100540161132813,1,1,1,1,.0193434385874857,.0193434385874857,.0085130469976793,.0034575984912271,.0119706454889063,1,1,.0167810748342171,.0261506468860759
Switzerland,CHE,2008,-.0075585401058197,.7046092224121093,.0242899990081787,.0242799997329712,.4422600173950195,.1290559959411621,.9209999847412109,574.52301,611.11102,195.884,.0161059749126434,.133612060546875,Matched (3),CHE,-.0172382497787476,.4422600173950195,6.415278649619418,6.391277010676143,1.024291996645725,.9804569174576075,2009,-.0186000061035156,.0003957366943359,1,1,1,1,.0193970628431444,.0193970628431444,.0085785453504213,-.0184818942449226,-.0099033488945012,1,1,.0153202780295801,.0229276151575258
Switzerland,CHE,2009,-.0108991599082947,.697950439453125,-.019539999961853,-.0047999998927116,.4236600112915039,.2388648223876953,.9880000305175781,563.35498,599.16803,194.362,.0152967894077301,.1712513319651286,Matched (3),CHE,-.0075585401058197,.4236600112915039,6.395542075948409,6.415278649619418,.9804569174576075,1.032278033638155,2010,-.0166699981689453,-.0066587829589844,1,1,1,1,.0177505577920901,.0177505577920901,.0075202015146274,-.0143604288672274,-.0068402273526,1,1,.0155199912902305,.023210135276876
Switzerland,CHE,2010,-.0153505802154541,.7124388885498046,.032279999256134,.0068800002336502,.4069900131225586,.4437885665893554,.9919999694824219,609.479,618.508,198.39,.01486607670784,.0703048578898112,Matched (3),CHE,-.0108991599082947,.4069900131225586,6.427310119162838,6.395542075948409,1.032278033638155,1.014728969417193,2011,.0053799819946289,.0144884490966797,1,1,1,1,.0161803550418753,.0161803550418753,.0065852429108205,-.0254139743325112,-.0188287314216907,1,1,.0156935088945255,.0228288427585046
Switzerland,CHE,2011,-.0128099405765533,.7084923553466796,.0147300004959106,.0022800000011921,.4123699951171875,.4546767044067383,.960999984741211,727.07898,627.61798,204.22501,.0122984504699707,.279445743560791,Matched (3),CHE,-.0153505802154541,.4123699951171875,6.441931670794276,6.427310119162838,1.014728969417193,1.011972311683103,2012,.0061999893188476,-.003946533203125,1,1,1,1,.0168110598920479,.0168110598920479,.0069323766855985,-.0025132409528681,.0044191357327304,1,1,.0163892562128206,.0248827328455028
Switzerland,CHE,2012,-.0117891597747803,.7095062255859375,.0119700002670288,-.0069300001859665,.4185699844360352,.7609239959716797,.955999984741211,698.23297,635.13202,205.26601,.0115782082080841,.2283347702026367,Matched (3),CHE,-.0128099405765533,.4185699844360352,6.453832881288324,6.441931670794276,1.011972311683103,1.01847645056416,2013,-.006349983215332,.0010138702392578,1,1,1,1,.017332821477551,.017332821477551,.0072549988160911,-.0081098452222529,-.0008548464061618,1,1,.0158639789883112,.0239416947099985
Switzerland,CHE,2013,-.0146261596679687,.7170462799072266,.0184800004959106,-.0021600000560284,.4122200012207031,.7456131744384765,.9409999847412109,719.18701,646.867,210.276,.0080205428600311,.1013433774312337,Matched (3),CHE,-.0117891597747803,.4122200012207031,6.472140716021064,6.453832881288324,1.01847645056416,1.024816505412346,2014,.0002199935913086,.0075400543212891,1,1,1,1,.0166725413510648,.0166725413510648,.0068727550160882,-.0220152851750253,-.0151425301589371,1,1,.0155650665545677,.022817628779199
Switzerland,CHE,2014,-.01855672955513,.7278459930419922,.0248200011253357,-.0001200000010431,.4124399948120117,.7363711547851562,.9490000152587891,741.185,662.91998,212.554,.0074436140060425,.1982884788513184,Matched (3),CHE,-.0146261596679687,.4124399948120117,6.496654293475696,6.472140716021064,1.024816505412346,1.01398812902456,2015,.0019599914550781,.0107997131347656,1,1,1,1,.0167603834821277,.0167603834821277,.0069126524764161,-.0113998863114262,-.0044872338350102,1,1,.0157307646769602,.0235124639911938
Switzerland,CHE,2015,-.0220236706733704,.7259014892578125,.0139900004863739,-.0114199995994568,.4143999862670898,.8534294891357422,1,705.86102,672.19299,220.502,.0070548367500305,.3960005060831706,Matched (3),CHE,-.01855672955513,.4143999862670898,6.510545491499788,6.496654293475696,1.01398812902456,1.01953753719397,2016,-.0113800048828125,-.0019445037841797,1,1,1,1,.0170754633807046,.0170754633807046,.0070760717904682,.0102493976488054,.0173254694392736,1,1,.0180230951932432,.0278773711958644
Switzerland,CHE,2016,-.0219174408912659,.7113080596923829,.019539999961853,-.0043399998545647,.4030199813842774,.9718814086914063,1.016999969482422,698.552,685.32599,221.451,.0053775137662888,.1905670166015625,Matched (3),CHE,-.0220236706733704,.4030199813842774,6.529894621073545,6.510545491499788,1.01953753719397,1.014607626869804,2017,.0077900314331055,-.0145934295654296,1,1,1,1,.0159077051114489,.0159077051114489,.0064111230178827,-.0122453792800312,-.0058342562621485,1,1,.01577717503594,.0234178498497324
