country_name,iso3,year,bond_spreads,readiness100,debt_gdp,CurrentGDP,ConstantGDP,interest_revenue,wsdi_days,wsdi_merge,country_id,duplicate_key,spread_lag,b_it,ln_constantgdp,ln_constantgdp_lag,T_it,T_lead,outcome_year,b_outcome_common,A_outcome_common,spread_missing_count,eligible_spread,sample_spread,tax_missing_count,eligible_tax,sample_tax,mA_hat_spread_ratio,mA_hat,spread_saving_component,TA_hat,theta_hat_A,theta_constructible,sample_theta_support,mA_hat_se,TA_hat_se
Australia,AUS,2005,.0106144094467163,.6338233566284179,.1084000015258789,737.70898,1674.5699,-.0039476591348648,.1843283135438788,Matched (3),AUS,0,.0133891904354095,.1084000015258789,7.42331166280949,7.393360971584323,1.030403724755607,1.026362003945597,2006,-.0092000007629394,.0048115921020507,0,1,1,0,1,1,-.0105954804385967,-.0105954804385967,-.0011485500957113,-.0129285114896918,-.0140770615854031,1,1,.0194158955648576,.0233462048630815
Australia,AUS,2006,.0079932397603989,.6775400543212891,.0992000007629395,784.87402,1718.715,-.0083878266811371,.0685514350502655,Matched (3),AUS,0,.0106144094467163,.0992000007629395,7.449332177684408,7.42331166280949,1.026362003945597,1.043573260335633,2007,-.0027299976348877,.0437166976928711,0,1,1,0,1,1,-.0115042251881738,-.0115042251881738,-.0011412191474439,-.0256059725103012,-.0267471916577451,1,1,.018983789641693,.0228329054321301
Australia,AUS,2007,.0136185598373413,.6845761108398437,.0964700031280518,951.94202,1793.605,-.0053767955303192,.1206501451474985,Matched (3),AUS,0,.0079932397603989,.0964700031280518,7.491982829114191,7.449332177684408,1.043573260335633,1.026640192763842,2008,.0206199932098389,.0070360565185547,0,1,1,0,1,1,-.0117131942633084,-.0117131942633084,-.0011299718872208,-.0199012119823333,-.0210311838695541,1,1,.0191834866650382,.0228686021101708
Australia,AUS,2008,.0217819690704346,.6924519348144531,.1170899963378906,1059.505,1841.387,-.000914886072278,.0579952602170949,Matched (3),AUS,0,.0136185598373413,.1170899963378906,7.518274350830108,7.491982829114191,1.026640192763842,1.019769378683299,2009,.0485700035095215,.0078758239746094,0,1,1,0,1,1,-.0099025678192635,-.0099025678192635,-.0011594916296933,-.026761863882702,-.0279213555123952,1,1,.0187277756565839,.0228650887043337
Australia,AUS,2009,.0190714204311371,.6840602111816406,.1656599998474121,1004.22,1877.79,.0011487650871277,.1729341976560395,Matched (3),AUS,0,.0217819690704346,.1656599998474121,7.537850853231881,7.518274350830108,1.019769378683299,1.0242843721608,2010,.0372200012207031,-.0083917236328125,0,1,1,0,1,1,-.0054533817208203,-.0054533817208203,-.000903407215039,-.0141761566318983,-.0150795638469373,1,1,.0184875274390046,.023226566507301
Australia,AUS,2010,.0218759703636169,.6909468841552734,.2028800010681152,1258.45,1923.391,.0073728650808334,.0662896447305022,Matched (3),AUS,0,.0190714204311371,.2028800010681152,7.561845048483976,7.537850853231881,1.0242843721608,1.027505615330488,2011,.0367399978637695,.0068866729736328,0,1,1,0,1,1,-.0021805926783266,-.0021805926783266,-.000442398644908,-.0258536364565802,-.0262960351014882,1,1,.017637903115391,.0228386864010619
Australia,AUS,2011,.0212405610084534,.6945819854736328,.2396199989318848,1520.441,1976.295,.0138893270492554,.0501844188552992,Matched (3),AUS,0,.0218759703636169,.2396199989318848,7.588979180899133,7.561845048483976,1.027505615330488,1.038745176054887,2012,.0345800018310547,.0036351013183594,0,1,1,0,1,1,.0011125822929031,.0011125822929031,.0002665969678371,-.0276171437813372,-.0273505468135002,1,1,.0172393526278409,.0228974062638665
Australia,AUS,2012,.0162369894981384,.6979860687255859,.2742000007629394,1575.9301,2052.8669,.0194945406913757,.0608643193258101,Matched (3),AUS,0,.0212405610084534,.2742000007629394,7.626992604085389,7.588979180899133,1.038745176054887,1.022434564466163,2013,.0291300010681153,.0034040832519531,0,1,1,0,1,1,.0042302853395982,.0042302853395982,.0011599442433453,-.0264477045661803,-.025287760322835,1,1,.0168543102086019,.0228550321129195
Australia,AUS,2013,.0137189996242523,.7084961700439453,.3033300018310547,1526.608,2098.9221,.0219707846641541,.1862538745485503,Matched (3),AUS,0,.0162369894981384,.3033300018310547,7.649179215340286,7.626992604085389,1.022434564466163,1.025586863607099,2014,.0356000137329102,.0105101013183594,0,1,1,0,1,1,.0069383287467932,.0069383287467932,.0021046032714692,-.0127176643421685,-.0106130610706992,1,1,.0167921752062988,.0233678573912222
Australia,AUS,2014,.0110953998565674,.7096913146972657,.3389300155639648,1463.0909,2152.627,.0248166942596436,.1307058555339945,Matched (3),AUS,0,.0137189996242523,.3389300155639648,7.674444213947107,7.649179215340286,1.025586863607099,1.023201461695149,2015,.0368199920654297,.0011951446533204,0,1,1,0,1,1,.0101012820805653,.0101012820805653,.003423627692782,-.0188001210035644,-.0153764933107824,1,1,.0161913575643414,.0229126602663921
Australia,AUS,2015,.0058648902177811,.7059880065917968,.3757500076293945,1238.863,2202.571,.0265594959259033,.127958179387553,Matched (3),AUS,0,.0110953998565674,.3757500076293945,7.697380613781308,7.674444213947107,1.023201461695149,1.027033836411216,2016,.0288499832153321,-.0037033081054688,0,1,1,0,1,1,.0134110289072027,.0134110289072027,.0050391942141994,-.019100988998081,-.0140617947838816,1,1,.0158441648616888,.0228994359659561
Australia,AUS,2016,.0053299200534821,.7049276733398437,.4045999908447266,1267.66,2262.115,.0258846569061279,.1685088971458298,Matched (3),AUS,0,.0058648902177811,.4045999908447266,7.724055491031359,7.697380613781308,1.027033836411216,1.023874163669297,2017,.0057900238037109,-.0010603332519531,0,1,1,0,1,1,.0160343300508522,.0160343300508522,.0064874897917761,-.0146607229412738,-.0081732331494977,1,1,.0156731705381525,.023184046454236
Australia,AUS,2017,.0033318600058556,.6910182952880859,.4103900146484375,1386.3669,2316.1211,.0248239135742187,.1617828865241313,Matched (3),AUS,0,.0053299200534821,.4103900146484375,7.747649123055741,7.724055491031359,1.023874163669297,1.027886232200591,2018,.0055899810791016,-.0139093780517578,0,1,1,0,1,1,.0165503765987261,.0165503765987261,.0067921092947884,-.0153972148780942,-.0086051055833059,1,1,.0156034765957605,.0231236877677145
Australia,AUS,2018,-.002247180044651,.6957149505615234,.4159799957275391,1422.597,2380.709,.0237605333328247,.1504304168379034,Matched (3),AUS,0,.0033318600058556,.4159799957275391,7.775153614898869,7.747649123055741,1.027886232200591,1.019740377365921,2019,.0493099975585937,.0046966552734375,0,1,1,0,1,1,.0170451830676954,.0170451830676954,.0070904551796751,-.0166402997997761,-.0095498446201011,1,1,.0155323916878649,.0230335890537288
Australia,AUS,2019,-.0063495802879333,.6934119415283203,.4652899932861328,1391.9871,2427.7051,.0238628768920898,,Master only (1),AUS,0,-.002247180044651,.4652899932861328,7.794701677802087,7.775153614898869,1.019740377365921,.9795716561342253,2020,.1038100051879883,-.0023030090332031,1,0,0,1,0,0,,,,,,0,0,,
Australia,AUS,2020,.0003610099852085,.6805802154541015,.5690999984741211,1366.6689,2378.1111,.0251923823356628,,Master only (1),AUS,0,-.0063495802879333,.5690999984741211,7.774061789357503,7.794701677802087,.9795716561342253,1.053582360195726,2021,-.0153799819946289,-.0128317260742188,1,0,0,1,0,0,,,,,,0,0,,
Australia,AUS,2021,.0006467799842358,.6939528656005859,.5537200164794922,1660.123,2505.5359,.0239012241363525,,Master only (1),AUS,0,.0003610099852085,.5537200164794922,7.826257918253239,7.774061789357503,1.053582360195726,1.042080841496004,2022,-.0532700347900391,.0133726501464844,1,0,0,1,0,0,,,,,,0,0,,
Australia,AUS,2022,.0024293300509453,.6931456756591797,.5004499816894531,1731.233,2610.9709,.0211473512649536,,Master only (1),AUS,0,.0006467799842358,.5004499816894531,7.867477441584609,7.826257918253239,1.042080841496004,1.021351087943312,2023,-.0062899780273437,-.0008071899414062,1,0,0,1,0,0,,,,,,0,0,,
Australia,AUS,2023,.0000173500005621,.6933090972900391,.4941600036621094,1748.175,2666.718,.0201537108421326,,Master only (1),AUS,0,.0024293300509453,.4941600036621094,7.888603788400254,7.867477441584609,1.021351087943312,,,,.0001634216308594,1,0,0,2,0,0,,,,,,0,0,,
Austria,AUT,1995,.0057840400934219,.6027582168579102,.6823799896240235,239.914,261.84201,.0650598573684692,.0735143113136291,Matched (3),AUT,0,,.6823799896240235,5.567741308509181,,,1.023983923616198,1996,-.0005799865722657,,2,0,0,2,0,0,,,,,,0,0,,
Austria,AUT,1996,-.0010305800288916,.6091216278076171,.6818000030517578,236.04401,268.12201,.0645924663543701,.0778975284099579,Matched (3),AUT,0,.0057840400934219,.6818000030517578,5.5914421354097,5.567741308509181,1.023983923616198,1.021456614987192,1997,-.0480699920654297,.0063634109497069,1,0,0,1,0,0,,,,,,0,0,,
Austria,AUT,1997,-.0064793801307678,.6105945205688477,.6337300109863281,211.978,273.875,.0605323505401611,.1073175525665283,Matched (3),AUT,0,-.0010305800288916,.6337300109863281,5.61267179791563,5.5914421354097,1.021456614987192,1.03493194371149,1998,.058239974975586,.0014728927612305,1,0,0,1,0,0,,,,,,0,0,,
Austria,AUT,1998,-.0054932999610901,.6114191055297852,.6919699859619141,217.36301,283.44199,.0556254482269287,.2325909328460694,Matched (3),AUT,0,-.0064793801307678,.6919699859619141,5.647007467602892,5.61267179791563,1.03493194371149,1.03761622605589,1999,-.0785699844360351,.0008245849609375,1,0,0,1,0,0,,,,,,0,0,,
