country_name,iso3,year,readiness100,growth,inflation_cpi,debt_gdp,reserves,tt,interest_revenue,wsdi_days,country_id,b_it,sample_spread,sample_tax,mA_hat,spread_saving_component,TA_hat,theta_hat_A,sample_theta_support,b_it_mA_hat,theta_recomputed_b_it,theta_reconstruction_diff,b_it_mapping_diff,b_outcome,b_outcome_year,A_outcome,A_outcome_year,sample_debt_ns,sample_ready_ns,sample_criterion_theta,sample_criterion_debt,sample_criterion_ma,sample_criterion_ta,sample_criterion_bma,debt_hinge_low_ns,debt_hinge_high_ns,debt_kink_low,debt_kink_high,ready_debt_hinge_low_ns,ready_debt_hinge_high_ns,ready_debt_kink_low,ready_debt_kink_high
Uganda,UGA,2006,.2741240882873535,.0704899978637695,.072189998626709,.2775799942016601,.1286227321624756,.8440000152587891,.0722928476333618,,UGA,.2775799942016601,0,0,,,,,0,,,,0,-.1078199958801269,2007,-.0136580467224121,2006,0,0,0,0,0,0,0,,,,,,,,
Uganda,UGA,2007,.2778513145446777,.0806400012969971,.0609000015258789,.1697599983215332,.1461734771728516,.8690000152587891,.0728034162521362,,UGA,.1697599983215332,0,0,,,,,0,,,,0,-.0132199954986572,2008,.0037272262573242,2007,0,0,0,0,0,0,0,,,,,,,,
Uganda,UGA,2008,.2798474884033203,.1042800045013428,.1204399967193604,.156540002822876,.1026156139373779,.865999984741211,.0813624286651611,,UGA,.156540002822876,0,0,,,,,0,,,,0,-.0086100006103516,2009,.0019961738586426,2008,0,0,0,0,0,0,0,,,,,,,,
Uganda,UGA,2009,.2749669456481934,.0806900024414063,.1301700019836426,.1479300022125244,.1242153549194336,.9290000152587891,.076081600189209,,UGA,.1479300022125244,0,0,,,,,0,,,,0,.0356199932098389,2010,-.0048805427551269,2009,0,0,0,0,0,0,0,,,,,,,,
Uganda,UGA,2010,.2653672218322754,.0748400020599365,.0398300004005432,.1835499954223633,.1096303081512451,.9830000305175781,.065126633644104,,UGA,.1835499954223633,0,0,,,,,0,,,,0,-.0039599990844726,2011,-.0095997238159179,2010,0,0,0,0,0,0,0,,,,,,,,
Uganda,UGA,2011,.2715005493164063,.0767700004577637,.1865900039672851,.1795899963378906,.0951765537261963,1.028000030517578,.0644987440109253,,UGA,.1795899963378906,0,0,,,,,0,,,,0,.0153199958801269,2012,.0061333274841309,2011,0,0,0,0,0,0,0,,,,,,,,
Uganda,UGA,2012,.2601753616333008,.0233299994468689,.1401099967956543,.1949099922180176,.1023678207397461,.9350000000000001,.0944837856292725,,UGA,.1949099922180176,0,0,,,,,0,,,,0,.025890007019043,2013,-.0113251876831055,2012,0,0,0,0,0,0,0,,,,,,,,
Uganda,UGA,2013,.2577579116821289,.0393799996376038,.0546700000762939,.2207999992370605,.1032303142547607,.9,.1053204154968262,,UGA,.2207999992370605,0,0,,,,,0,,,,0,.026879997253418,2014,-.0024174499511719,2013,0,0,0,0,0,0,0,,,,,,,,
Uganda,UGA,2014,.2631644248962403,.0574499988555908,.0428999996185303,.2476799964904785,.0954239463806152,.9669999694824218,.1117782878875732,,UGA,.2476799964904785,0,0,,,,,0,,,,0,.0325399971008301,2015,.0054065132141113,2014,0,0,0,0,0,0,0,,,,,,,,
Uganda,UGA,2015,.2656173896789551,.0800500011444092,.0369199991226196,.2802199935913086,.0965698432922363,1,.1149060726165771,,UGA,.2802199935913086,0,0,,,,,0,,,,0,.0331100082397461,2016,.0024529647827148,2015,0,0,0,0,0,0,0,,,,,,,,
