country_name,iso3,year,vulnerability100,debt_gdp,b_it_theta,country_id,mA_hat,spread_saving_component,TA_hat,theta_hat_A,theta_recomputed_debt_gdp,theta_reconstruction_diff,b_it_mapping_diff,b_outcome,b_outcome_year,A_outcome,A_outcome_year,debt_missing_count,ready_missing_count,sample_debt,sample_ready,duplicate_key,debt_hinge_low,debt_hinge_high,debt_kink_low,debt_kink_high,ready_hinge_low,ready_hinge_high,ready_kink_low,ready_kink_high,ready_debt_hinge_low,ready_debt_hinge_high,ready_debt_kink_low,ready_debt_kink_high
Serbia,SRB,2015,.4050666427612304,.670780029296875,.670780029296875,SRB,.0825613302761886,.0553804915414508,-.0233158658317117,.0320646257097391,.0320646257097391,0,0,-.0210000610351562,2016,.4086103820800781,2015,0,0,1,1,0,0,.0190376758072931,0,.0077789919855347,0,.006800443746707,0,.0005210860709367,0,.0190376758072931,0,.0014587677004157
Serbia,SRB,2016,.4044039154052734,.6497799682617188,.6497799682617188,SRB,.0785573964220511,.0510450225538436,-.0234804285993901,.0275645939544535,.0275645939544535,0,0,-.0972099685668946,2017,.4122407150268554,2016,0,0,1,1,0,0,.0145376440520075,0,.0059930087788055,0,.0023004119914214,0,.0001642480968098,0,.0145376440520075,0,.0010379794473968
Serbia,SRB,2017,.4055341339111328,.5525699996948242,.5525699996948242,SRB,.0601325968563473,.0332274690265608,-.0231997824426655,.0100276865838954,.0100276865838954,0,0,-.0411999893188477,2018,.4415505981445312,2017,0,0,1,1,0,.0029992633185506,0,.001324326512299,0,.0152364953791367,0,.000935976913175,0,.0029992633185506,0,.0001842445492118,0
Serbia,SRB,2018,.4283037185668945,.5113700103759765,.5113700103759765,SRB,.0529053521535337,.0270542104796972,-.0175458346522807,.0095083758274165,.0095083758274165,0,0,-.0168300247192382,2019,.4458179092407227,2018,0,0,1,1,0,.0035185740750295,0,.0015686433376383,0,.0157558061356156,0,.0008132769508115,0,.0035185740750295,0,.0001816203607936,0
Serbia,SRB,2019,.4281839752197266,.4945399856567383,.4945399856567383,SRB,.0497072242794618,.0245822099822013,-.017575568292282,.0070066416899193,.0070066416899193,0,0,.0487100219726563,2020,.4464113998413086,2019,0,0,1,1,0,.0060203082125267,0,.0026875342166302,0,.0182575402731128,0,.0008726514375375,0,.0060203082125267,0,.0002877512817987,0
Serbia,SRB,2020,.4227359390258789,.5432500076293946,.5432500076293946,SRB,.0588121512434534,.0319497016117072,-.0189283778698756,.0130213237418316,.0130213237418316,0,0,-.006879997253418,2021,.4392853927612305,2020,0,0,1,1,0,5.62616061441e-06,0,2.47149017524e-06,0,.0122428582212005,0,.0005986857917722,0,5.62616061441e-06,0,2.75123860884e-07,0
Serbia,SRB,2021,.4208566284179687,.5363700103759765,.5363700103759765,SRB,.0574570180905079,.0308182213893784,-.0193950321466084,.01142318924277,.01142318924277,0,0,-.027400016784668,2022,.4411976623535157,2021,0,0,1,1,0,.001603760659676,0,.0007075754540236,0,.0138409927202621,0,.0005551164363539,0,.001603760659676,0,.0000643215353232,0
Serbia,SRB,2022,.4229484176635742,.5089699935913086,.5089699935913086,SRB,.0523099951313376,.0266242178867583,-.0188756169986404,.0077486008881179,.0077486008881179,0,0,-.0523099899291992,2023,.4445756530761719,2022,0,0,1,1,0,.0052783490143281,0,.0023466254602089,0,.0175155810749142,0,.0006096402781659,0,.0052783490143281,0,.0001837160952633,0
Serbia,SRB,2023,.4215162658691406,.4566600036621093,.4566600036621093,SRB,.0423421232377401,.0193359541528079,-.0192312366375601,.0001047175152478,.0001047175152478,0,0,,,.4489032745361328,2023,1,0,0,1,0,,,,,.0251594644477843,0,.0010813926166295,0,.0129222323871982,0,.0005554174939967,0
Slovak Republic,SVK,1995,.3735416793823242,.213120002746582,.213120002746582,SVK,-.005143216221519,-.0010961222552564,-.0311438741038355,-.0322399963590919,-.0322399963590919,0,0,.0902700042724609,1996,.4259846496582032,1995,1,2,0,0,0,,,,,,,,,,,,
