country_name,iso3,year,bond_spreads,capacity,debt_gdp,interest_revenue,wsdi_days,wsdi_merge,adapt_capacity,country_id,duplicate_key,spread_lag,b_pre,T_it,T_lead,b_outcome_common,A_outcome_common,sample_layer2_a
Finland,FIN,2004,-.0014129200577736,.2213516533374786,.4257699966430664,-.0014499086141586,.1031072637013027,Matched (3),.7786483466625214,FIN,0,.0013063399493694,.426969985961914,1.040053175612542,1.02777776478007,-.0270700073242188,-.0247747302055359,1
Finland,FIN,2005,-.009370179772377,.2177946269512177,.3986999893188476,-.0008497325330973,.2463663707460676,Matched (3),.7822053730487823,FIN,0,-.0014129200577736,.4257699966430664,1.02777776478007,1.040194895470523,-.0186499786376953,.003557026386261,1
Finland,FIN,2006,-.0100840103626251,.2137860953807831,.3800500106811524,-.0037741631269455,.4007065085002354,Matched (3),.7862139046192169,FIN,0,-.009370179772377,.3986999893188476,1.040194895470523,1.05313184944235,-.0409900283813477,.0040085315704346,1
Finland,FIN,2007,-.0033660098910332,.21241195499897,.3390599822998047,-.0065256005525589,.2357084587642125,Matched (3),.78758804500103,FIN,0,-.0100840103626251,.3800500106811524,1.05313184944235,1.00783954790786,-.0134299850463867,.001374140381813,1
Finland,FIN,2008,.006413499712944,.2086243331432343,.325629997253418,-.0102007496356964,.1215076950618199,Matched (3),.7913756668567657,FIN,0,-.0033660098910332,.3390599822998047,1.00783954790786,.9192411779959323,.0897100067138672,.0037876218557358,1
Finland,FIN,2009,.0049109300971031,.2042901217937469,.4153400039672852,-.0071306777000427,.0929692382471902,Matched (3),.7957098782062531,FIN,0,.006413499712944,.325629997253418,.9192411779959323,1.031677337802707,.0857899856567383,.0043342113494873,1
Finland,FIN,2010,-.0019051599502563,.2123638987541199,.5011299896240234,.0012440954148769,.1059383518355233,Matched (3),.7876361012458801,FIN,0,.0049109300971031,.4153400039672852,1.031677337802707,1.02389413565621,.0191099929809571,-.0080737769603729,1
Finland,FIN,2011,.0023431000113487,.2140260338783264,.5202399826049805,.0004165167734027,.1598938655853271,Matched (3),.7859739661216736,FIN,0,-.0019051599502563,.5011299896240234,1.02389413565621,.9847669747962623,.0583200073242187,-.0016621351242065,1
Finland,FIN,2012,.0008777300268412,.2118423581123352,.5785599899291992,.004034216105938,.0470187926292419,Matched (3),.7881576418876648,FIN,0,.0023431000113487,.5202399826049805,.9847669747962623,.9902025808579065,.0295600128173829,.0021836757659912,1
Finland,FIN,2013,-.0049103400111198,.2198784500360489,.6081200027465821,.0018503251671791,.1810253756386893,Matched (3),.7801215499639511,FIN,0,.0008777300268412,.5785599899291992,.9902025808579065,.9952193660134472,.0400100326538085,-.0080360919237137,1
Finland,FIN,2014,-.0113005304336548,.2254622131586075,.6481300354003906,.0028189638257027,.3116324063709804,Matched (3),.7745377868413925,FIN,0,-.0049103400111198,.6081200027465821,.9952193660134472,1.004665025183828,.0395099639892579,-.0055837631225586,1
Finland,FIN,2015,-.0142751002311707,.2201824635267258,.6876399993896485,.0026446095108986,.2790677452087402,Matched (3),.7798175364732742,FIN,0,-.0113005304336548,.6481300354003906,1.004665025183828,1.025719370027592,-.0011499786376954,.0052797496318817,1
Finland,FIN,2016,-.0147755300998688,.214398592710495,.6864900207519531,.0053181529045105,.1763698530197144,Matched (3),.785601407289505,FIN,0,-.0142751002311707,.6876399993896485,1.025719370027592,1.033033672764317,-.0206800079345703,.0057838708162308,1
Finland,FIN,2017,-.0185055696964264,.2140571027994156,.6658100128173828,.0047299885749817,.0363573333195278,Matched (3),.7859428972005844,FIN,0,-.0147755300998688,.6864900207519531,1.033033672764317,1.01192976681978,-.013030014038086,.0003414899110794,1
Finland,FIN,2018,-.0225512599945068,.2127758264541626,.6527799987792968,.0036683785915375,.2905682155064174,Matched (3),.7872241735458374,FIN,0,-.0185055696964264,.6658100128173828,1.01192976681978,1.013497417487666,.0005000305175782,.001281276345253,1
Finland,FIN,2019,-.0208005905151367,.2136152535676956,.653280029296875,.0026903051137924,,Master only (1),.7863847464323044,FIN,0,-.0225512599945068,.6527799987792968,1.013497417487666,.9750896279062434,.0998899841308594,-.000839427113533,0
Finland,FIN,2020,-.0112505602836609,.2096779644489288,.7531700134277344,.0013943713903427,,Master only (1),.7903220355510712,FIN,0,-.0208005905151367,.653280029296875,.9750896279062434,1.026763458869799,-.0219100189208984,.0039372891187668,0
Finland,FIN,2021,-.015538729429245,.2079395204782486,.731259994506836,-.0009149654209614,,Master only (1),.7920604795217514,FIN,0,-.0112505602836609,.7531700134277344,1.026763458869799,1.007630395288638,.0083799743652343,.0017384439706802,0
Finland,FIN,2022,-.0128594505786896,.2083708047866821,.7396399688720703,-.0009722063690424,,Master only (1),.7916291952133179,FIN,0,-.015538729429245,.731259994506836,1.007630395288638,.987107023353791,.0307500457763672,-.0004312843084335,0
Finland,FIN,2023,-.009332429766655,.2083708047866821,.7703900146484375,-.0020355467498302,,Master only (1),.7916291952133179,FIN,0,-.0128594505786896,.7396399688720703,.987107023353791,,,0,0
France,FRA,1995,.0096427297592163,.2710692882537842,.5780199813842773,.0566134023666382,.1040475569100215,Matched (3),.7289307117462158,FRA,0,,,,1.013467134532403,.0279300308227539,,0
France,FRA,1996,-.0010525099933147,.2683598399162292,.6059500122070313,.0597264051437378,.0484331020815619,Matched (3),.7316401600837708,FRA,0,.0096427297592163,.5780199813842773,1.013467134532403,1.025151103310957,.0138999938964843,.0027094483375549,0
France,FRA,1997,-.0075829601287842,.2670756876468658,.6198500061035156,.0582756423950195,.1252230351546715,Matched (3),.7329243123531342,FRA,0,-.0010525099933147,.6059500122070313,1.025151103310957,1.034660642678034,.0011800003051758,.0012841522693634,0
France,FRA,1998,-.0062782800197601,.2664635181427002,.6210300064086914,.0560218667984009,.2076775136487237,Matched (3),.7335364818572998,FRA,0,-.0075829601287842,.6198500061035156,1.034660642678034,1.032607182827814,-.0068300247192383,.0006121695041656,0
France,FRA,1999,-.0102949297428131,.2645958065986633,.6141999816894531,.0512357997894287,.0934460738609577,Matched (3),.7354041934013367,FRA,0,-.0062782800197601,.6210300064086914,1.032607182827814,1.043667490853462,-.016989974975586,.0018677115440369,0
France,FRA,2000,-.0063862001895905,.2672458589076996,.5972100067138671,.0503839683532715,.1003078204187854,Matched (3),.7327541410923004,FRA,0,-.0102949297428131,.6141999816894531,1.043667490853462,1.018420110894629,-.0039699935913086,-.0026500523090363,1
France,FRA,2001,-.0006121499836445,.2659329473972321,.5932400131225586,.0508899927139282,.0855552977529065,Matched (3),.7340670526027679,FRA,0,-.0063862001895905,.5972100067138671,1.018420110894629,1.011233507755473,.0193099975585938,.0013129115104675,1
