country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,vulnerability_delta100,readiness100,readiness_delta100,lnrgdp,growth,inflation_cpi,debt_gdp,PrimaryBalance_gdp,reserves,gee,rqe,tt,is_advanced,Revenue_gdp,CurrentGDP,ConstantGDP,capitaGDP,OverallBalance_gdp,revenue,debt,interest_revenue,taxgdp
New Zealand,NZL,1999,0.827695,6.474596,31.7120714,-11.5679944898564,65.77723996,23.5969744894761,4.982592409,4.493,-0.114,31.996,2.35,7.564497869264236476620598323,,,,1,38.098,58.898,145.852,34256.798,-1.104,42.374,35.587,9.06609270827865,
New Zealand,NZL,2000,0.865294,6.894049,31.58811523,-11.4339009956749,65.85250816,23.2751778770732,5.023854205,4.212,2.615,30.025,3.399,7.301496595458477284904022022,1.58685112,1.67170012,74.15621323,1,38.426,54.127,151.996,35488.079,0.179,45.475,35.532,8.37974288242336,
New Zealand,NZL,2001,1.421545,6.423817,31.35745541,-11.3787393086417,66.29252269,23.2753946562349,5.048791338,2.525,2.626,28.16,3.658,6.709557911205296642071977112,,,79.5232619,1,38.478,53.128,155.834,36136.104,1.293,48.598,35.566,6.146369353916524,32.577216908967443
New Zealand,NZL,2002,1.995965,6.582009,31.36716678,-11.1490793689897,66.50823302,23.1526668958786,5.094780345,4.706,2.677,26.396,4.623,7.996675468370780361257472487,1.678446293,1.561941624,75.97439025,1,39.27,62.061,163.168,37219.121,2.556,52.499,35.289,5.263559969442323,32.897688181559325
New Zealand,NZL,2003,1.893256,5.89341,31.23561982,-11.0898503907944,66.78267522,23.1335593625774,5.138078189,4.425,1.754,24.718,5.639,7.384514053892073585088826328,1.761944294,1.650785565,76.66204111,1,40.312,82.408,170.388,38127.824,3.687,57.053,34.984,4.842230601309784,33.900424877565293
New Zealand,NZL,2004,1.840794,6.09841,31.16603629,-10.8487096619747,67.74507353,23.6178417026068,5.185383803,4.844,2.29,22.505,6.232,6.838015057312030630222738413,1.940045238,1.75323987,81.45985585,1,40.596,101.599,178.642,39378.436,4.494,62.116,34.435,4.281209971425756,34.089959273289111
New Zealand,NZL,2005,1.631209,5.915868,30.98370557,-10.8683746193373,68.7522914,24.3747633671747,5.217025963,3.215,3.037,20.781,6.413,7.851258162326234935770096676,1.741362095,1.631622076,82.3,1,42.186,113.265,184.385,40179.562,5.131,67.837,33.417,3.038922865405585,35.402710924048215
New Zealand,NZL,2006,1.027766,5.820378,30.97690688,-10.2962981959957,74.12919324,28.860941563957,5.24479,2.815,3.365,18.4,5.44,12.81959125436943011791292304,1.583402157,1.695319414,82.3,1,42.411,109.742,189.576,40824.126,4.621,71.659,31.09,1.9311027799391667,35.960046334018415
New Zealand,NZL,2007,1.685844,6.317348,30.8135027,-10.00889190045,75.1508053,29.1888849421464,5.279073383,3.488,2.376,16.311,4.178,12.7898962626314423433444568,1.657784104,1.715987206,87.2,1,40.627,134.85,196.188,41839.119,3.601,74.423,29.879,1.4202377729096414,35.147112560802448
New Zealand,NZL,2008,2.455804,6.103331,30.4804921,-10.2092334500868,75.61148172,29.4454215423929,5.277481806,-0.159,3.959,18.969,1.845,8.149715744810417803471617975,1.669064879,1.799912691,93.6,1,39.916,135.614,195.876,41421.7,1.476,75.755,36.001,0.9244413267862511,33.090046851425392
New Zealand,NZL,2009,2.243208,5.487972,30.65029967,-9.79970960373485,76.25044863,29.7155334904299,5.266857659,-1.057,2.116,24.275,-1.44,12.78165496706949829102563052,1.848079324,1.823738337,84.2,1,38.482,122.003,193.806,40575.538,-1.8,74.021,46.694,0.9355023127696066,32.543169295279036
New Zealand,NZL,2010,2.430261,5.621877,30.45090304,-9.85034371157041,76.83887181,30.0750536037969,5.284122089,1.741,2.302,29.6,-4.859,11.47414934328148371780269243,1.811324596,1.81236732,92.9,1,37.362,145.742,197.181,40825.972,-5.491,75.493,59.808,1.6915582677586853,29.118888489153949
New Zealand,NZL,2011,2.203603,4.96538,30.32609349,-9.55833170654708,77.25284105,29.8476533972179,5.300978822,1.7,4.028,34.681,-4.135,10.17759093405447768783913946,1.87170589,1.964113235,97.1,1,37.357,167.151,200.533,41204.785,-4.942,78.924,73.27,2.160237706453944,28.699938864035552
New Zealand,NZL,2012,1.910985,3.700131,30.43255773,-9.37141539760979,77.46029541,29.9313149732697,5.326015215,2.535,1.06,35.671,-1.268,10.02935327148669537689302113,1.792153716,1.844799161,90.6,1,37.475,175.315,205.617,42015.703,-2.175,81.053,77.151,2.420280186791194,29.359145341245462
New Zealand,NZL,2013,1.812595,4.160868,30.50873761,-8.38381149090934,77.80162775,28.8702257875041,5.347102769,2.131,1.134,34.559,-0.495,8.715544295508583209596957688,1.749987483,1.819136858,98.7,1,37.272,187.226,209.999,42561.801,-1.278,85.047,78.855,2.1007726980038637,30.616742097963357
New Zealand,NZL,2014,1.794512,4.324181,30.36321594,-8.2339438968172,79.73065847,30.3447367146797,5.384279443,3.788,1.228,34.165,0.313,7.92166269035290474668371424,1.924988627,1.943838,104.3,1,37.28,200.224,217.953,43462.367,-0.328,89.84,82.334,1.719420600858369,29.686735399827889
New Zealand,NZL,2015,1.318487,3.450407,30.29079763,-8.23495699713441,79.61728028,30.1214862782757,5.420101277,3.647,0.293,34.182,1.014,8.334400149106562721474131821,1.852818251,1.91034615,100,1,37.526,176.375,225.902,44137.342,0.374,94.515,86.094,1.7054841976229813,30.706346010712938
New Zealand,NZL,2016,0.935522,2.767492,30.61292789,-7.24239832335906,78.47775771,27.9503656706415,5.458853331,3.951,0.646,33.36,1.624,9.575532853153545042962070783,1.805901408,2.027463913,100.3,1,37.36,185.978,234.828,44873.524,0.983,99.691,89.017,1.7157387580299786,30.806633504294627
New Zealand,NZL,2017,0.681736,3.010828,30.39175811,-6.83033980759971,78.49910854,26.9973588192013,5.491224366,3.29,1.851,31.122,2.002,10.15586566572750082243706515,1.727959037,2.081799269,109.5,1,36.934,203.663,242.554,45401.718,1.383,105.818,89.166,1.6759625277522066,30.995809711609567
New Zealand,NZL,2018,-0.135427,2.774873,30.36961569,-6.77056451861624,77.7803211,26.152523397648,5.524029616,3.335,1.598,28.115,1.928,8.428410570300636310259727241,1.628719091,2.000859737,108.8,1,37.375,209.489,250.643,46092.579,1.312,112.991,84.996,1.648160535117057,30.594562799597043
New Zealand,NZL,2019,-0.466271,1.672429,30.43693053,-5.95696308500231,69.41881511,16.6426952738102,5.55335873,2.976,1.62,31.819,-1.814,8.443938667159962457693802675,1.632435799,1.871017337,110.2,1,36.303,210.962,258.103,46742.477,-2.436,116.166,101.818,1.7133570228355783,31.666580784788597
New Zealand,NZL,2020,0.020574,0.914686,30.40902321,-5.9513218762249,69.37868945,16.5509480029406,5.541087059,-1.22,1.715,43.18,-3.538,6.513606852993549611079491558,1.538743258,1.874447942,112.8,1,37.674,210.84,254.955,45338.79,-4.214,122.199,140.058,1.7943409247757074,30.502679319182164
New Zealand,NZL,2021,0.402008,1.841977,30.37101503,-5.24702037218034,69.26780349,15.2978592324678,5.594733684,5.511,3.941,47.534,-2.597,6.45272715028047413102674996,1.305689335,1.802642822,114.8,1,38.455,249.72,269.006,47685.979,-3.35,135.725,167.769,1.9581328825900404,32.49799781579906
New Zealand,NZL,2022,0.691075,3.642932,30.33776024,-3.84733341538357,69.01536338,12.8405306240826,5.620556651,2.616,7.172,46.891,-3.225,5.873413667188546489099178105,1.340261579,1.865193009,111.9,1,37.709,245.165,276.043,48877.729,-3.962,145.375,180.771,1.9544405844758546,33.731677969809667
New Zealand,NZL,2023,0.700508,4.662523,30.42622157,-3.64940861610623,68.96719379,12.6239279795905,5.642133996,2.181,5.733,47.295,-2.541,6.105807540919298245614035088,1.529976845,1.910228372,105.1,1,37.799,253.65,282.064,48896.699,-3.225,156.036,195.237,1.8095716817905236,31.380498884284346
Nigeria,NGA,1995,,,53.42177057,4.94130118722357,29.34802151,-4.83030676914162,10.96647228,1.872,,24.172,4.301,0.9178567513914568195610261698,,,40.35992114,0,11.395,186.207,57899.978,4573.515,2.521,464.599,985.495,15.620886353663888,
Nigeria,NGA,1996,,,53.35832167,4.8968329196736,29.34799428,-4.85953978987205,11.00619319,4.052,29.291,17.9,4.594,1.780338611230329223860711084,-0.923635602,-0.9682310224,63.13444807,0,11.238,243.178,60246.104,4623.569,3.372,598.054,952.585,10.873820964584446,
Nigeria,NGA,1997,,,53.30526954,4.85556565821859,29.87821442,-4.34745319088423,11.03464376,2.886,10.673,17.14,2.373,2.941271085911742026202590019,,,47.28964345,0,10.816,264.554,61984.756,4621.787,1.136,626.255,992.395,11.436760355029586,
Nigeria,NGA,1998,,,53.27037866,4.82696868163948,30.4088645,-3.82648763212518,11.05929347,2.496,7.862,15.811,-2.105,2.47182931271968611672745869,-1.119764566,-0.9220677614,31.87610098,0,7.689,295.269,63531.649,4602.478,-3.474,496.892,1021.748,17.804656002080893,
Nigeria,NGA,1999,,,53.40721967,4.95992573798211,29.73914907,-4.49022676821468,11.06449834,0.522,6.618,46.114,2.265,6.980140153842933036817395602,,,43.29518813,0,13.527,80.94,63863.185,4494.991,-1.391,1011,3446.484,27.027426628225033,
Nigeria,NGA,2000,,,53.1076537,4.68759313048172,29.11482726,-5.15645295247503,11.11821445,5.519,6.937,40.903,5.768,10.574231177403308554078107,-0.9706919193,-0.875233531,72.64785805,0,20.456,95.51,67387.475,4608.229,2.887,1986.949,3972.977,14.083887368009385,
Nigeria,NGA,2001,,,51.94048236,3.5541396227888,28.39161105,-5.93155128608006,11.18275466,6.667,18.869,37.705,0.564,10.33851074582219848514274616,,,65.68922961,0,19.624,102.98,71880.095,4775.735,-2.288,2247.884,4318.945,14.533224622910721,
Nigeria,NGA,2002,,,51.56558502,3.27107278126131,27.68074136,-6.78372191801059,11.31907052,14.604,12.883,30.724,2.288,5.717399139452492311877110928,-1.019714952,-1.178755283,66.90466208,0,14.716,132.347,82377.739,5317.629,0.953,2348.447,4902.978,9.071758630062517,3.1877770174072584
Nigeria,NGA,2003,,,50.6717381,2.42589618555163,27.82587573,-6.71347728392184,11.40984868,9.503,14.034,29.886,1.354,5.115440920286426822117208789,-0.9161320329,-1.230159998,74.13424333,0,14.92,144.955,90205.771,5657.429,-1.559,2794.767,5597.977,19.524128686327078,3.3878689975991971
Nigeria,NGA,2004,,,50.63811751,2.46512960938082,27.8531387,-6.79831585338772,11.50916903,10.442,15.001,25.201,4.877,9.401395765344886762951300169,-0.9356205463,-1.292817712,86.581274,0,16.921,183.553,99625.061,6070.578,3.897,4127.32,6146.981,5.791619880621712,2.9257839095944509
Nigeria,NGA,2005,,,50.2593799,2.1454586800911,31.49100317,-3.25133816351638,11.57690671,7.008,17.856,13.45,4.811,11.98520342292869252181920928,-0.8972123265,-0.7927493453,120.5,0,16.134,238.895,106607.24,6311.386,3.485,5059.64,4217.971,8.218668650055783,2.4828008106427926
Nigeria,NGA,2006,,,50.19169067,2.13688057008289,38.27704756,3.44375109535835,11.64200108,6.726,8.227,6.678,6.701,13.62129396064477571979078018,-0.9674814939,-0.9475730658,131.9,0,14.966,313.737,113777.615,6544.425,6.22,6040.813,2695.453,3.2139516236803423,2.1257859917901309
Nigeria,NGA,2007,6.321496,10.953,50.19131941,2.20069701949942,38.82621277,3.89414972950625,11.71262803,7.318,5.386,5.764,-0.347,13.83961407945037394515471064,-1.032064915,-0.8949716687,135.5,0,12.085,375.055,122103.953,6823.718,-0.793,5615.141,2678.015,3.690525444766239,2.4101893850616585
Nigeria,NGA,2008,7.626325,11.273852,49.61210186,1.68294962020293,39.84303722,4.81638914556788,11.78214745,7.199,11.583,5.167,4.495,11.34872387033554034339580294,-0.9874975085,-0.8157193065,154.9,0,14.257,472.283,130894.568,7107.053,4.045,7861.478,2849.17,3.1563442519464124,2.5639133483417447
Nigeria,NGA,2009,6.562733,9.807497,49.6339351,1.7685234714157,39.40056703,4.27584034911655,11.86237485,8.353,12.538,6.119,-3.32,10.12622739330318696850597058,-1.200475574,-0.7601882815,113,0,7.176,425.922,141828.641,7481.842,-3.782,4475.055,3816.189,6.438127090301004,2.7931927686451359
Nigeria,NGA,2010,4.231775,7.423391,49.37740978,1.58633457394746,41.47311441,6.2340051896492,11.96906465,11.259,13.74,6.67,-2.516,6.322035351654451613393089336,-1.165222526,-0.7434771061,132.6,0,8.82,526.809,157796.996,8087.605,-2.962,6889.582,5210.272,5.0566893424036286,2.467065456170054
Nigeria,NGA,2011,9.144142,11.905919,50.1718442,2.4372943094417,41.71068552,6.38459996354679,12.01678174,4.887,10.826,12.378,0.905,5.697271649540403843975061172,-1.102234602,-0.6995362639,152.1,0,12.59,591.367,165509.147,8248.422,0.307,11295.84,11105.731,4.749801429706116,2.5409340807691216
Nigeria,NGA,2012,12.879369,14.668515,49.83878953,2.12124157071356,41.87504692,6.52280024886552,12.05868421,4.279,12.224,12.482,0.6,6.836441844491133290973377072,-1.000975132,-0.7230694294,153.1,0,10.448,657.854,172591.742,8366.052,-0.091,10681.161,12760.703,6.613705972434916,2.8601633268332463
Nigeria,NGA,2013,10.044986,12.393259,49.68010221,2.02884887842544,42.21242018,6.75816498785322,12.11122369,5.394,8.496,12.988,-1.189,5.943069525722271360339642668,-0.9982867241,-0.681769371,154.2,0,8.154,734.89,181902.061,8581.208,-1.89,9302.272,14816.153,8.59700760363012,2.8630397448126268
Nigeria,NGA,2014,10.457821,12.98749,49.30948499,1.73620303192239,20.21304516,-15.3611857275349,12.1724102,6.31,8.047,15.765,-1.036,4.323608660774557594676095442,-1.189843416,-0.8376227617,146.2,0,7.767,811.134,193379.566,8884.774,-1.725,9858.21,20010.244,8.87086391142011,2.8667569172685559
Nigeria,NGA,2015,12.152264,14.284184,49.04983394,1.45899030152233,21.00400081,-14.5432076594362,12.19859139,2.653,9.009,14.93,-1.896,4.167784841041649906333681948,-0.9965568185,-0.887996912,100,0,5.149,696.088,198509.331,8892.058,-2.697,6901.266,20010.244,15.556418722081958,2.5104143282423963
Nigeria,NGA,2016,12.149379,13.981349,48.98532598,1.347671143462,22.88111768,-12.5940617145298,12.18229057,-1.617,15.697,17.376,-2.388,4.912798893898301221528497364,-1.1203655,-0.9423336387,88.8,0,3.634,570.351,195299.697,8534.693,-3.298,5248.618,25099.337,25.04127682993946,2.4141505589842134
Nigeria,NGA,2017,13.408543,15.737635,48.68595248,1.04117219720049,22.80593982,-12.6582755597889,12.19031714,0.806,16.502,18.005,-2.883,7.653723900557353007876872836,-1.041203976,-0.9171483517,100.3,0,4.67,529.144,196873.592,8396.785,-3.845,7555.398,29133.095,20.599571734475376,2.4737859798442985
Nigeria,NGA,2018,11.337558,14.247858,48.04053653,0.419922959672114,23.02962627,-12.4717747847754,12.20936219,1.923,12.095,20.377,-1.606,7.213181599636132191272223971,-1.118203521,-0.8781987429,114.9,0,6.039,593.897,200658.993,8362.623,-3.064,10978.482,37042.051,24.14307004470939,2.5881603303864589
Nigeria,NGA,2019,11.88038,14.01908,48.3237444,0.781345977858927,23.54277047,-12.0789813761961,12.23120617,2.208,11.396,21.44,-1.966,5.893605461498834962789145475,-1.213150382,-0.9404764175,105.4,0,5.562,668.219,205090.406,8361.787,-3.307,11406.736,43971.782,24.110032362459545,2.6302622753166132
Nigeria,NGA,2020,8.255632,9.149744,48.25348416,0.708648065747575,24.70685793,-10.9111430226964,12.16539859,-6.369,13.246,25.723,-2.311,6.351622450643450665998580317,-1.143787026,-1.024434328,78.8,0,4.706,598.725,192028.406,7664.211,-4.026,10054.124,54952.809,36.44283892902678,2.4622349534353369
Nigeria,NGA,2021,10.188711,11.62868,48.48041076,0.974227575165676,25.05012431,-10.6273524473144,12.17643004,1.109,16.953,26.624,-2.16,6.84642186970044907207631436,-1.026957631,-0.9443781972,121,0,5.122,609.479,194158.486,7588.479,-3.967,12461.529,64775.798,35.27918781725889,2.8796327692324928
Nigeria,NGA,2022,9.491235,12.443092,48.19580604,0.817637658572656,24.63403165,-11.2404233724662,12.21871173,4.319,18.847,29.838,-2.35,5.700912054261540510653851277,-1.0415169,-1.155944705,147.2,0,6.611,645.682,202543.86,7752.262,-4.001,18128.67,81826.59,24.973528966873392,3.0307157305964552
Nigeria,NGA,2023,10.329143,14.291158,48.10849767,0.802790896152872,25.25531967,-10.730633080992,12.25133287,3.316,24.66,36.336,-0.284,6.86420458558950809177034023,-0.8479067087,-0.9368651509,127.7,0,7.289,487.347,209260.019,7843.004,-3.125,22888.607,114102.402,38.97653999176842,3.2358145249641459
Norway,NOR,1995,0.85876,7.43708,26.2314388,-15.9940534132105,64.71352166,20.9105681777649,7.983360251,4.153,2.445,32.943,1.504,15.2071606074478604758910547,,,,1,52.627,151.085,2931.766,66037.66,2.98,503.714,315.31,-2.8046440040283507,30.989815592557257
Norway,NOR,1996,0.391743,6.831458,26.28322955,-15.2498415254099,65.35162941,20.4832373702605,8.031859535,4.969,1.262,28.637,4.743,16.5943656437495998226906691,1.950875998,1.531025887,,1,53.402,162.428,3077.459,68960.259,6.048,559.453,300.011,-2.4437286992996516,31.595669937506699
Norway,NOR,1997,-0.440197,5.902143,26.26600656,-14.7665035532129,65.79538501,20.156772465692,8.081526368,5.092,2.542,25.973,6.263,14.8386644637930431087279863,,,,1,53.291,160.014,3234.166,72133.666,7.414,603.166,293.974,-2.1598393725019234,31.531795959135756
Norway,NOR,1998,0.125316,5.399124,26.24499402,-14.9009401279871,65.92972729,20.465641985832,8.108420419,2.726,2.282,23.77,2.062,12.67609889134862313345014252,1.912079573,1.407007694,,1,51.294,152.956,3322.326,73645.032,3.091,591.963,274.325,-2.0060825827582174,30.913917278159087
Norway,NOR,1999,-0.119601,5.5273,26.24713847,-14.2334636734924,66.34002494,19.8521835102716,8.130012205,2.183,2.343,25.126,4.318,14.97221324822559747063017265,,,,1,52.502,161.305,3394.841,74701.246,5.753,660.494,316.103,-2.7332292103157974,31.42647560451778
Norway,NOR,2000,0.209104,6.237859,26.26135441,-12.423007242777,66.46755311,17.2158100624756,8.16386692,3.443,3.105,28.809,13.511,16.36515293230302604047614861,1.816123009,1.107441306,81.17128462,1,56.649,170.619,3511.74,76801.835,15.12,850.735,432.636,-2.840297269148617,32.956494196664046
Norway,NOR,2001,1.243049,6.245321,26.18350397,-12.2636133496172,66.79660956,17.1798151807225,8.185270231,2.163,2.981,27.335,11.37,13.59776621974463108899027605,,,77.72765437,1,56.593,173.592,3587.713,78140.496,13.222,883.355,426.668,-3.2724895305073067,32.90279177562649
Norway,NOR,2002,1.811424,6.397468,26.14480209,-12.2399192402984,67.22102304,17.5082190251756,8.199739785,1.457,1.3,34.041,7.014,16.5872238280796576594100153,1.833722353,1.220713973,73.23061547,1,55.333,195.361,3640.003,78792.972,9.053,863.036,530.949,-3.6849619576021544,32.59071249788223
Norway,NOR,2003,1.051391,5.051545,26.07072297,-12.1379615261384,67.04181178,17.0581373141592,8.210643846,1.096,2.508,43.114,5.399,16.45440098958366965832289817,1.83412087,1.307568908,74.12822305,1,54.894,229.193,3679.911,79210.521,7.211,890.779,699.621,-3.3009072029730024,31.957386702986408
Norway,NOR,2004,0.09104,4.348656,25.92625748,-11.1653079576226,67.28800576,15.5854038042882,8.253034398,4.33,0.455,43.764,8.935,16.6781594349527971633127809,2.05889225,1.439240694,82.3550325,1,55.501,265.662,3839.258,82168.309,10.819,993.9,783.717,-3.394533431830057,33.072165617242213
Norway,NOR,2005,-0.532899,3.75176,25.84381813,-9.76489669036513,69.27264085,15.2883548793569,8.282299122,2.97,1.515,42.131,12.785,15.08772937086934602367236319,1.859133482,1.478502393,99.8,1,56.242,311.418,3953.273,84013.028,14.653,1128.391,845.278,-3.321361260268127,33.829351269229733
Norway,NOR,2006,-0.701799,4.090813,25.73013747,-8.08526320287667,73.83066266,17.0869778901381,8.310373921,2.847,2.302,52.157,15.636,16.25103463000122937227679746,1.875615478,1.220952749,114.2,1,57.884,349.772,4065.833,85663.977,17.735,1298.466,1169.994,-3.6262179531476746,34.165650877893206
Norway,NOR,2007,0.159784,4.791288,25.67357488,-7.63424129853691,74.21577141,16.6910589211782,8.34400484,3.42,0.764,48.887,14.037,14.91836530340711642722103296,2.018043041,1.329770327,110.2,1,57.281,407.817,4204.896,87660.464,16.822,1369.306,1168.642,-4.8619961243693375,33.321356815217861
Norway,NOR,2008,0.854378,4.501905,25.51927369,-6.13832322901838,74.4255622,14.3616331170331,8.352199201,0.823,3.748,46.825,15.22,10.79305840025015834817957849,1.832813621,1.372900724,126.4,1,57.407,472.061,4239.494,87174.252,18.25,1528.426,1246.689,-5.278101973626909,32.629895699019457
Norway,NOR,2009,0.799451,4.044215,25.45503523,-8.01038735391232,74.1593462,16.877145008457,8.335935069,-1.613,2.165,41.717,7.699,12.34871596847198246993021839,1.837609529,1.464951038,101,1,54.705,395.663,4171.1,84782.209,9.996,1361.088,1037.95,-4.198884928251531,31.542083655775759
Norway,NOR,2010,0.445447,3.637063,25.27144931,-7.46542789717611,75.66138405,17.2581593880538,8.34593406,1.005,2.413,42.065,8.638,12.09068252234722231689057626,1.873542428,1.511984587,112.5,1,54.203,440.133,4213.016,84491.902,10.647,1441.936,1119.04,-3.7064369130859918,32.411371826675172
Norway,NOR,2011,0.141149,2.902926,25.36568613,-6.1834161391635,75.58816309,15.3572917026844,8.35968943,1.385,1.309,28.946,10.975,9.631521354038126695120976312,1.831712365,1.602969527,127.8,1,55.27,512.869,4271.368,84544.534,12.975,1588.691,832.044,-3.6185996019540436,32.610396917502186
Norway,NOR,2012,0.36071,2.149856,25.50545669,-5.11530734498283,75.7847215,14.1254024434297,8.387537934,2.824,0.689,30.166,11.588,9.875829312577568541414326089,1.899935484,1.539739251,131.2,1,54.766,525.084,4391.991,85808.638,13.359,1672.91,921.477,-3.233758171128072,32.014630501397377
Norway,NOR,2013,0.252223,2.600496,25.51852945,-4.65306685845061,78.12308677,15.7726267453052,8.400186454,1.273,2.126,30.574,8.482,10.79051680891099044124317529,1.876767039,1.657411098,129.7,1,52.65,540.133,4447.896,85909.102,10.331,1670.722,970.213,-3.5118708452041787,30.265197786000549
Norway,NOR,2014,-0.045251,2.484418,25.41843372,-5.04600158920526,79.46703677,17.5671723982041,8.42092191,2.095,2.058,28.8,6.133,12.5624185984923521315161972,1.821703792,1.640582204,119.2,1,52.328,515.83,4541.088,86685.92,8.338,1700.952,936.167,-4.213805228558324,28.7655960556358
Norway,NOR,2015,-0.593125,1.538795,25.48277739,-6.54415706229014,79.45464927,19.9590252677252,8.441158873,2.044,2.157,33.2,3.329,14.34000046960478599542265561,1.833068252,1.594650984,100,1,52.499,400.669,4633.922,87625.662,5.801,1696.267,1072.721,-4.708661117354616,27.965777080764926
Norway,NOR,2016,-0.524312,1.307658,25.58373308,-6.85606994157626,78.52955189,19.6692148105216,8.453992016,1.292,3.546,36.656,1.486,15.77033540916393588044374406,1.832366467,1.686348915,89,1,52.69,383.284,4693.773,87967.688,3.906,1696.396,1180.156,-4.592901878914405,28.20995271234117
Norway,NOR,2017,-0.725636,1.603456,25.60346055,-5.34916977806023,78.67525865,17.5265871224668,8.480338317,2.67,1.906,36.912,2.482,15.85954918997158824364344088,1.944447994,1.805526137,96.6,1,52.365,415.673,4819.08,89665.29,4.791,1800.471,1269.153,-4.409433782106369,28.397163735219767
Norway,NOR,2018,-1.053922,1.856378,25.68723622,-3.67880300961465,78.01486893,14.4248863973382,8.491381107,1.11,2.741,38.068,5.49,13.8906729067885056611576611,1.845145583,1.784188271,107.3,1,53.701,454.589,4872.591,90087.994,7.559,1985.282,1407.339,-3.8528146589448986,29.285174863927306
Norway,NOR,2019,-0.629829,1.508871,25.67050971,-3.50344555184328,76.86985651,12.9843115599425,8.505971463,1.47,2.17,39.006,4.29,15.78004161506952350646442504,1.827731967,1.797894001,93.5,1,54.653,424.245,4944.205,90851.367,6.284,2040.379,1456.237,-3.648473093883227,29.394732240236621
Norway,NOR,2020,-0.044748,0.849364,25.69636021,-4.55011400308193,76.10594458,13.8707002729735,8.492272228,-1.361,1.295,44.266,-4.396,19.68822048879357388954435936,1.887772322,1.694269657,72.5,1,52.08,382.253,4876.935,89152.801,-2.462,1874.461,1593.236,-3.7135176651305684,27.724691794919941
Norway,NOR,2021,-0.033428,1.406541,25.63955316,1.5199459892366,76.72899278,5.06624822987466,8.532868489,4.143,3.468,40.121,8.739,16.15648663152130400773017991,1.795399308,1.628607154,122,1,54.624,521.592,5078.994,92322.055,9.926,2447.422,1797.606,-2.1730374926772114,32.064426545098307
Norway,NOR,2022,-0.090023,2.861834,25.51914717,10.8208768897468,76.09076783,-10.0687260964998,8.57286193,4.08,5.774,34.829,23.449,11.67581513034189612552282277,1.941720247,1.516139507,185.7,1,60.918,617.322,5286.237,95034.875,24.668,3615.512,2067.094,-2.0010505925998885,35.790214559634251
Norway,NOR,2023,-0.452003,3.510012,25.56147185,4.78748876624077,76.47808214,-0.332623295665557,8.576382619,0.353,5.496,42.438,13.519,16.02138917485583375481383837,1.799935341,1.597523451,123.4,1,60.103,502.198,5304.881,94364.542,15.858,3188.373,2251.3,-3.891652662928639,32.397116254070568
Pakistan,PAK,1995,,,55.3051752,6.90915938485564,34.12777602,-0.180502202863503,9.473776908,5.062,13.029,52.329,-0.738,2.555217035700466047292174247,,,239.2445971,0,10.074,98.917,13013.947,3808.948,-3.898,307.433,1596.896,31.367877704983126,8.3998596224150255
Pakistan,PAK,1996,,,55.26684165,6.8948381826018,34.12793067,-0.217295722926392,9.537681835,6.599,10.774,52.534,-0.555,1.265744670918748063816604709,-0.6241546273,-0.510079205,240.8665944,0,10.687,103.296,13872.751,3960.602,-4.333,370.579,1821.608,35.35136146720314,9.1819764748922275
Pakistan,PAK,1997,,,55.40726535,7.03452775313599,33.61233517,-0.731761589050212,9.554565336,1.703,11.816,52.775,0.107,1.76195285806050192443641505,,,237.9695734,0,9.862,101.848,14108.96,3930.347,-3.865,391.678,2095.934,40.275806124518354,8.2156055397136942
Pakistan,PAK,1998,,,55.20518152,6.83834411153763,33.09781262,-1.25536285960202,9.588908032,3.494,7.808,53.816,0.019,1.603531416264023830895335418,-0.4903289974,-0.6482760906,273.0754994,0,9.659,101.381,14601.916,3970.248,-4.462,423.007,2356.714,46.39196604203334,7.9685575813208969
Pakistan,PAK,1999,,,54.95954841,6.60832362337928,33.16862037,-1.20857846873413,9.629878456,4.182,5.732,60.737,1.369,2.205512826849283393050579118,,,235.2550071,0,10.167,96.008,15212.587,4038.476,-3.069,488.604,2918.788,43.651027835152945,8.0902630945617648
Pakistan,PAK,2000,,,54.70594916,6.38004105093187,33.25261372,-1.1635402673492,9.66821303,3.908,3.596,61.673,1.549,2.099322652339193932871324972,-0.4923419058,-0.7669204473,200.722162,0,10.608,99.421,15807.077,4097.301,-3.212,545.993,3174.382,44.88122171945702,7.8808531802890753
Pakistan,PAK,2001,,,54.39801279,6.09411153272887,32.94136355,-1.50865270740749,9.703945409,3.638,4.398,65.148,1.691,4.358294764044408166639113903,,,163.718526,0,10.494,96.784,16382.114,4144.836,-2.455,593.506,3684.658,39.508290451686676,7.8069167006434794
Pakistan,PAK,2002,,,54.44207019,6.15051135095366,32.45716857,-2.01183914135593,9.72983969,2.623,3.54,60.531,1.43,8.959857471768531817579887745,-0.5494813323,-0.8775137067,155.3908138,0,11.728,98.169,16811.857,4151.621,-2.637,707.21,3650.101,34.67769440654843,7.9277897924700298
Pakistan,PAK,2003,,,54.32988694,6.07583444288425,32.99110845,-1.53561081476312,9.780220784,5.167,3.102,56.326,3.03,10.5021064345622050183544135,-0.5864598155,-0.827369988,145.3776099,0,12.736,112.507,17680.556,4261.317,-0.118,838.22,3707.166,24.717336683417084,8.4205825827459275
