country_name,iso3,year,theta_hat_A,cutoff
Japan,JPN,2009,.1067468495658626,.0593002794631694
Japan,JPN,2010,.1543787776337242,.0593002794631694
Japan,JPN,2011,.1629877485719229,.0593002794631694
Japan,JPN,2012,.184611425267546,.0593002794631694
Japan,JPN,2013,.2080008571153841,.0593002794631694
Japan,JPN,2014,.2061766317566847,.0593002794631694
Japan,JPN,2015,.2141358983684343,.0593002794631694
Japan,JPN,2016,.2061472156239009,.0593002794631694
Japan,JPN,2017,.2075639194334084,.0593002794631694
Japan,JPN,2018,.2223487313862448,.0593002794631694
Korea,KOR,2001,-.021056295528729,.0593002794631694
Korea,KOR,2002,-.0142435445415116,.0593002794631694
Korea,KOR,2003,-.0280834850949585,.0593002794631694
Korea,KOR,2004,-.0243853848780075,.0593002794631694
Korea,KOR,2005,-.0248948184041958,.0593002794631694
Korea,KOR,2006,-.0209235175225877,.0593002794631694
Korea,KOR,2007,-.0146058444255881,.0593002794631694
Korea,KOR,2008,-.0168530757767066,.0593002794631694
Korea,KOR,2009,-.0200677343617135,.0593002794631694
Korea,KOR,2010,-.0197297029004328,.0593002794631694
Korea,KOR,2011,-.0240012512198986,.0593002794631694
Korea,KOR,2012,-.0249575647195974,.0593002794631694
Korea,KOR,2013,-.0144311264854692,.0593002794631694
Korea,KOR,2014,-.0200815423443381,.0593002794631694
Korea,KOR,2015,-.0196937269632932,.0593002794631694
Korea,KOR,2016,-.0164260101557569,.0593002794631694
Korea,KOR,2017,-.0172732905689282,.0593002794631694
Korea,KOR,2018,-.0091466032967877,.0593002794631694
Lithuania,LTU,2004,-.0233597843831275,.0593002794631694
Lithuania,LTU,2005,-.0086675851995,.0593002794631694
Lithuania,LTU,2006,.008938662507305,.0593002794631694
Lithuania,LTU,2007,.0034043779466488,.0593002794631694
Lithuania,LTU,2008,-.0133874279386321,.0593002794631694
Lithuania,LTU,2009,-.0188372750187195,.0593002794631694
Lithuania,LTU,2010,-.0140473988194975,.0593002794631694
Lithuania,LTU,2011,-.0099488622395659,.0593002794631694
Lithuania,LTU,2012,-.0147404753725478,.0593002794631694
Lithuania,LTU,2013,-.0105559591999326,.0593002794631694
Lithuania,LTU,2014,.0090695343720314,.0593002794631694
Lithuania,LTU,2015,.0121492619370033,.0593002794631694
Lithuania,LTU,2016,-.0044208573540472,.0593002794631694
Lithuania,LTU,2017,-.0170314057726642,.0593002794631694
Lithuania,LTU,2018,.0133130292161518,.0593002794631694
Morocco,MAR,2013,-.010051958703442,.0593002794631694
Morocco,MAR,2014,.0033063244715844,.0593002794631694
Morocco,MAR,2015,.0208725698692887,.0593002794631694
Morocco,MAR,2016,-.0011284810856056,.0593002794631694
Morocco,MAR,2017,.0214566938951404,.0593002794631694
Morocco,MAR,2018,-.0039576808788169,.0593002794631694
Mexico,MEX,2007,-.0067681718651562,.0593002794631694
Mexico,MEX,2008,-.0051677377653115,.0593002794631694
Mexico,MEX,2009,.0118513075004533,.0593002794631694
Mexico,MEX,2010,-.0023179766746602,.0593002794631694
Mexico,MEX,2011,.0120299198549266,.0593002794631694
Mexico,MEX,2012,.0010428903665853,.0593002794631694
Mexico,MEX,2013,-.0033074594675429,.0593002794631694
Mexico,MEX,2014,.0038222319827188,.0593002794631694
Mexico,MEX,2015,.0036594635939341,.0593002794631694
Mexico,MEX,2016,.0105259246707503,.0593002794631694
Mexico,MEX,2017,.0152520882089174,.0593002794631694
Mexico,MEX,2018,.0232988762835377,.0593002794631694
Malaysia,MYS,2002,-.0101036478080713,.0593002794631694
Malaysia,MYS,2003,-.0172139580385839,.0593002794631694
Malaysia,MYS,2004,-.0051279062177953,.0593002794631694
Malaysia,MYS,2005,-.0104652119301669,.0593002794631694
Malaysia,MYS,2006,-.0117317661646162,.0593002794631694
Malaysia,MYS,2007,-.0200237416216606,.0593002794631694
Malaysia,MYS,2008,-.0187139982310018,.0593002794631694
Malaysia,MYS,2009,-.0127979649667852,.0593002794631694
Malaysia,MYS,2010,-.0010390304709982,.0593002794631694
Malaysia,MYS,2011,-.0132655206562558,.0593002794631694
Namibia,NAM,2015,.0060810122509314,.0593002794631694
Namibia,NAM,2016,-.0013247071149527,.0593002794631694
Namibia,NAM,2017,-.0017109605266108,.0593002794631694
Namibia,NAM,2018,-.0208318073496627,.0593002794631694
Netherlands,NLD,2000,.0003171811367954,.0593002794631694
Netherlands,NLD,2001,-.013127679817354,.0593002794631694
Netherlands,NLD,2002,.0029387079396469,.0593002794631694
Netherlands,NLD,2003,.003082279587387,.0593002794631694
Netherlands,NLD,2004,-.007871957895715,.0593002794631694
Netherlands,NLD,2005,.0029899950328952,.0593002794631694
Netherlands,NLD,2006,.013031535989726,.0593002794631694
Netherlands,NLD,2007,.0059300407947974,.0593002794631694
Netherlands,NLD,2008,-.01073439611522,.0593002794631694
Netherlands,NLD,2009,-.0036553992671504,.0593002794631694
Netherlands,NLD,2010,-.0112696733613025,.0593002794631694
Netherlands,NLD,2011,.0077648326032857,.0593002794631694
Netherlands,NLD,2012,.001629922353771,.0593002794631694
Netherlands,NLD,2013,-.002413389715199,.0593002794631694
Netherlands,NLD,2014,.0131286288257704,.0593002794631694
Netherlands,NLD,2015,.0238861421460601,.0593002794631694
Netherlands,NLD,2016,.0062753961125118,.0593002794631694
Netherlands,NLD,2017,-.0024790688617431,.0593002794631694
Netherlands,NLD,2018,.0210648044068268,.0593002794631694
Norway,NOR,2000,-.0133003218453006,.0593002794631694
Norway,NOR,2001,-.0182170150671317,.0593002794631694
Norway,NOR,2002,.0010065209313678,.0593002794631694
Norway,NOR,2003,-.0067257276683793,.0593002794631694
Norway,NOR,2004,-.0095067295728406,.0593002794631694
Norway,NOR,2005,.0016352278423755,.0593002794631694
Norway,NOR,2006,.01686660079046,.0593002794631694
Norway,NOR,2007,.0065020892405685,.0593002794631694
Norway,NOR,2008,-.0062648744553327,.0593002794631694
Norway,NOR,2009,-.0084875626377373,.0593002794631694
Norway,NOR,2010,-.017743335898728,.0593002794631694
Norway,NOR,2011,-.0060175492128699,.0593002794631694
Norway,NOR,2012,-.0213494218128614,.0593002794631694
Norway,NOR,2013,-.0140294121364146,.0593002794631694
Norway,NOR,2014,.0011254902125474,.0593002794631694
Norway,NOR,2015,-.0023459950664889,.0593002794631694
Norway,NOR,2016,-.0069144349919985,.0593002794631694
Norway,NOR,2017,-.0188949127160798,.0593002794631694
Norway,NOR,2018,.0048862409442884,.0593002794631694
New Zealand,NZL,2000,-.021600307108542,.0593002794631694
New Zealand,NZL,2001,-.021492165986685,.0593002794631694
New Zealand,NZL,2002,-.0252999762841898,.0593002794631694
New Zealand,NZL,2003,-.0226857820099606,.0593002794631694
New Zealand,NZL,2004,-.0267357836849576,.0593002794631694
New Zealand,NZL,2005,-.0261076347029075,.0593002794631694
New Zealand,NZL,2006,-.0245220736181515,.0593002794631694
New Zealand,NZL,2007,-.0230550072969059,.0593002794631694
New Zealand,NZL,2008,-.0265867048380516,.0593002794631694
New Zealand,NZL,2009,-.0288207696967875,.0593002794631694
New Zealand,NZL,2010,-.0226153018539576,.0593002794631694
New Zealand,NZL,2011,-.0229589337533356,.0593002794631694
New Zealand,NZL,2012,-.024452809680282,.0593002794631694
New Zealand,NZL,2013,-.0110994522972143,.0593002794631694
New Zealand,NZL,2014,-.0247039469315077,.0593002794631694
New Zealand,NZL,2015,-.025298333168245,.0593002794631694
New Zealand,NZL,2016,-.0160666695810696,.0593002794631694
New Zealand,NZL,2017,-.0146412054525226,.0593002794631694
Pakistan,PAK,2010,.0131587946837738,.0593002794631694
Pakistan,PAK,2011,-.0031061454943592,.0593002794631694
Pakistan,PAK,2012,-.0069597184802607,.0593002794631694
Pakistan,PAK,2013,.004714575522881,.0593002794631694
Pakistan,PAK,2014,.0053814962964732,.0593002794631694
Pakistan,PAK,2015,.0078198409528512,.0593002794631694
Pakistan,PAK,2016,.0215381836914193,.0593002794631694
Pakistan,PAK,2017,.0158436536279761,.0593002794631694
Pakistan,PAK,2018,.0100867649464463,.0593002794631694
Philippines,PHL,2001,-.0068401174614846,.0593002794631694
Philippines,PHL,2002,-.0024735297460887,.0593002794631694
Philippines,PHL,2003,-.0007218338044506,.0593002794631694
Philippines,PHL,2004,.0100096762723577,.0593002794631694
Philippines,PHL,2005,.0114956153239709,.0593002794631694
Philippines,PHL,2006,-.0034627577344843,.0593002794631694
Philippines,PHL,2007,.0023430082435856,.0593002794631694
Philippines,PHL,2008,-.0150551087864695,.0593002794631694
Philippines,PHL,2009,-.0162734728399139,.0593002794631694
Philippines,PHL,2010,-.0031908382960845,.0593002794631694
Philippines,PHL,2011,-.0157748278413258,.0593002794631694
Philippines,PHL,2012,-.0057005353377773,.0593002794631694
Philippines,PHL,2013,-.0119687468352736,.0593002794631694
Philippines,PHL,2014,-.0134340472563647,.0593002794631694
Philippines,PHL,2015,-.0052546260183725,.0593002794631694
Philippines,PHL,2016,-.0145396889443581,.0593002794631694
Philippines,PHL,2017,-.0091842702119416,.0593002794631694
Philippines,PHL,2018,-.0081417715603265,.0593002794631694
Poland,POL,2000,-.003809917295697,.0593002794631694
Poland,POL,2001,-.019032812342775,.0593002794631694
Poland,POL,2002,.0053604219596275,.0593002794631694
Poland,POL,2003,-.0036856057896067,.0593002794631694
Poland,POL,2004,-.0127448631503511,.0593002794631694
Poland,POL,2005,-.0035125880662141,.0593002794631694
Poland,POL,2006,.0121624678981226,.0593002794631694
Poland,POL,2007,.0129743279005778,.0593002794631694
Poland,POL,2008,-.0062584331962426,.0593002794631694
Poland,POL,2009,-.0066763886651262,.0593002794631694
Poland,POL,2010,-.0086886700771249,.0593002794631694
Poland,POL,2011,-.0002324695171325,.0593002794631694
Poland,POL,2012,.0002879367129447,.0593002794631694
Poland,POL,2013,-.0046496709146441,.0593002794631694
Poland,POL,2015,.0175829622547668,.0593002794631694
Poland,POL,2016,-.000193894419592,.0593002794631694
Poland,POL,2017,-.0063378791949513,.0593002794631694
Poland,POL,2018,.0208836425142128,.0593002794631694
Portugal,PRT,2000,-.0067864728163912,.0593002794631694
Portugal,PRT,2001,-.0038294351482938,.0593002794631694
Portugal,PRT,2002,.0009587468585607,.0593002794631694
Portugal,PRT,2003,.0111309182269238,.0593002794631694
Portugal,PRT,2004,.0039415778690518,.0593002794631694
Portugal,PRT,2005,.0083030568056976,.0593002794631694
Portugal,PRT,2006,.0101133917431093,.0593002794631694
Portugal,PRT,2007,.0077316436118178,.0593002794631694
Portugal,PRT,2008,.0037355151655687,.0593002794631694
Portugal,PRT,2009,.0196791231863062,.0593002794631694
Portugal,PRT,2010,.0158600328398913,.0593002794631694
Portugal,PRT,2011,.04644719639293,.0593002794631694
Portugal,PRT,2012,.0587059348931759,.0593002794631694
Portugal,PRT,2013,.0700766744211153,.0593002794631694
